token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	BOR001	0	okay	okay	okay	NOUN	_
0-1	BOR001	0	così	così	così	ADV	_
0-2	BOR001	0	si	si	si	PRON	_
0-3	BOR001	0	dovrebbero	dovrebbero	dovere	AUX	_
0-4	BOR001	0	sentire:	sentire	sentire	VERB	_
0-5	BOR001	0	{P}	{P}	_	_	_
0-6	BOR001	0	entrambe	entrambe	entrambi	DET	_
0-7	BOR001	0	le	le	il	DET	_
0-8	BOR001	0	voci	voci	voce	NOUN	_
1-0	BOI029	1	bene	bene	bene	ADV	_
1-1	BOI029	1	{ride}	{ride}	_	_	_
2-0	BOR001	2	e::hm	ehm	ehm	NOUN	_
3-0	BOR001	3	NO	no	no	ADV	Volume=high
3-1	BOR001	3	in	in	in	ADP	_
3-2	BOR001	3	realtà	realtà	realtà	NOUN	_
3-3	BOR001	3	beh	beh	beh	ADJ	_
3-4	BOR001	3	e::hm	ehm	ehm	NOUN	_
3-5	BOR001	3	al~	al~	al~	PROPN	Interrupted=Yes
3-6	BOR001	3	>inizialmente	inizialmente	inizialmente	ADV	_
3-7	BOR001	3	volevo	volevo	volere	AUX	_
3-8	BOR001	3	chiedere	chiedere	chiedere	VERB	_
3-9	BOR001	3	ma<	ma	ma	CCONJ	_
3-10	BOR001	3	e:hm	ehm	ehm	X	_
4-0	BOR001	4	me	me	me	PRON	_
4-1	BOR001	4	l'	l'	lo	PRON	SpaceAfter=No
4-2	BOR001	4	ha	ha	avere	AUX	_
4-3	BOR001	4	già	già	già	ADV	_
4-4	BOR001	4	detto:	detto	dire	VERB	_
4-5	BOR001	4	da	da	da	ADP	_
4-6	BOR001	4	quanto	quanto	quanto	DET	_
4-7	BOR001	4	tempo	tempo	tempo	NOUN	_
4-8	BOR001	4	era	era	essere	VERB	_
4-9	BOR001	4	che	che	che	SCONJ	_
4-10	BOR001	4	{P}	{P}	_	_	_
4-11	BOR001	4	questa	questa	questo	DET	_
4-12	BOR001	4	scuola	scuola	scuola	NOUN	_
4-13	BOR001	4	>cioè	cioè	cioè	CCONJ	_
4-14	BOR001	4	comunque<	comunque	comunque	ADV	_
4-15	BOR001	4	che	che	che	SCONJ	_
4-16	BOR001	4	voi	voi	voi	PRON	_
4-17	BOR001	4	collaboravate	collaboravate	collaboravare	VERB	_
4-18	BOR001	4	con	con	con	ADP	_
4-19	BOR001	4	anpi,	anpi	anpo	NOUN	Intonation=weakly_rising
5-0	BOR001	5	e	e	e	CCONJ	_
5-1	BOR001	5	come	come	come	ADV	_
5-2	BOR001	5	era	era	essere	AUX	_
5-3	BOR001	5	nata	nata	nascere	VERB	_
5-4	BOR001	5	questa	questa	questo	DET	_
5-5	BOR001	5	collaborazione	collaborazione	collaborazione	NOUN	_
5-6	BOR001	5	però	però	però	ADV	_
5-7	BOR001	5	{P}	{P}	_	_	_
5-8	BOR001	5	da	da	da	ADP	_
5-9	BOR001	5	quello	quello	quello	PRON	_
5-10	BOR001	5	che	che	che	PRON	_
5-11	BOR001	5	ho	ho	avere	AUX	_
5-12	BOR001	5	capito	capito	capere	VERB	_
5-13	BOR001	5	era	era	essere	AUX	_
5-14	BOR001	5	già:	già	già	ADV	_
6-0	BOI029	6	allora	allora	allora	ADV	_
6-1	BOI029	6	era	era	essere	AUX	_
6-2	BOI029	6	già	già	già	ADV	_
6-3	BOI029	6	<attiva>	attiva	attire	VERB	_
6-4	BOI029	6	quando	quando	quando	SCONJ	_
6-5	BOI029	6	io	io	io	PRON	_
6-6	BOI029	6	sono	sono	essere	AUX	_
6-7	BOI029	6	arrivata	arrivata	arrivare	VERB	_
6-8	BOI029	6	io	io	io	PRON	_
6-9	BOI029	6	son	son	essere	AUX	_
6-10	BOI029	6	sette	sette	sette	NUM	_
6-11	BOI029	6	anni	anni	anno	NOUN	_
6-12	BOI029	6	che	che	che	PRON	_
6-13	BOI029	6	sono	sono	essere	AUX	_
6-14	BOI029	6	in	in	in	ADP	_
6-15	BOI029	6	questa	questa	questo	DET	_
6-16	BOI029	6	scuola	scuola	scuola	NOUN	_
6-17	BOI029	6	quindi	quindi	quindi	ADV	_
6-18	BOI029	6	era	era	essere	AUX	_
6-19	BOI029	6	già	già	già	ADV	_
6-20	BOI029	6	da	da	da	ADP	_
6-21	BOI029	6	anni	anni	anno	NOUN	_
6-22	BOI029	6	precedenti	precedenti	precedente	ADJ	_
7-0	BOI029	7	e:h	eh	eh	ADV	_
7-1	BOI029	7	io	io	io	PRON	_
7-2	BOI029	7	credo	credo	credere	VERB	_
7-3	BOI029	7	attorno	attorno	attorno	ADV	_
7-4	BOI029	7	al	al	_	_	_
7-4a	_	_	_	a	a	ADP	_
7-4b	_	_	_	il	il	DET	_
7-5	BOI029	7	duemila	duemila	duemila	NUM	_
7-6	BOI029	7	e:	e	e	CCONJ	_
7-7	BOI029	7	dieci	dieci	dieci	NUM	_
7-8	BOI029	7	insomma:	insomma	insomma	ADV	_
7-9	BOI029	7	è	è	essere	AUX	_
7-10	BOI029	7	iniziato	iniziato	iniziare	VERB	_
7-11	BOI029	7	questa	questa	questo	DET	_
7-12	BOI029	7	attività	attività	attività	NOUN	_
8-0	BOI029	8	e:h	eh	eh	NOUN	_
8-1	BOI029	8	mh	mh	mh	NOUN	_
8-2	BOI029	8	{P}	{P}	_	_	_
8-3	BOI029	8	di	di	di	ADP	_
8-4	BOI029	8	collaborazione	collaborazione	collaborazione	NOUN	_
8-5	BOI029	8	con	con	con	ADP	_
8-6	BOI029	8	anpi	anpi	anpo	NOUN	_
8-7	BOI029	8	che	che	che	PRON	_
8-8	BOI029	8	di	di	di	ADP	_
8-9	BOI029	8	solito	solito	solito	NOUN	_
8-10	BOI029	8	però	però	però	ADV	_
8-11	BOI029	8	eh	eh	eh	ADJ	_
8-12	BOI029	8	fungeva	fungeva	fungere	VERB	_
8-13	BOI029	8	nella	nella	_	_	_
8-13a	_	_	_	in	in	ADP	_
8-13b	_	_	_	la	il	DET	_
8-14	BOI029	8	partecipazione	partecipazione	partecipazione	NOUN	_
8-15	BOI029	8	ad	ad	a	ADP	_
8-16	BOI029	8	alcuni	alcuni	alcuno	DET	_
8-17	BOI029	8	eventi	eventi	evento	NOUN	_
8-18	BOI029	8	tipo	tipo	tipo	NOUN	_
8-19	BOI029	8	il	il	il	DET	_
8-20	BOI029	8	giorno	giorno	giorno	NOUN	_
8-21	BOI029	8	della	della	_	_	_
8-21a	_	_	_	di	di	ADP	_
8-21b	_	_	_	la	il	DET	_
8-22	BOI029	8	memoria,	memoria	memoria	NOUN	Intonation=weakly_rising
8-23	BOI029	8	il	il	il	DET	_
8-24	BOI029	8	venticinque	venticinque	venticinque	NUM	_
8-25	BOI029	8	aprile,	aprile	aprile	NOUN	Intonation=weakly_rising
9-0	BOI029	9	E	e	e	CCONJ	Volume=high
9-1	BOI029	9	nel	nel	_	_	_
9-1a	_	_	_	in	in	ADP	_
9-1b	_	_	_	il	il	DET	_
9-2	BOI029	9	mh	mh	mh	NOUN	_
9-3	BOI029	9	{P}	{P}	_	_	_
9-4	BOI029	9	nel	nel	_	_	_
9-4a	_	_	_	in	in	ADP	_
9-4b	_	_	_	il	il	DET	_
9-5	BOI029	9	mh	mh	mh	NOUN	_
9-6	BOI029	9	{P}	{P}	_	_	_
9-7	BOI029	9	<a~	a~	a~	PROPN	Interrupted=Yes
9-8	BOI029	9	a~	a~	a~	PROPN	Interrupted=Yes
9-9	BOI029	9	accoppiare>	accoppiare	accoppiare	VERB	_
9-10	BOI029	9	alcuni	alcuni	alcuno	DET	_
9-11	BOI029	9	eh	eh	eh	NOUN	_
9-12	BOI029	9	alcune	alcune	alcuno	DET	_
9-13	BOI029	9	classi	classi	classe	NOUN	_
9-14	BOI029	9	ad	ad	a	ADP	_
9-15	BOI029	9	alcuni	alcuni	alcuno	DET	_
9-16	BOI029	9	movimenti	movimenti	movimento	NOUN	_
10-0	BOI029	10	che	che	che	SCONJ	_
10-1	BOI029	10	sostanzialmente	sostanzialmente	sostanzialmente	ADV	_
10-2	BOI029	10	erano	erano	essere	AUX	_
10-3	BOI029	10	quellli	quellli	quelllo	PRON	_
10-4	BOI029	10	che	che	che	SCONJ	_
10-5	BOI029	10	poi	poi	poi	ADV	_
10-6	BOI029	10	i	i	il	DET	_
10-7	BOI029	10	ragazzi	ragazzi	ragazzo	NOUN	_
10-8	BOI029	10	studiavano	studiavano	studiare	AUX	_
10-9	BOI029	10	vedevano	vedevano	vedere	VERB	_
10-10	BOI029	10	e	e	e	CCONJ	_
