token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	BOR008	0	io	io	io	PRON	_
0-1	BOR008	0	inizierei	inizierei	iniziare	VERB	_
0-2	BOR008	0	a	a	a	ADP	_
0-3	BOR008	0	chiederle	chiederle	_	_	_
0-3a	_	_	_	chieder	chiedere	VERB	_
0-3b	_	_	_	le	le	PRON	_
0-4	BOR008	0	in	in	ino	ADP	_
0-5	BOR008	0	quale	quale	quale	DET	_
0-6	BOR008	0	quartiere	quartiere	quartiere	NOUN	_
0-7	BOR008	0	di	di	di	ADP	_
0-8	BOR008	0	bologna	bologna	bologna	NOUN	_
0-9	BOR008	0	vive,	vive	vivere	VERB	Intonation=weakly_rising
1-0	BOI032	1	abito	abito	abire	VERB	_
1-1	BOI032	1	nel	nel	_	_	_
1-1a	_	_	_	in	in	ADP	_
1-1b	_	_	_	il	il	DET	_
1-2	BOI032	1	quartiere	quartiere	quartiere	NOUN	_
1-3	BOI032	1	navile	navile	navile	ADJ	_
1-4	BOI032	1	ma	ma	ma	CCONJ	_
1-5	BOI032	1	mh	mh	mh	INTJ	_
2-0	BOI032	2	prima	prima	prima	ADV	_
2-1	BOI032	2	era	era	essere	AUX	_
2-2	BOI032	2	lame	lame	lame	NOUN	_
2-3	BOI032	2	in	in	in	ADP	_
2-4	BOI032	2	particolare	particolare	particolare	ADJ	_
2-5	BOI032	2	zona	zona	zona	NOUN	_
2-6	BOI032	2	lame	lame	lame	ADJ	_
3-0	BOR008	3	okay	okay	okay	NOUN	_
4-0	BOI032	4	e	e	e	CCONJ	_
4-1	BOI032	4	sono	sono	essere	AUX	_
4-2	BOI032	4	nata	nata	nascere	VERB	_
4-3	BOI032	4	lì	lì	lì	ADV	_
5-0	BOR008	5	a:h	ah	ah	INTJ	_
5-1	BOR008	5	okay	okay	okay	NOUN	_
5-2	BOR008	5	quindi	quindi	quindi	ADV	_
5-3	BOR008	5	eh	eh	eh	ADJ	_
5-4	BOR008	5	lei	lei	lei	PRON	_
5-5	BOR008	5	ha	ha	avere	AUX	_
5-6	BOR008	5	sempre	sempre	sempre	ADV	_
5-7	BOR008	5	vissuto	vissuto	vivere	VERB	_
5-8	BOR008	5	lì	lì	lì	ADV	_
5-9	BOR008	5	quindi	quindi	quindi	ADV	_
6-0	BOI032	6	sì	sì	sì	ADV	_
6-1	BOI032	6	sempre	sempre	sempre	ADV	_
6-2	BOI032	6	nel	nel	_	_	_
6-2a	_	_	_	in	in	ADP	_
6-2b	_	_	_	il	il	DET	_
6-3	BOI032	6	quartiere	quartiere	quartiere	NOUN	_
6-4	BOI032	6	[lame]	lame	lama	NOUN	_
7-0	BOR008	7	[perfetto]	perfetto	perfetto	ADJ	_
7-1	BOR008	7	{ride}	{ride}	_	_	_
8-0	BOR008	8	eh:	eh	eh	NOUN	_
8-1	BOR008	8	come	come	come	ADP	_
8-2	BOR008	8	quartiere	quartiere	quartiere	NOUN	_
8-3	BOR008	8	le	le	il	DET	_
8-4	BOR008	8	piace?	piace	piace	NOUN	Intonation=rising
8-5	BOR008	8	eh	eh	eh	NOUN	_
8-6	BOR008	8	mh	mh	mh	NOUN	_
9-0	BOR008	9	m:h	mh	mh	NOUN	_
9-1	BOR008	9	come:	come	come	ADP	_
9-2	BOR008	9	m:h	mh	mh	NOUN	_
9-3	BOR008	9	[per	per	per	ADP	_
9-4	BOR008	9	la]	la	il	DET	_
9-5	BOR008	9	vita	vita	vita	NOUN	_
10-0	BOI032	10	[sì]	sì	sì	ADV	_
11-0	BOI032	11	non	non	non	ADV	_
11-1	BOI032	11	lo	lo	lo	PRON	_
11-2	BOI032	11	cambierei	cambierei	cambiere	VERB	_
11-3	BOI032	11	con	con	con	ADP	_
11-4	BOI032	11	nessuno	nessuno	nessuno	PRON	_
11-5	BOI032	11	{P}	{P}	_	_	_
11-6	BOI032	11	[forse	forse	forse	ADV	_
11-7	BOI032	11	perché	perché	perché	SCONJ	_
11-8	BOI032	11	c'	c'	ci	PRON	SpaceAfter=No
11-9	BOI032	11	è	è	essere	VERB	_
11-10	BOI032	11	l'	l'	il	DET	SpaceAfter=No
11-11	BOI032	11	a]ffezione	affezione	affezione	NOUN	_
11-12	BOI032	11	da:	da	da	ADP	_
11-13	BOI032	11	quando	quando	quando	SCONJ	_
11-14	BOI032	11	ero	ero	essere	AUX	_
11-15	BOI032	11	bambina	bambina	bambino	ADJ	_
11-16	BOI032	11	però	però	però	ADV	_
11-17	BOI032	11	non	non	non	ADV	_
11-18	BOI032	11	lo	lo	lo	PRON	_
11-19	BOI032	11	cambierei	cambierei	cambiere	VERB	_
12-0	BOR008	12	[a:h	ah	ah	INTJ	_
12-1	BOR008	12	perfetto]	perfetto	perfetto	ADJ	_
13-0	BOR008	13	certo	certo	certo	ADV	_
14-0	BOR008	14	ehm:	ehm	ehm	NOUN	_
15-0	BOR008	15	il	il	il	DET	_
15-1	BOR008	15	pensa	pensa	pensare	VERB	_
15-2	BOR008	15	che	che	che	SCONJ	_
15-3	BOR008	15	sia	sia	essere	AUX	_
15-4	BOR008	15	cambiato	cambiato	cambiare	VERB	_
15-5	BOR008	15	nel	nel	_	_	_
15-5a	_	_	_	in	in	ADP	_
15-5b	_	_	_	il	il	DET	_
15-6	BOR008	15	corso	corso	corso	NOUN	_
15-7	BOR008	15	degli	degli	_	_	_
15-7a	_	_	_	di	di	ADP	_
15-7b	_	_	_	gli	il	DET	_
15-8	BOR008	15	anni	anni	anno	NOUN	_
15-9	BOR008	15	{P}	{P}	_	_	_
15-10	BOR008	15	questo	questo	questo	DET	_
15-11	BOR008	15	quartiere?	quartiere	quartiere	NOUN	Intonation=rising
16-0	BOI032	16	in	in	in	ADP	_
16-1	BOI032	16	maniera	maniera	maniera	NOUN	_
16-2	BOI032	16	stratosferica	stratosferica	stratosferico	ADJ	_
16-3	BOI032	16	{ride}	{ride}	_	_	_
