token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	TOR001	0	va	va	andare	VERB	_
0-1	TOR001	0	bene	bene	bene	ADV	_
1-0	TOR001	1	grazie	grazie	grazie	NOUN	_
1-1	TOR001	1	intanto.	intanto	intanto	ADV	Intonation=falling
2-0	TOI065	2	grazie	grazie	grazie	NOUN	_
2-1	TOI065	2	a	a	a	ADP	_
2-2	TOI065	2	voi.	voi	voi	PRON	Intonation=falling
3-0	TOR001	3	ve	ve	vi	PRON	_
3-1	TOR001	3	[lo	lo	lo	PRON	_
3-2	TOR001	3	metto	metto	mettere	VERB	_
3-3	TOR001	3	qui	qui	qui	ADV	_
3-4	TOR001	3	vicino],	vicino	vicino	ADV	Intonation=weakly_rising
4-0	TOI065	4	[per	per	per	ADP	_
4-1	TOI065	4	l'	l'	il	DET	SpaceAfter=No
4-2	TOI065	4	opportunità]	opportunità	opportunità	NOUN	_
4-3	TOI065	4	{ride}	{ride}	_	_	_
5-0	TOR001	5	sì::	sì	sì	ADV	_
5-1	TOR001	5	mh	mh	mh	INTJ	_
5-2	TOR001	5	{P}	{P}	_	_	_
5-3	TOR001	5	questa	questa	questo	PRON	_
5-4	TOR001	5	{ride}	{ride}	_	_	_
6-0	TOR001	6	imperdibile	imperdibile	imperdibile	ADJ	_
6-1	TOR001	6	{ride}	{ride}	_	_	_
7-0	TOI065	7	{ride}	{ride}	_	X	_
8-0	TOR001	8	occasio[ne].	occasione	occasione	NOUN	Intonation=falling
9-0	TOI065	9	[di]	di	di	ADP	_
9-1	TOI065	9	ammorbarvi?	ammorbarvi	_	_	Intonation=rising
9-1a	_	_	_	ammorbar	ammorbare	VERB	_
9-1b	_	_	_	vi	vi	PRON	_
9-2	TOI065	9	{ride}	{ride}	_	_	_
10-0	TOR001	10	allo~	allo~	allo~	PROPN	Interrupted=Yes
10-1	TOR001	10	ah	ah	ah	INTJ	_
10-2	TOR001	10	ma	ma	ma	CCONJ	_
10-3	TOR001	10	non	non	non	ADV	_
10-4	TOR001	10	non	non	non	ADV	_
10-5	TOR001	10	{P}	{P}	_	_	_
10-6	TOR001	10	vabbè	vabbè	vabbé	SCONJ	_
10-7	TOR001	10	beviamo	beviamo	bevare	VERB	_
10-8	TOR001	10	int[anto]	intanto	intanto	ADV	_
11-0	TOI065	11	[sì	sì	sì	ADV	_
11-1	TOI065	11	eh	eh	eh	INTJ	_
11-2	TOI065	11	brin]diamo	brindiamo	brindare	VERB	_
11-3	TOI065	11	[insomma]::	insomma	insomma	ADV	_
12-0	TOI064	12	[infatti]	infatti	infatti	ADV	_
13-0	TOR001	13	[salute]	salute	salute	NOUN	_
14-0	TOI065	14	ai	ai	_	_	_
14-0a	_	_	_	a	a	ADP	_
14-0b	_	_	_	i	il	DET	_
14-1	TOI065	14	quartieri	quartieri	quartiere	NOUN	_
14-2	TOI065	14	di	di	di	ADP	_
14-3	TOI065	14	tor[ino	torino	torino	NOUN	_
14-4	TOI065	14	e	e	e	CCONJ	_
14-5	TOI065	14	alla	alla	_	_	_
14-5a	_	_	_	a	a	ADP	_
14-5b	_	_	_	la	il	DET	_
14-6	TOI065	14	loro	loro	loro	DET	_
14-7	TOI065	14	evolu]zione,	evoluzione	evoluzione	NOUN	Intonation=weakly_rising
14-8	TOI065	14	{ride}	{ride}	_	_	_
15-0	TOI064	15	[ai	ai	_	_	_
15-0a	_	_	_	a	a	ADP	_
15-0b	_	_	_	i	il	DET	_
15-1	TOI064	15	quartieri	quartieri	quartiere	NOUN	_
15-2	TOI064	15	di	di	di	ADP	_
15-3	TOI064	15	torino].	torino	torino	NOUN	Intonation=falling
16-0	TOR001	16	{ride}	{ride}	_	X	_
17-0	TOI065	17	anche	anche	anche	ADV	_
17-1	TOI065	17	bere	bere	bere	VERB	_
17-2	TOI065	17	spritz	spritz	spritz	NOUN	_
17-3	TOI065	17	a	a	a	ADP	_
17-4	TOI065	17	torino	torino	torino	NOUN	_
17-5	TOI065	17	{P}	{P}	_	_	_
17-6	TOI065	17	è	è	essere	AUX	_
17-7	TOI065	17	un'	un'	uno	DET	SpaceAfter=No
17-8	TOI065	17	evoluzione	evoluzione	evoluzione	NOUN	_
17-9	TOI065	17	dei	dei	_	_	_
17-9a	_	_	_	di	di	ADP	_
17-9b	_	_	_	i	il	DET	_
17-10	TOI065	17	tempi.	tempi	tempo	NOUN	Intonation=falling
18-0	TOI065	18	un	un	uno	DET	_
18-1	TOI065	18	portato	portato	portato	NOUN	_
18-2	TOI065	18	dei	dei	_	_	_
18-2a	_	_	_	di	di	ADP	_
18-2b	_	_	_	i	il	DET	_
18-3	TOI065	18	tempi	tempi	tempo	NOUN	_
