token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	TOR006	0	ciao,	ciao	ciao	NOUN	Intonation=weakly_rising
0-1	TOR006	0	come	come	come	ADP	_
0-2	TOR006	0	ti	ti	ti	PRON	_
0-3	TOR006	0	chiami?	chiami	chiama	NOUN	Intonation=rising
1-0	TOI031	1	io	io	io	PRON	_
1-1	TOI031	1	sono	sono	essere	AUX	_
1-2	TOI031	1	davide.	davide	davido	ADJ	Intonation=falling
2-0	TOR006	2	okay,	okay	okay	NOUN	Intonation=weakly_rising
2-1	TOR006	2	e	e	e	CCONJ	_
2-2	TOR006	2	che	che	che	SCONJ	_
2-3	TOR006	2	lavoro	lavoro	lavoro	NOUN	_
2-4	TOR006	2	fai?	fai	fare	VERB	Intonation=rising
3-0	TOI031	3	faccio	faccio	fare	VERB	_
3-1	TOI031	3	il	il	il	DET	_
3-2	TOI031	3	giardiniere,	giardiniere	giardiniere	NOUN	Intonation=weakly_rising
4-0	TOR006	4	da::	da	da	ADP	_
4-1	TOR006	4	quanto	quanto	quanto	DET	_
4-2	TOR006	4	tempo?	tempo	tempo	NOUN	Intonation=rising
5-0	TOI031	5	da	da	da	ADP	_
5-1	TOI031	5	circa::	circa	circa	ADV	_
5-2	TOI031	5	m::h,	mh	mh	INTJ	Intonation=weakly_rising
5-3	TOI031	5	{P}	{P}	_	_	_
5-4	TOI031	5	otto	otto	otto	NUM	_
5-5	TOI031	5	anni,	anni	anno	NOUN	Intonation=weakly_rising
6-0	TOR006	6	mh	mh	mh	NOUN	_
6-1	TOR006	6	mh	mh	mh	NOUN	_
7-0	TOR006	7	e:::	e	e	CCONJ	_
7-1	TOR006	7	come	come	come	ADP	_
7-2	TOR006	7	mai	mai	mai	ADV	_
7-3	TOR006	7	hai	hai	avere	AUX	_
7-4	TOR006	7	deciso	deciso	decidere	VERB	_
7-5	TOR006	7	di	di	di	ADP	_
7-6	TOR006	7	fare	fare	fare	VERB	_
7-7	TOR006	7	il	il	il	DET	_
7-8	TOR006	7	giardiniere?	giardiniere	giardiniere	NOUN	Intonation=rising
8-0	TOI031	8	ma	ma	ma	CCONJ	_
8-1	TOI031	8	ehm	ehm	ehm	NOUN	_
8-2	TOI031	8	in	in	in	ADP	_
8-3	TOI031	8	realtà	realtà	realtà	NOUN	_
8-4	TOI031	8	non	non	non	ADV	_
8-5	TOI031	8	ho	ho	avere	AUX	_
8-6	TOI031	8	proprio	proprio	proprio	ADV	_
8-7	TOI031	8	deciso	deciso	decidere	VERB	_
8-8	TOI031	8	di	di	di	ADP	_
8-9	TOI031	8	fare	fare	fare	VERB	_
8-10	TOI031	8	il	il	il	DET	_
8-11	TOI031	8	giardiniere,	giardiniere	giardiniere	NOUN	Intonation=weakly_rising
9-0	TOI031	9	ma	ma	ma	CCONJ	ProsodicLink=Yes
9-1	TOI031	9	ehm	ehm	ehm	NOUN	_
10-0	TOI031	10	un	un	uno	DET	_
10-1	TOI031	10	mio	mio	mio	DET	_
10-2	TOI031	10	carissimo	carissimo	caro	ADJ	_
10-3	TOI031	10	amico,	amico	amico	NOUN	Intonation=weakly_rising
11-0	TOI031	11	faceva	faceva	fare	VERB	_
11-1	TOI031	11	il	il	il	DET	_
11-2	TOI031	11	giardiniere,	giardiniere	giardiniere	NOUN	Intonation=weakly_rising
12-0	TOI031	12	io	io	io	PRON	_
12-1	TOI031	12	ho	ho	avere	AUX	_
12-2	TOI031	12	iniziato	iniziato	iniziare	VERB	_
12-3	TOI031	12	a	a	a	ADP	_
12-4	TOI031	12	lavorare,	lavorare	lavorare	VERB	Intonation=weakly_rising
12-5	TOI031	12	nei	nei	_	_	_
12-5a	_	_	_	in	in	ADP	_
12-5b	_	_	_	i	il	DET	_
12-6	TOI031	12	primi	primi	primo	ADJ	_
12-7	TOI031	12	miei	miei	mio	DET	_
12-8	TOI031	12	due	due	due	NUM	_
12-9	TOI031	12	anni	anni	anno	NOUN	_
12-10	TOI031	12	di	di	di	ADP	_
12-11	TOI031	12	lavoro	lavoro	lavoro	NOUN	_
12-12	TOI031	12	in	in	in	ADP	_
12-13	TOI031	12	una	una	uno	DET	_
12-14	TOI031	12	fabbrica,	fabbrica	fabbrica	NOUN	Intonation=weakly_rising
13-0	TOI031	13	e	e	e	CCONJ	_
13-1	TOI031	13	nel	nel	_	_	_
13-1a	_	_	_	in	in	ADP	_
13-1b	_	_	_	il	il	DET	_
13-2	TOI031	13	tempo	tempo	tempo	NOUN	_
13-3	TOI031	13	libero	libero	libero	ADJ	_
13-4	TOI031	13	andavo	andavo	andare	VERB	_
13-5	TOI031	13	a	a	a	ADP	_
13-6	TOI031	13	dargli	dargli	_	_	_
13-6a	_	_	_	dar	dare	VERB	_
13-6b	_	_	_	gli	gli	PRON	_
13-7	TOI031	13	una	una	uno	DET	_
13-8	TOI031	13	mano.	mano	mano	NOUN	Intonation=falling
14-0	TOR006	14	mh	mh	mh	NOUN	_
15-0	TOI031	15	lo	lo	il	PRON	_
15-1	TOI031	15	trovavo	trovavo	trovare	VERB	_
15-2	TOI031	15	molto	molto	molto	ADV	_
15-3	TOI031	15	più,	più	più	ADV	Intonation=weakly_rising
16-0	TOI031	16	più	più	più	ADV	_
16-1	TOI031	16	bello	bello	bello	ADJ	_
16-2	TOI031	16	{ride}	{ride}	_	_	_
16-3	TOI031	16	piuttosto	piuttosto	piuttosto	ADV	_
16-4	TOI031	16	che	che	che	SCONJ	_
16-5	TOI031	16	{ride}	{ride}	_	_	_
16-6	TOI031	16	{P}	{P}	_	_	_
16-7	TOI031	16	lavorare	lavorare	lavorare	VERB	_
16-8	TOI031	16	in	in	in	ADP	_
16-9	TOI031	16	una	una	uno	DET	_
16-10	TOI031	16	fabbrica,	fabbrica	fabbrica	NOUN	Intonation=weakly_rising
17-0	TOI031	17	e	e	e	CCONJ	_
17-1	TOI031	17	poi	poi	poi	ADV	_
17-2	TOI031	17	un	un	uno	DET	_
17-3	TOI031	17	bel	bel	bello	ADJ	_
17-4	TOI031	17	giorno	giorno	giorno	NOUN	_
17-5	TOI031	17	questo,	questo	questo	DET	Intonation=weakly_rising
17-6	TOI031	17	mio	mio	mio	DET	_
17-7	TOI031	17	amico,	amico	amico	NOUN	Intonation=weakly_rising
18-0	TOI031	18	mi	mi	mi	PRON	_
18-1	TOI031	18	ha	ha	avere	AUX	_
18-2	TOI031	18	proposto	proposto	proporre	VERB	_
18-3	TOI031	18	di,	di	di	ADP	Intonation=weakly_rising
18-4	TOI031	18	{P}	{P}	_	_	_
18-5	TOI031	18	di	di	di	ADP	_
18-6	TOI031	18	lavorare	lavorare	lavorare	VERB	_
18-7	TOI031	18	con	con	con	ADP	_
18-8	TOI031	18	lui.	lui	lui	PRON	Intonation=falling
19-0	TOR006	19	okay,	okay	okay	NOUN	Intonation=weakly_rising
19-1	TOR006	19	quindi	quindi	quindi	ADV	_
19-2	TOR006	19	il	il	il	DET	_
19-3	TOR006	19	giardiniere,	giardiniere	giardiniere	NOUN	Intonation=weakly_rising
20-0	TOR006	20	come	come	come	ADP	_
20-1	TOR006	20	mi	mi	mi	PRON	_
20-2	TOR006	20	hai	hai	avere	AUX	_
20-3	TOR006	20	detto	detto	dire	VERB	_
20-4	TOR006	20	non	non	non	ADV	_
20-5	TOR006	20	è	è	essere	AUX	_
20-6	TOR006	20	il	il	il	DET	_
20-7	TOR006	20	tuo	tuo	tuo	DET	_
20-8	TOR006	20	primo	primo	primo	ADJ	_
20-9	TOR006	20	lavoro,	lavoro	lavoro	NOUN	Intonation=weakly_rising
21-0	TOR006	21	ma	ma	ma	CCONJ	_
21-1	TOR006	21	prima	prima	prima	ADV	_
21-2	TOR006	21	lavoravi	lavoravi	lavoravo	ADJ	_
21-3	TOR006	21	in	in	in	ADP	_
21-4	TOR006	21	fabbrica.	fabbrica	fabbrica	NOUN	Intonation=falling
21-5	TOR006	21	mi	mi	mi	PRON	_
21-6	TOR006	21	puoi	puoi	potere	AUX	_
21-7	TOR006	21	raccontare	raccontare	raccontare	VERB	_
21-8	TOR006	21	qualcosa	qualcosa	qualcosa	PRON	_
21-9	TOR006	21	su::,	su	su	ADP	Intonation=weakly_rising
22-0	TOR006	22	cosa	cosa	cosa	PRON	_
22-1	TOR006	22	facevi	facevi	facevere	VERB	_
22-2	TOR006	22	in	in	in	ADP	_
