token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	TOR004	0	allo::ra	allora	allora	ADV	_
1-0	TOI018	1	sì	sì	sì	ADV	_
2-0	TOR004	2	mi	mi	mi	PRON	_
2-1	TOR004	2	devi	devi	dovere	AUX	_
2-2	TOR004	2	dire	dire	dire	VERB	_
2-3	TOR004	2	come	come	come	SCONJ	_
2-4	TOR004	2	ti	ti	ti	PRON	_
2-5	TOR004	2	chiami?	chiami	chiamare	VERB	Intonation=rising
3-0	TOI018	3	concettina	concettina	concettinare	VERB	_
3-1	TOI018	3	arancioni	arancioni	arancione	NOUN	_
3-2	TOI018	3	e	e	e	CCONJ	_
3-3	TOI018	3	sono	sono	essere	AUX	_
3-4	TOI018	3	nata	nata	nascere	VERB	_
3-5	TOI018	3	a	a	a	ADP	_
3-6	TOI018	3	volturino	volturino	volturino	NOUN	_
3-7	TOI018	3	in	in	in	ADP	_
3-8	TOI018	3	provincia	provincia	provincia	NOUN	_
3-9	TOI018	3	di	di	di	ADP	_
3-10	TOI018	3	foggia	foggia	foggia	NOUN	_
4-0	TOR004	4	[quando]?	quando	quando	SCONJ	Intonation=rising
5-0	TOI018	5	[un	un	uno	DET	_
5-1	TOI018	5	paes~]	paes~	paes~	PROPN	Interrupted=Yes
5-2	TOI018	5	il	il	il	DET	_
5-3	TOI018	5	trent	trent	trent	NOUN	_
5-4	TOI018	5	il	il	il	DET	_
5-5	TOI018	5	[dodici	dodici	dodici	NUM	_
5-6	TOI018	5	cinque]	cinque	cinque	NUM	_
5-7	TOI018	5	trentacinque	trentacinque	trentacinque	NUM	_
6-0	TOI017	6	[dodici	dodici	dodici	NUM	_
6-1	TOI017	6	cinque	cinque	cinque	NUM	_
6-2	TOI017	6	trentacinque]	trentacinque	trentacinque	NUM	_
7-0	TOR004	7	okay	okay	okay	NOUN	_
8-0	TOI018	8	{ride}	{ride}	_	X	_
9-0	TOI017	9	{ride}	{ride}	_	X	_
10-0	TOR004	10	{ride}	{ride}	_	X	_
11-0	TOR004	11	e	e	e	CCONJ	_
11-1	TOR004	11	che	che	che	PRON	_
11-2	TOR004	11	lingue	lingue	linguire	VERB	_
11-3	TOR004	11	parli?	parli	_	_	Intonation=rising
