token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	TOR001	0	°okay°	okay	okay	NOUN	Volume=low
1-0	TOR001	1	dunque	dunque	dunque	ADV	_
1-1	TOR001	1	{P}	{P}	_	_	_
1-2	TOR001	1	adesso	adesso	adesso	ADV	_
1-3	TOR001	1	tu	tu	tu	PRON	_
1-4	TOR001	1	stai	stai	stare	VERB	_
1-5	TOR001	1	lavorando	lavorando	lavorare	VERB	_
1-6	TOR001	1	oppure	oppure	oppure	CCONJ	_
1-7	TOR001	1	no?	no	no	ADV	Intonation=rising
2-0	TOI014	2	in	in	in	ADP	_
2-1	TOI014	2	questo	questo	questo	DET	_
2-2	TOI014	2	momento	momento	momento	NOUN	_
2-3	TOI014	2	io	io	io	PRON	_
2-4	TOI014	2	sono	sono	essere	AUX	_
2-5	TOI014	2	disoccupato	disoccupato	disoccupare	VERB	_
3-0	TOR001	3	okay	okay	okay	NOUN	_
3-1	TOR001	3	{P}	{P}	_	_	_
3-2	TOR001	3	e	e	e	CCONJ	_
3-3	TOR001	3	stai	stai	staio	NOUN	_
3-4	TOR001	3	cercando?	cercando	cercare	VERB	Intonation=rising
4-0	TOI014	4	e	e	e	CCONJ	_
4-1	TOI014	4	sono	sono	essere	AUX	_
4-2	TOI014	4	in	in	in	ADP	_
4-3	TOI014	4	cerca	cerca	cerca	NOUN	_
4-4	TOI014	4	di	di	di	ADP	_
4-5	TOI014	4	lavoro	lavoro	lavoro	NOUN	_
4-6	TOI014	4	sì.	sì	sì	INTJ	Intonation=falling
5-0	TOR001	5	okay	okay	okay	NOUN	_
5-1	TOR001	5	e	e	e	CCONJ	_
5-2	TOR001	5	che	che	che	SCONJ	_
5-3	TOR001	5	tipo	tipo	tipo	NOUN	_
5-4	TOR001	5	di	di	di	ADP	_
5-5	TOR001	5	lavoro	lavoro	lavoro	NOUN	_
5-6	TOR001	5	cerchi?	cerchi	cerco	ADJ	Intonation=rising
6-0	TOI014	6	in	in	in	ADP	_
6-1	TOI014	6	questo	questo	questo	DET	_
6-2	TOI014	6	momento	momento	momento	NOUN	_
6-3	TOI014	6	voglio	voglio	volere	AUX	_
6-4	TOI014	6	cercare	cercare	cercare	VERB	_
6-5	TOI014	6	un	un	uno	DET	_
6-6	TOI014	6	lavoro	lavoro	lavoro	NOUN	_
6-7	TOI014	6	che	che	che	PRON	_
6-8	TOI014	6	sia	sia	essere	AUX	_
6-9	TOI014	6	legato:	legato	legare	VERB	_
7-0	TOI014	7	al	al	_	_	_
7-0a	_	_	_	a	a	ADP	_
7-0b	_	_	_	il	il	DET	_
7-1	TOI014	7	campo	campo	campo	NOUN	_
7-2	TOI014	7	della	della	_	_	_
7-2a	_	_	_	di	di	ADP	_
7-2b	_	_	_	la	il	DET	_
7-3	TOI014	7	moda	moda	moda	NOUN	_
7-4	TOI014	7	{P}	{P}	_	_	_
7-5	TOI014	7	mi	mi	mi	PRON	_
7-6	TOI014	7	piacerebbe	piacerebbe	piacere	VERB	_
7-7	TOI014	7	fare::	fare	fare	VERB	_
7-8	TOI014	7	il	il	il	DET	_
7-9	TOI014	7	commesso	commesso	commesso	NOUN	_
8-0	TOR001	8	okay	okay	okay	NOUN	_
9-0	TOI014	9	e	e	e	CCONJ	_
9-1	TOI014	9	nel	nel	_	_	_
9-1a	_	_	_	in	in	ADP	_
9-1b	_	_	_	il	il	DET	_
9-2	TOI014	9	mentre	mentre	mentre	NOUN	_
9-3	TOI014	9	sto	sto	stare	AUX	_
9-4	TOI014	9	imparando	imparando	imparare	VERB	_
9-5	TOI014	9	a	a	a	ADP	_
9-6	TOI014	9	fare	fare	fare	VERB	_
9-7	TOI014	9	i	i	il	DET	_
9-8	TOI014	9	tatuaggi	tatuaggi	tatuaggio	NOUN	_
10-0	TOI014	10	con	con	con	ADP	ProsodicLink=Yes
10-1	TOI014	10	e:h	eh	eh	NOUN	_
11-0	TOI014	11	la	la	il	DET	_
11-1	TOI014	11	voglia	voglia	voglia	NOUN	_
11-2	TOI014	11	l'	l'	il	DET	SpaceAfter=No
11-3	TOI014	11	idea	idea	idea	NOUN	_
11-4	TOI014	11	di:	di	di	ADP	_
12-0	TOI014	12	poter	poter	potere	AUX	_
12-1	TOI014	12	lavorare	lavorare	lavorare	VERB	_
12-2	TOI014	12	in	in	in	ADP	_
12-3	TOI014	12	uno	uno	uno	DET	_
12-4	TOI014	12	studio	studio	studio	NOUN	_
12-5	TOI014	12	come	come	come	ADP	_
12-6	TOI014	12	un	un	uno	DET	_
12-7	TOI014	12	dipendente	dipendente	dipendente	NOUN	_
12-8	TOI014	12	quando	quando	quando	SCONJ	_
12-9	TOI014	12	ne	ne	ne	PRON	_
12-10	TOI014	12	ho	ho	avere	VERB	_
12-11	TOI014	12	le:	le	il	DET	_
12-12	TOI014	12	capacità	capacità	capacità	NOUN	_
12-13	TOI014	12	ecco	ecco	ecco	ADV	_
13-0	TOR001	13	okay	okay	okay	NOUN	_
13-1	TOR001	13	>e	e	e	CCONJ	_
13-2	TOR001	13	quando	quando	quando	SCONJ	_
13-3	TOR001	13	hai	hai	avere	AUX	_
13-4	TOR001	13	iniziato	iniziato	iniziare	VERB	_
13-5	TOR001	13	a	a	a	ADP	_
13-6	TOR001	13	far	far	fare	VERB	_
13-7	TOR001	13	tatuaggi<?	tatuaggi	tatuagge	NOUN	Intonation=rising
14-0	TOI014	14	da	da	da	ADP	_
14-1	TOI014	14	un	un	uno	DET	_
14-2	TOI014	14	mese	mese	mese	NOUN	_
15-0	TOR001	15	ah	ah	ah	INTJ	_
15-1	TOR001	15	quindi	quindi	quindi	ADV	_
15-2	TOR001	15	non	non	non	ADV	_
