token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	BO057	0	ciao	ciao	ciao	NOUN	_
0-1	BO057	0	anna	anna	anna	NOUN	_
0-2	BO057	0	paola.	paola	paolo	ADJ	Intonation=falling
1-0	BO070	1	ciao	ciao	ciao	NOUN	_
1-1	BO070	1	cristina.	cristina	cristina	NOUN	Intonation=falling
2-0	BO057	2	allora,	allora	allora	ADV	Intonation=weakly_rising
3-0	BO057	3	parliamo	parliamo	parlare	VERB	_
3-1	BO057	3	un	un	uno	DET	_
3-2	BO057	3	po',	po'	poco	ADV	Intonation=weakly_rising
4-0	BO057	4	rispondi	rispondi	rispondere	VERB	_
4-1	BO057	4	tranquillamente	tranquillamente	tranquillamente	ADV	_
4-2	BO057	4	alle	alle	_	_	_
4-2a	_	_	_	a	a	ADP	_
4-2b	_	_	_	le	il	DET	_
4-3	BO057	4	mie	mie	mio	DET	_
4-4	BO057	4	domande,	domande	domanda	NOUN	Intonation=weakly_rising
4-5	BO057	4	{P}	{P}	_	_	_
4-6	BO057	4	senza	senza	senza	ADP	_
4-7	BO057	4	nessun	nessun	nessuno	DET	_
4-8	BO057	4	problema	problema	problema	NOUN	_
5-0	BO057	5	da	da	da	ADP	_
5-1	BO057	5	dove	dove	dove	ADV	_
5-2	BO057	5	vieni?	vieni	vieno	ADJ	Intonation=rising
6-0	BO070	6	da	da	da	ADP	_
6-1	BO070	6	@nomepaese	@nomepaese	@nomepaesa	NOUN	_
6-2	BO070	6	{P}	{P}	_	_	_
6-3	BO070	6	in	in	in	ADP	_
6-4	BO070	6	provincia	provincia	provincia	NOUN	_
6-5	BO070	6	di	di	di	ADP	_
6-6	BO070	6	catanzaro.	catanzaro	catanzaro	NOUN	Intonation=falling
7-0	BO057	7	quindi	quindi	quindi	ADV	_
7-1	BO057	7	in	in	in	ADP	_
7-2	BO057	7	calabria.	calabria	calabria	NOUN	Intonation=falling
8-0	BO070	8	mh	mh	mh	NOUN	_
8-1	BO070	8	mh,	mh	mh	NOUN	Intonation=weakly_rising
9-0	BO057	9	ti	ti	ti	PRON	_
9-1	BO057	9	piace	piace	piacere	VERB	_
9-2	BO057	9	la	la	il	DET	_
9-3	BO057	9	calabria?	calabria	calabria	NOUN	Intonation=rising
10-0	BO070	10	moltissimo.	moltissimo	molto	ADJ	Intonation=falling
11-0	BO057	11	ti	ti	ti	PRON	_
11-1	BO057	11	senti::::	senti	sentire	VERB	_
12-0	BO057	12	calabrese?	calabrese	calabresa	NOUN	Intonation=rising
13-0	BO070	13	sì.	sì	sì	ADV	Intonation=falling
14-0	BO057	14	quanto?	quanto	quanto	ADV	Intonation=rising
15-0	BO070	15	mh:::	mh	mh	NOUN	_
16-0	BO070	16	tantissimo:::	tantissimo	tanto	ADJ	_
16-1	BO070	16	{P}	{P}	_	_	_
16-2	BO070	16	mi	mi	mi	PRON	_
16-3	BO070	16	sento	sento	sentire	VERB	_
