token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	TO034	0	te	te	te	PRON	_
0-1	TO034	0	la	la	la	PRON	_
0-2	TO034	0	metto	metto	mettere	VERB	_
0-3	TO034	0	qui	qui	qui	ADV	_
0-4	TO034	0	poi	poi	poi	ADV	_
0-5	TO034	0	si	si	si	PRON	_
0-6	TO034	0	sente	sente	sentire	VERB	_
0-7	TO034	0	molto	molto	molto	ADV	_
0-8	TO034	0	di	di	di	ADP	_
0-9	TO034	0	più	più	più	ADV	_
0-10	TO034	0	la	la	il	DET	_
0-11	TO034	0	mia	mia	mio	DET	_
0-12	TO034	0	voce	voce	voce	NOUN	_
0-13	TO034	0	che	che	che	SCONJ	_
0-14	TO034	0	la	la	il	DET	_
0-15	TO034	0	voce	voce	voce	NOUN	_
0-16	TO034	0	di	di	di	ADP	_
0-17	TO034	0	vabbè	vabbè	vabbè	NOUN	_
0-18	TO034	0	[comunque]	comunque	comunque	ADV	_
1-0	TO033	1	[beh	beh	beh	ADV	_
1-1	TO033	1	possiamo	possiamo	potere	AUX	_
1-2	TO033	1	parla]re	parlare	parlare	VERB	_
1-3	TO033	1	delle	delle	_	_	_
1-3a	_	_	_	di	di	ADP	_
1-3b	_	_	_	le	il	DET	_
1-4	TO033	1	recenti	recenti	recente	ADJ	_
2-0	TO033	2	informazioni	informazioni	informazione	NOUN	_
2-1	TO033	2	che	che	che	PRON	_
2-2	TO033	2	ci	ci	ci	PRON	_
2-3	TO033	2	sono	sono	essere	AUX	_
2-4	TO033	2	pervenute	pervenute	pervenire	VERB	_
2-5	TO033	2	anzi	anzi	anzi	ADV	_
2-6	TO033	2	che	che	che	PRON	_
2-7	TO033	2	mi	mi	mi	PRON	_
2-8	TO033	2	sono	sono	essere	AUX	_
2-9	TO033	2	pervenute	pervenute	pervenire	VERB	_
2-10	TO033	2	sottobanco	sottobanco	sottobanco	ADV	_
3-0	TO029	3	ma	ma	ma	CCONJ	_
3-1	TO029	3	infatti	infatti	infatti	ADV	_
3-2	TO029	3	xxxx	x	x	SYM	_
3-3	TO029	3	una	una	uno	DET	_
3-4	TO029	3	cosa:::	cosa	cosa	NOUN	_
4-0	TO033	4	no	no	no	ADV	_
4-1	TO033	4	vabbè	vabbè	vabbere	VERB	_
4-2	TO033	4	poi	poi	poi	ADV	_
4-3	TO033	4	a	a	a	ADP	_
4-4	TO033	4	me	me	me	PRON	_
4-5	TO033	4	non	non	non	ADV	_
4-6	TO033	4	me	me	me	PRON	_
4-7	TO033	4	ne	ne	ne	PRON	_
4-8	TO033	4	frega	frega	fregare	VERB	_
4-9	TO033	4	niente	niente	niente	PRON	_
4-10	TO033	4	nel	nel	_	_	_
4-10a	_	_	_	in	in	ADP	_
4-10b	_	_	_	il	il	DET	_
4-11	TO033	4	senso	senso	senso	NOUN	_
4-12	TO033	4	che	che	che	SCONJ	_
4-13	TO033	4	per	per	per	ADP	_
4-14	TO033	4	me:::	me	me	PRON	_
5-0	TO033	5	cioè	cioè	cioè	ADV	_
6-0	TO033	6	mi	mi	mi	PRON	_
6-1	TO033	6	prendo	prendo	prere	VERB	_
6-2	TO033	6	tutte	tutte	tutto	DET	_
6-3	TO033	6	le	le	il	DET	_
6-4	TO033	6	responsabilità	responsabilità	responsabilità	NOUN	_
6-5	TO033	6	[del	del	_	_	_
6-5a	_	_	_	di	di	ADP	_
6-5b	_	_	_	il	il	DET	_
6-6	TO033	6	caso]	caso	caso	NOUN	_
7-0	TO029	7	[ma	ma	ma	CCONJ	_
7-1	TO029	7	che	che	che	PRON	_
7-2	TO029	7	è	è	essere	AUX	_
7-3	TO029	7	succe]sso?	successo	successo	VERB	Intonation=rising
8-0	TO033	8	praticamente	praticamente	pratico	ADV	_
8-1	TO033	8	m:::h	mh	mh	INTJ	_
9-0	TO033	9	la	la	il	DET	_
9-1	TO033	9	scorsa	scorsa	scorso	ADJ	_
9-2	TO033	9	settimana	settimana	settimana	NOUN	_
9-3	TO033	9	dopo	dopo	dopo	ADV	_
9-4	TO033	9	che	che	che	SCONJ	_
