token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	TO055	0	ciao	ciao	ciao	NOUN	_
0-1	TO055	0	eli,	eli	ele	ADJ	Intonation=weakly_rising
1-0	TO047	1	ciao.	ciao	ciao	NOUN	Intonation=falling
2-0	TO055	2	cosa	cosa	cosa	PRON	_
2-1	TO055	2	studi	studi	studio	NOUN	_
2-2	TO055	2	te	te	te	PRON	_
3-0	TO047	3	allora	allora	allora	ADV	_
3-1	TO047	3	io::,	io	io	PRON	Intonation=weakly_rising
3-2	TO047	3	studio:::	studio	studiare	VERB	_
3-3	TO047	3	al	al	_	_	_
3-3a	_	_	_	a	a	ADP	_
3-3b	_	_	_	il	il	DET	_
3-4	TO047	3	politecnico	politecnico	politecnico	NOUN	_
3-5	TO047	3	di	di	di	ADP	_
3-6	TO047	3	torino,	torino	torino	NOUN	Intonation=weakly_rising
3-7	TO047	3	e:::	e	e	CCONJ	_
3-8	TO047	3	m::h	mh	mh	ADV	_
3-9	TO047	3	seguo	seguo	seguare	VERB	_
3-10	TO047	3	il	il	il	DET	_
3-11	TO047	3	corso	corso	corso	NOUN	_
3-12	TO047	3	di::	di	di	ADP	_
3-13	TO047	3	design	design	design	NOUN	_
3-14	TO047	3	e	e	e	CCONJ	_
3-15	TO047	3	comunicazione	comunicazione	comunicazione	NOUN	_
3-16	TO047	3	visiva,	visiva	visivo	ADJ	Intonation=weakly_rising
4-0	TO047	4	che	che	che	PRON	ProsodicLink=Yes
4-1	TO047	4	è:	è	essere	AUX	ProsodicLink=Yes
4-2	TO047	4	un	un	uno	DET	_
4-3	TO047	4	corso::	corso	corso	NOUN	_
4-4	TO047	4	della	della	_	_	_
4-4a	_	_	_	di	di	ADP	_
4-4b	_	_	_	la	il	DET	_
4-5	TO047	4	triennale:::	triennale	triennale	ADJ	_
4-6	TO047	4	al	al	_	_	_
4-6a	_	_	_	a	a	ADP	_
4-6b	_	_	_	il	il	DET	_
4-7	TO047	4	politecnico:,	politecnico	politecnico	NOUN	Intonation=weakly_rising
4-8	TO047	4	della	della	_	_	_
4-8a	_	_	_	di	di	ADP	_
4-8b	_	_	_	la	il	DET	_
4-9	TO047	4	sezione	sezione	sezione	NOUN	_
4-10	TO047	4	di	di	di	ADP	_
4-11	TO047	4	architettura,	architettura	architettura	NOUN	Intonation=weakly_rising
5-0	TO047	5	perché	perché	perché	SCONJ	_
5-1	TO047	5	architettura	architettura	architettura	NOUN	ProsodicLink=Yes
5-2	TO047	5	ha::	ha	avere	VERB	_
5-3	TO047	5	tre	tre	tre	NUM	_
5-4	TO047	5	indirizzi,	indirizzi	indirizzo	NOUN	Intonation=weakly_rising
5-5	TO047	5	{P}	{P}	_	_	_
5-6	TO047	5	uno	uno	uno	PRON	_
5-7	TO047	5	è:	è	essere	AUX	_
5-8	TO047	5	architettura	architettura	architettura	ADV	_
5-9	TO047	5	normale,	normale	normale	ADJ	Intonation=weakly_rising
5-10	TO047	5	l'	l'	il	DET	Truncated=Yes
5-11	TO047	5	altro	altro	altro	PRON	_
5-12	TO047	5	è	è	essere	AUX	_
5-13	TO047	5	di	di	di	ADP	_
5-14	TO047	5	urbanistica,	urbanistica	urbanistico	ADJ	Intonation=weakly_rising
5-15	TO047	5	e	e	e	CCONJ	_
5-16	TO047	5	poi	poi	poi	ADV	_
5-17	TO047	5	c'	c'	ci	PRON	Truncated=Yes
5-18	TO047	5	è	è	essere	VERB	_
5-19	TO047	5	questo	questo	questo	PRON	_
5-20	TO047	5	che	che	che	PRON	_
5-21	TO047	5	è	è	essere	VERB	_
5-22	TO047	5	di	di	di	ADP	_
5-23	TO047	5	design,	design	design	NOUN	Intonation=weakly_rising
6-0	TO047	6	e:::	e	e	CCONJ	_
6-1	TO047	6	m::h	mh	mh	INTJ	_
6-2	TO047	6	è	è	essere	AUX	_
6-3	TO047	6	un	un	uno	DET	_
6-4	TO047	6	corso	corso	corso	NOUN	_
6-5	TO047	6	che::	che	che	PRON	_
6-6	TO047	6	al	al	_	_	_
6-6a	_	_	_	a	a	ADP	_
6-6b	_	_	_	il	il	DET	_
6-7	TO047	6	primo	primo	primo	ADJ	_
