token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	BO117	0	okay.	okay	okay	NOUN	Intonation=falling
1-0	BO117	1	{tossisce}	{tossisce}	_	X	_
2-0	BO117	2	dunque	dunque	dunque	ADV	_
2-1	BO117	2	lei	lei	lei	PRON	_
2-2	BO117	2	su	su	su	ADP	_
2-3	BO117	2	quali	quali	quale	PRON	_
2-4	BO117	2	manuali	manuali	manuale	PRON	_
2-5	BO117	2	si	si	si	PRON	_
2-6	BO117	2	è	è	essere	AUX	_
2-7	BO117	2	preparata	preparata	preparare	VERB	_
2-8	BO117	2	da	da	da	ADP	_
2-9	BO117	2	non	non	non	ADV	_
2-10	BO117	2	frequentante?	frequentante	frequentante	ADP	Intonation=rising
3-0	BO142	3	su	su	su	ADP	_
3-1	BO142	3	bianchi,	bianchi	bianchio	ADJ	Intonation=weakly_rising
3-2	BO142	3	andorno	andorno	andorno	NOUN	_
3-3	BO142	3	e::mh,	emh	emh	INTJ	Intonation=weakly_rising
4-0	BO142	4	e:	e	e	CCONJ	_
4-1	BO142	4	poi	poi	poi	ADV	_
4-2	BO142	4	penco	penco	penco	NOUN	_
4-3	BO142	4	e:::	e	e	CCONJ	_
4-4	BO142	4	domaneschi,	domaneschi	domanesco	NOUN	Intonation=weakly_rising
5-0	BO117	5	mhmh.	mhmh	mhmh	NOUN	Intonation=falling
6-0	BO142	6	e	e	e	CCONJ	_
6-1	BO142	6	voghera.	voghera	vogherare	VERB	Intonation=falling
7-0	BO117	7	va	va	andare	VERB	_
7-1	BO117	7	bene.	bene	bene	ADV	Intonation=falling
8-0	BO117	8	e::h	eh	eh	ADV	_
8-1	BO117	8	{P}	{P}	_	_	_
8-2	BO117	8	partiamo	partiamo	partire	VERB	_
8-3	BO117	8	da	da	da	ADP	_
8-4	BO117	8	voghera,	voghera	voghera	NOUN	Intonation=weakly_rising
9-0	BO117	9	eh	eh	eh	INTJ	_
9-1	BO117	9	cosa	cosa	cosa	NOUN	_
9-2	BO117	9	si	si	si	PRON	_
9-3	BO117	9	intende	intende	intendere	VERB	_
9-4	BO117	9	per	per	per	ADP	_
9-5	BO117	9	correlati	correlati	correlato	NOUN	_
9-6	BO117	9	funzionali	funzionali	funzionale	ADJ	_
9-7	BO117	9	{P}	{P}	_	_	_
9-8	BO117	9	del	del	_	_	_
9-8a	_	_	_	di	di	ADP	_
9-8b	_	_	_	il	il	DET	_
9-9	BO117	9	parlato?	parlato	parlato	NOUN	Intonation=rising
10-0	BO142	10	mh.	mh	mh	NOUN	Intonation=falling
11-0	BO142	11	si	si	si	PRON	_
11-1	BO142	11	intendono	intendono	intendere	VERB	_
11-2	BO142	11	tutte	tutte	tutto	DET	_
11-3	BO142	11	quelle	quelle	quelle	DET	_
11-4	BO142	11	caratteristiche	caratteristiche	caratteristica	NOUN	_
11-5	BO142	11	che	che	che	PRON	_
11-6	BO142	11	e::hm	ehm	ehm	X	_
11-7	BO142	11	contraddistinguono	contraddistinguono	contraddistinguire	VERB	_
11-8	BO142	11	il	il	il	DET	_
11-9	BO142	11	parlato,	parlato	parlato	NOUN	Intonation=weakly_rising
12-0	BO142	12	rispetto	rispetto	rispetto	ADV	_
12-1	BO142	12	allo	allo	_	_	_
12-1a	_	_	_	a	a	ADP	_
12-1b	_	_	_	lo	il	DET	_
12-2	BO142	12	scritto	scritto	scritto	NOUN	_
12-3	BO142	12	ovvero	ovvero	ovvero	CCONJ	_
12-4	BO142	12	il	il	il	DET	_
12-5	BO142	12	fatto	fatto	fatto	NOUN	_
12-6	BO142	12	che	che	che	SCONJ	_
12-7	BO142	12	sia	sia	essere	AUX	_
12-8	BO142	12	un:,	un	uno	DET	Intonation=weakly_rising
13-0	BO142	13	e:h	eh	eh	INTJ	_
