token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	TO006	0	bene.	bene	bene	ADV	Intonation=falling
0-1	TO006	0	allora,	allora	allora	ADV	Intonation=weakly_rising
0-2	TO006	0	buonasera.	buonasera	buonasero	ADJ	Intonation=falling
1-0	TO007	1	buonasera	buonasera	buonasera	ADV	_
1-1	TO007	1	a	a	a	ADP	_
1-2	TO007	1	[lei]	lei	lei	PRON	_
2-0	TO006	2	[dun]que	dunque	dunque	ADV	_
2-1	TO006	2	lei	lei	lei	PRON	_
2-2	TO006	2	ha	ha	avere	AUX	_
2-3	TO006	2	già	già	già	ADV	_
2-4	TO006	2	sostenuto	sostenuto	sostenere	VERB	_
2-5	TO006	2	una	una	uno	DET	_
2-6	TO006	2	parte	parte	parte	NOUN	_
2-7	TO006	2	del	del	_	_	_
2-7a	_	_	_	di	di	ADP	_
2-7b	_	_	_	il	il	DET	_
2-8	TO006	2	progra:mma,	programma	programma	NOUN	Intonation=weakly_rising
2-9	TO006	2	in	in	in	ADP	_
2-10	TO006	2	questo	questo	questo	DET	_
2-11	TO006	2	caso	caso	caso	NOUN	_
2-12	TO006	2	particolare	particolare	particolare	ADJ	_
2-13	TO006	2	porta	porta	portare	VERB	_
2-14	TO006	2	soltanto,	soltanto	soltanto	ADV	Intonation=weakly_rising
3-0	TO007	3	sì.	sì	sì	ADV	Intonation=falling
3-1	TO007	3	tutto	tutto	tutto	DET	_
3-2	TO007	3	il	il	il	DET	ProsodicLink=Yes
3-3	TO007	3	[e:::h]	eh	eh	NOUN	_
4-0	TO006	4	[tut]ta	tutta	tutto	DET	_
4-1	TO006	4	la	la	il	DET	_
4-2	TO006	4	parte	parte	parte	NOUN	_
4-3	TO006	4	positiva.	positiva	positivo	ADJ	Intonation=falling
5-0	TO007	5	tut~,	tut~	tut~	PROPN	Intonation=weakly_rising
5-1	TO007	5	[x	x	x	SYM	_
5-2	TO007	5	la	la	il	DET	_
5-3	TO007	5	parte	parte	parte	NOUN	_
5-4	TO007	5	storica].	storica	storico	ADJ	Intonation=falling
6-0	TO006	6	[sulle	sulle	_	_	_
6-0a	_	_	_	su	su	ADP	_
6-0b	_	_	_	le	il	DET	_
6-1	TO006	6	dispense].	dispense	dispense	NOUN	Intonation=falling
6-2	TO006	6	{P}	{P}	_	_	_
6-3	TO006	6	non	non	non	ADV	_
6-4	TO006	6	è	è	essere	AUX	_
6-5	TO006	6	frequentante.	frequentante	frequentante	ADJ	Intonation=falling
7-0	TO007	7	frequentante.	frequentante	frequentante	ADP	Intonation=falling
8-0	TO006	8	allora,	allora	allora	ADV	Intonation=weakly_rising
8-1	TO006	8	m:::h	mh	mh	INTJ	_
8-2	TO006	8	{P}	{P}	_	_	_
8-3	TO006	8	mi	mi	mi	PRON	_
8-4	TO006	8	dica	dica	dicare	VERB	_
8-5	TO006	8	qualche	qualche	qualche	DET	_
8-6	TO006	8	cosa,	cosa	cosa	NOUN	Intonation=weakly_rising
8-7	TO006	8	{P}	{P}	_	_	_
8-8	TO006	8	eh	eh	eh	ADJ	ProsodicLink=Yes
8-9	TO006	8	m:::h	mh	mh	INTJ	_
8-10	TO006	8	sull'	sull'	_	_	Truncated=Yes
8-10a	_	_	_	su	su	ADP	_
8-10b	_	_	_	l'	il	DET	_
8-11	TO006	8	amministrazione	amministrazione	amministrazione	NOUN	_
8-12	TO006	8	nelle	nelle	_	_	_
8-12a	_	_	_	in	in	ADP	_
8-12b	_	_	_	le	il	DET	_
8-13	TO006	8	società	società	società	NOUN	_
8-14	TO006	8	di	di	di	ADP	_
8-15	TO006	8	persone.	persone	persona	NOUN	Intonation=falling
9-0	TO007	9	>allora<,	allora	allora	ADV	Intonation=weakly_rising
9-1	TO007	9	{P}	{P}	_	_	_
9-2	TO007	9	l'	l'	il	DET	Truncated=Yes
9-3	TO007	9	amministrazione	amministrazione	amministrazione	NOUN	_
9-4	TO007	9	nella	nella	_	_	_
9-4a	_	_	_	in	in	ADP	_
9-4b	_	_	_	la	il	DET	_
9-5	TO007	9	società	società	società	NOUN	_
9-6	TO007	9	di::	di	di	ADP	_
9-7	TO007	9	di	di	di	ADP	_
9-8	TO007	9	persone,	persone	persona	NOUN	Intonation=weakly_rising
9-9	TO007	9	spetta::	spetta	spettare	VERB	_
9-10	TO007	9	ai	ai	_	_	_
9-10a	_	_	_	a	a	ADP	_
9-10b	_	_	_	i	il	DET	_
9-11	TO007	9	soci	soci	socio	NOUN	_
9-12	TO007	9	amministratori,	amministratori	amministratore	ADJ	Intonation=weakly_rising
10-0	TO007	10	che:	che	che	SCONJ	_
10-1	TO007	10	ehm::	ehm	ehm	NOUN	_
10-2	TO007	10	si	si	si	PRON	_
10-3	TO007	10	riuniscono,	riuniscono	riunire	VERB	Intonation=weakly_rising
10-4	TO007	10	e:h	eh	eh	INTJ	_
10-5	TO007	10	a~	a~	a~	PROPN	Interrupted=Yes
10-6	TO007	10	e	e	e	CCONJ	_
10-7	TO007	10	agicono	agicono	agire	VERB	_
10-8	TO007	10	collegialmente.	collegialmente	collegialmente	ADV	Intonation=falling
11-0	TO007	11	e::h	eh	eh	INTJ	_
11-1	TO007	11	i~	i~	i~	PROPN	Interrupted=Yes
11-2	TO007	11	in	in	in	ADP	_
11-3	TO007	11	tal	tal	tale	DET	_
11-4	TO007	11	caso	caso	caso	NOUN	_
11-5	TO007	11	si	si	si	PRON	_
11-6	TO007	11	ha	ha	avere	VERB	_
11-7	TO007	11	l'	l'	il	DET	Truncated=Yes
11-8	TO007	11	amministrazione	amministrazione	amministrazione	NOUN	_
11-9	TO007	11	collegiale.	collegiale	collegiale	ADJ	Intonation=falling
11-10	TO007	11	o	o	o	CCONJ	_
11-11	TO007	11	possono:	possono	potere	AUX	_
11-12	TO007	11	e::h	eh	eh	INTJ	_
11-13	TO007	11	am~,	am~	am~	PROPN	Intonation=weakly_rising
11-14	TO007	11	possono::	possono	potere	AUX	_
11-15	TO007	11	agire,	agire	agire	VERB	Intonation=weakly_rising
11-16	TO007	11	anche	anche	anche	ADV	_
11-17	TO007	11	individualmente.	individualmente	individualmente	ADV	Intonation=falling
12-0	TO007	12	in	in	in	ADP	_
12-1	TO007	12	quel	quel	quello	DET	_
12-2	TO007	12	caso	caso	caso	NOUN	_
12-3	TO007	12	vie~	vie~	vie~	PROPN	Interrupted=Yes
12-4	TO007	12	in	in	in	ADP	_
12-5	TO007	12	{P}	{P}	_	_	_
12-6	TO007	12	questo	questo	questo	DET	_
12-7	TO007	12	caso	caso	caso	NOUN	_
12-8	TO007	12	viene::	viene	venire	AUX	_
12-9	TO007	12	delegato	delegato	delegare	VERB	_
12-10	TO007	12	loro,	loro	loro	DET	Intonation=weakly_rising
12-11	TO007	12	tramite	tramite	tramite	NOUN	_
12-12	TO007	12	{P}	{P}	_	_	_
12-13	TO007	12	viene	viene	venire	AUX	_
12-14	TO007	12	delegato	delegato	delegare	VERB	_
12-15	TO007	12	loro:	loro	loro	DET	_
12-16	TO007	12	e::h	eh	eh	NOUN	_
12-17	TO007	12	nella	nella	_	_	_
12-17a	_	_	_	in	in	ADP	_
12-17b	_	_	_	la	il	DET	_
12-18	TO007	12	figura	figura	figura	NOUN	_
12-19	TO007	12	del	del	_	_	ProsodicLink=Yes
12-19a	_	_	_	di	di	ADP	_
12-19b	_	_	_	il	il	DET	_
12-20	TO007	12	eh	eh	eh	NOUN	_
12-21	TO007	12	dell'	dell'	_	_	Truncated=Yes
12-21a	_	_	_	di	di	ADP	_
12-21b	_	_	_	l'	il	DET	_
12-22	TO007	12	amministratore	amministratore	amministratore	NOUN	_
12-23	TO007	12	delegato.	delegato	delegato	ADJ	Intonation=falling
13-0	TO006	13	aspetti.	aspetti	aspettere	VERB	Intonation=falling
13-1	TO006	13	aspetti.	aspetti	aspettare	VERB	Intonation=falling
13-2	TO006	13	aspetti.	aspetti	aspettare	VERB	Intonation=falling
14-0	TO006	14	qui	qui	qui	ADV	_
14-1	TO006	14	siamo	siamo	essere	AUX	_
14-2	TO006	14	in	in	in	ADP	_
14-3	TO006	14	società	società	società	NOUN	_
14-4	TO006	14	di	di	di	ADP	_
14-5	TO006	14	<persone>	persone	persona	NOUN	_
14-6	TO006	14	eh,	eh	eh	NOUN	Intonation=weakly_rising
14-7	TO006	14	{P}	{P}	_	_	_
14-8	TO006	14	non	non	non	ADV	_
14-9	TO006	14	di	di	di	ADP	_
14-10	TO006	14	capitali.	capitali	capitale	NOUN	Intonation=falling
15-0	TO007	15	ah.	ah	ah	INTJ	Intonation=falling
