token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	PKP028	0	{ride}	{ride}	_	_	_
0-1	PKP028	0	°stupido°	stupido	stupido	NOUN	Volume=low
1-0	PKP028	1	no	no	no	ADV	_
1-1	PKP028	1	{P}	{P}	_	_	_
1-2	PKP028	1	tra	tra	tra	ADP	_
1-3	PKP028	1	l'	l'	il	DET	SpaceAfter=No
1-4	PKP028	1	altro	altro	altro	PRON	_
1-5	PKP028	1	è	è	essere	AUX	_
1-6	PKP028	1	un	un	uno	DET	_
1-7	PKP028	1	film	film	film	NOUN	_
1-8	PKP028	1	tristissimo	tristissimo	tristo	ADJ	_
1-9	PKP028	1	quello	quello	quello	PRON	_
1-10	PKP028	1	secondo	secondo	secondo	ADP	_
1-11	PKP028	1	me	me	me	PRON	_
2-0	PKP027	2	però	però	però	ADV	_
2-1	PKP027	2	loro	loro	loro	PRON	_
2-2	PKP027	2	la	la	la	PRON	_
2-3	PKP027	2	le::	le	le	PRON	_
2-4	PKP027	2	rinunciano	rinunciano	rinunciare	VERB	_
2-5	PKP027	2	{P}	{P}	_	_	_
2-6	PKP027	2	a	a	a	ADP	_
3-0	PKP027	3	e::h	eh	eh	ADV	_
3-1	PKP027	3	a	a	a	ADP	_
3-2	PKP027	3	tutti	tutti	tutto	DET	_
3-3	PKP027	3	i	i	il	DET	_
3-4	PKP027	3	loro	loro	loro	DET	_
3-5	PKP027	3	cosi	cosi	coso	NOUN	_
3-6	PKP027	3	là	là	là	ADV	_
3-7	PKP027	3	all'	all'	_	_	SpaceAfter=No
3-7a	_	_	_	a	a	ADP	_
3-7b	_	_	_	l'	il	DET	_
3-8	PKP027	3	amore	amore	amore	NOUN	_
4-0	PKP027	4	per	per	per	ADP	_
4-1	PKP027	4	{P}	{P}	_	_	_
4-2	PKP027	4	eh	eh	eh	INTJ	_
4-3	PKP027	4	inseguire	inseguire	inseguire	VERB	_
4-4	PKP027	4	i	i	il	DET	_
4-5	PKP027	4	propri	propri	proprio	DET	_
4-6	PKP027	4	sogni	sogni	sogno	NOUN	_
5-0	PKP027	5	perché	perché	perché	SCONJ	_
5-1	PKP027	5	p[oi	poi	poi	ADV	_
5-2	PKP027	5	all]a	alla	_	_	_
5-2a	_	_	_	a	a	ADP	_
5-2b	_	_	_	la	il	DET	_
5-3	PKP027	5	fine	fine	fine	NOUN	_
6-0	PKP028	6	[sì	sì	sì	INTJ	_
6-1	PKP028	6	però]	però	però	ADV	_
7-0	PKP027	7	perché	perché	perché	SCONJ	_
7-1	PKP027	7	poi	poi	poi	ADV	_
7-2	PKP027	7	alla	alla	_	_	_
7-2a	_	_	_	a	a	ADP	_
7-2b	_	_	_	la	il	DET	_
7-3	PKP027	7	fine	fine	fine	NOUN	_
7-4	PKP027	7	lui	lui	lui	PRON	_
7-5	PKP027	7	si	si	si	PRON	_
7-6	PKP027	7	fa	fa	fare	VERB	_
7-7	PKP027	7	il	il	il	DET	_
7-8	PKP027	7	locale	locale	locale	NOUN	_
7-9	PKP027	7	del	del	_	_	_
7-9a	_	_	_	di	di	ADP	_
7-9b	_	_	_	il	il	DET	_
7-10	PKP027	7	jazz	jazz	jazz	NOUN	_
7-11	PKP027	7	no	no	no	ADV	_
8-0	PKP028	8	sì	sì	sì	ADV	_
9-0	PKP027	9	e::	e	e	CCONJ	_
9-1	PKP027	9	quello	quello	quello	PRON	_
9-2	PKP027	9	che	che	che	PRON	_
9-3	PKP027	9	voleva	voleva	volere	VERB	_
9-4	PKP027	9	sempre	sempre	sempre	ADV	_
9-5	PKP027	9	fare	fare	fare	VERB	_
9-6	PKP027	9	e	e	e	CCONJ	_
9-7	PKP027	9	lei	lei	lei	PRON	_
9-8	PKP027	9	diventa	diventa	diventare	VERB	_
9-9	PKP027	9	una	una	uno	DET	_
9-10	PKP027	9	grande	grande	grande	ADJ	_
9-11	PKP027	9	attrice	attrice	attore	NOUN	_
10-0	PKP028	10	sì	sì	sì	ADV	_
11-0	PKP028	11	però	però	però	ADV	_
11-1	PKP028	11	{P}	{P}	_	_	_
11-2	PKP028	11	è	è	essere	AUX	_
11-3	PKP028	11	brutto	brutto	brutto	ADJ	_
11-4	PKP028	11	che	che	che	SCONJ	_
12-0	PKP027	12	ah	ah	ah	INTJ	_
12-1	PKP027	12	sì	sì	sì	ADV	_
12-2	PKP027	12	certo	certo	certo	ADV	_
13-0	PKP027	13	[vabbè]	vabbè	vabbere	VERB	_
14-0	PKP028	14	[devi]	devi	dovere	AUX	_
14-1	PKP028	14	{P}	{P}	_	_	_
14-2	PKP028	14	devi	devi	dovere	AUX	_
14-3	PKP028	14	scegliere	scegliere	scegliere	VERB	_
15-0	PKP027	15	non	non	non	ADV	_
15-1	PKP027	15	è	è	essere	AUX	_
15-2	PKP027	15	proprio	proprio	proprio	ADV	_
15-3	PKP027	15	il	il	il	DET	_
15-4	PKP027	15	film	film	film	NOUN	_
15-5	PKP027	15	più	più	più	ADV	_
15-6	PKP027	15	tri~	tri~	tri~	PROPN	Interrupted=Yes
15-7	PKP027	15	più	più	più	ADV	_
15-8	PKP027	15	felice	felice	felice	ADJ	_
15-9	PKP027	15	del	del	_	_	_
15-9a	_	_	_	di	di	ADP	_
15-9b	_	_	_	il	il	DET	_
15-10	PKP027	15	mondo	mondo	mondo	NOUN	_
15-11	PKP027	15	[°siamo	siamo	essere	AUX	Volume=low
15-12	PKP027	15	tutti	tutti	tutto	PRON	Volume=low
15-13	PKP027	15	d'	d'	di	ADP	SpaceAfter=No|Volume=low
15-14	PKP027	15	accordo°]	accordo	accordo	NOUN	Volume=low
16-0	PKP028	16	[no	no	no	ADV	_
16-1	PKP028	16	è	è	essere	VERB	_
16-2	PKP028	16	che]	che	che	SCONJ	_
16-3	PKP028	16	il	il	il	DET	_
16-4	PKP028	16	triste	triste	trista	NOUN	_
16-5	PKP028	16	che	che	che	PRON	_
16-6	PKP028	16	devi	devi	dovere	AUX	_
16-7	PKP028	16	scegliere	scegliere	scegliere	VERB	_
16-8	PKP028	16	che	che	che	SCONJ	_
16-9	PKP028	16	poi	poi	poi	ADV	_
16-10	PKP028	16	nella	nella	_	_	_
16-10a	_	_	_	in	in	ADP	_
16-10b	_	_	_	la	il	DET	_
16-11	PKP028	16	vita	vita	vita	NOUN	_
16-12	PKP028	16	reale	reale	reale	ADJ	_
16-13	PKP028	16	è	è	essere	AUX	_
16-14	PKP028	16	così	così	così	ADV	_
16-15	PKP028	16	alla	alla	_	_	_
16-15a	_	_	_	a	a	ADP	_
16-15b	_	_	_	la	il	DET	_
16-16	PKP028	16	fine	fine	fine	NOUN	_
17-0	PKP027	17	eh	eh	eh	INTJ	_
17-1	PKP027	17	[sì]	sì	sì	ADV	_
17-2	PKP027	17	dipende	dipende	dipendere	VERB	_
17-3	PKP027	17	per	per	per	ADP	_
17-4	PKP027	17	chi	chi	chi	PRON	_
18-0	PKP028	18	[cioè]	cioè	cioè	ADV	_
19-0	PKP028	19	cioè	cioè	cioè	ADV	_
19-1	PKP028	19	in	in	in	ADP	_
19-2	PKP028	19	senso	senso	senso	NOUN	_
20-0	PKP028	20	devi	devi	dovere	AUX	_
20-1	PKP028	20	sap~	sap~	sap~	PROPN	Interrupted=Yes
20-2	PKP028	20	devi	devi	dovere	AUX	_
20-3	PKP028	20	d~	d~	d~	PROPN	Interrupted=Yes
20-4	PKP028	20	devi	devi	dovere	AUX	_
20-5	PKP028	20	scegliere	scegliere	scegliere	VERB	_
20-6	PKP028	20	tra:	tra	tra	ADP	_
20-7	PKP028	20	realizzarti:	realizzarti	realizzarto	NOUN	_
20-8	PKP028	20	quasi	quasi	quasi	ADV	_
20-9	PKP028	20	sempre	sempre	sempre	ADV	_
21-0	PKP028	21	professionalmente	professionalmente	professionalmente	ADV	_
22-0	PKP027	22	come	come	come	ADV	_
22-1	PKP027	22	a	a	a	ADP	_
22-2	PKP027	22	moglie	moglie	moglie	NOUN	_
22-3	PKP027	22	d'	d'	d'	ADP	SpaceAfter=No
22-4	PKP027	22	amadeus	amadeus	amadeus	NOUN	_
23-0	PKP028	23	beh	beh	beh	NOUN	_
24-0	PKP027	24	la	la	la	PRON	_
24-1	PKP027	24	{P}	{P}	_	_	_
24-2	PKP027	24	la	la	il	DET	_
24-3	PKP027	24	la	la	il	DET	_
24-4	PKP027	24	land	land	land	NOUN	_
25-0	PKP027	25	è	è	essere	AUX	_
25-1	PKP027	25	la	la	il	DET	_
25-2	PKP027	25	m:h	mh	mh	NOUN	_
26-0	PKP027	26	è	è	essere	AUX	_
26-1	PKP027	26	la	la	il	DET	_
26-2	PKP027	26	storia	storia	storia	NOUN	_
26-3	PKP027	26	vera	vera	vero	ADJ	_
26-4	PKP027	26	della	della	_	_	_
26-4a	_	_	_	di	di	ADP	_
26-4b	_	_	_	la	il	DET	_
26-5	PKP027	26	moglie	moglie	moglie	NOUN	_
26-6	PKP027	26	d'	d'	di	ADP	SpaceAfter=No
26-7	PKP027	26	amadeus	amadeus	amadeus	NOUN	_
27-0	PKP028	27	beh	beh	beh	X	_
27-1	PKP028	27	{P}	{P}	_	_	_
27-2	PKP028	27	amadeus	amadeus	amadeus	X	_
27-3	PKP028	27	non	non	non	X	_
27-4	PKP028	27	me	me	me	X	_
27-5	PKP028	27	pare	pare	pare	VERB	_
27-6	PKP028	27	proprio	proprio	proprio	DET	_
27-7	PKP028	27	ryan	ryan	ryan	NOUN	_
27-8	PKP028	27	gosling	gosling	gosling	NOUN	_
27-9	PKP028	27	comunque	comunque	comunque	ADV	_
28-0	PKP027	28	è	è	essere	AUX	_
28-1	PKP027	28	più	più	più	ADV	_
28-2	PKP027	28	[bello	bello	bello	ADJ	_
28-3	PKP027	28	amadeus]	amadeus	amadeus	NOUN	_
29-0	PKP028	29	[gli	gli	gli	PRON	_
29-1	PKP028	29	piacereb]be	piacerebbe	piacere	VERB	_
30-0	PKP028	30	non	non	non	ADV	_
30-1	PKP028	30	dire	dire	dire	VERB	_
30-2	PKP028	30	queste	queste	questo	PRON	_
31-0	PKP028	31	profe~	profe~	profe~	PROPN	Interrupted=Yes
32-0	PKP028	32	come	come	come	ADV	_
32-1	PKP028	32	si	si	si	PRON	_
32-2	PKP028	32	dice	dice	dire	VERB	_
32-3	PKP028	32	{P}	{P}	_	_	_
32-4	PKP028	32	queste	queste	questo	PRON	_
33-0	PKP028	33	non	non	non	ADV	_
33-1	PKP028	33	mi	mi	mi	PRON	_
