token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	PKP037	0	xx[x]	x	decimo	ADJ	_
1-0	PKP033	1	[no	no	no	INTJ	_
1-1	PKP033	1	no]	no	no	ADV	_
1-2	PKP033	1	ma	ma	ma	CCONJ	_
1-3	PKP033	1	adesso	adesso	adesso	ADV	_
1-4	PKP033	1	ti	ti	ti	PRON	_
1-5	PKP033	1	do	do	do	ADP	_
1-6	PKP033	1	[un	un	uno	DET	_
1-7	PKP033	1	fazzoletto]	fazzoletto	fazzoletto	NOUN	_
2-0	PKP036	2	[no	no	no	ADV	_
2-1	PKP036	2	è	è	essere	AUX	_
2-2	PKP036	2	il	il	il	DET	_
2-3	PKP036	2	naso]	naso	naso	NOUN	_
2-4	PKP036	2	che	che	che	PRON	_
2-5	PKP036	2	mi	mi	mi	PRON	_
2-6	PKP036	2	si	si	si	PRON	_
2-7	PKP036	2	è	è	essere	AUX	_
2-8	PKP036	2	colato	colato	colare	VERB	_
3-0	PKP037	3	ti	ti	ti	PRON	_
3-1	PKP037	3	si	si	si	PRON	_
3-2	PKP037	3	è	è	essere	AUX	_
3-3	PKP037	3	colato	colato	colare	VERB	_
3-4	PKP037	3	{ride}	{ride}	_	_	_
3-5	PKP037	3	eccola	eccola	eccolo	ADJ	_
3-6	PKP037	3	{ride}	{ride}	_	_	_
4-0	PKP036	4	{ride}	{ride}	_	X	_
5-0	PKP033	5	eccola	eccola	eccolare	VERB	_
6-0	PKP037	6	io	io	io	PRON	_
6-1	PKP037	6	mi	mi	mi	PRON	_
6-2	PKP037	6	prendo	prendo	prere	VERB	_
6-3	PKP037	6	la	la	il	DET	_
6-4	PKP037	6	sedia	sedia	sedia	NOUN	_
6-5	PKP037	6	[xx	x	x	SYM	_
6-6	PKP037	6	a	a	a	ADP	_
6-7	PKP037	6	tavola]	tavola	tavola	NOUN	_
7-0	PKP036	7	[che	che	che	SCONJ	_
7-1	PKP036	7	belli	belli	belle	ADJ	_
7-2	PKP036	7	gli	gli	il	DET	_
7-3	PKP036	7	s]posi	sposi	sposo	NOUN	_
8-0	PKP033	8	grazie	grazie	grazie	NOUN	_
9-0	PKP033	9	grazie	grazie	grazie	NOUN	_
9-1	PKP033	9	grazie	grazie	grazie	NOUN	_
10-0	PKP033	10	con	con	con	ADP	_
10-1	PKP033	10	voi	voi	voi	PRON	_
10-2	PKP033	10	c'	c'	ci	PRON	SpaceAfter=No
10-3	PKP033	10	abbiamo	abbiamo	avere	VERB	_
10-4	PKP033	10	una	una	uno	DET	_
10-5	PKP033	10	foto:	foto	foto	NOUN	_
10-6	PKP033	10	tipo	tipo	tipo	NOUN	_
10-7	PKP033	10	ah	ah	ah	INTJ	_
10-8	PKP033	10	scusami	scusami	scusame	NOUN	_
11-0	PKP036	11	no	no	no	INTJ	_
11-1	PKP036	11	no	no	no	ADV	_
11-2	PKP036	11	{ride}	{ride}	_	_	_
12-0	PKP033	12	{ride}	{ride}	_	X	_
13-0	PKP037	13	{ride}[]	{ride}	_	X	_
14-0	PKP033	14	xxx	x	x	SYM	_
14-1	PKP033	14	quella	quella	quello	PRON	_
14-2	PKP033	14	faccia	faccia	fare	VERB	_
15-0	PKP033	15	con	con	con	ADP	_
15-1	PKP033	15	voi	voi	vo	DET	_
15-2	PKP033	15	credo	credo	credo	NOUN	_
15-3	PKP033	15	che	che	che	PRON	_
15-4	PKP033	15	abbiamo	abbiamo	avere	VERB	_
15-5	PKP033	15	solo	solo	solo	ADV	_
15-6	PKP033	15	una	una	uno	DET	_
15-7	PKP033	15	foto	foto	foto	NOUN	_
15-8	PKP033	15	di	di	di	ADP	_
15-9	PKP033	15	[gruppo]	gruppo	gruppo	NOUN	_
16-0	PKP036	16	[sì]	sì	sì	ADV	_
17-0	PKP033	17	c(io)è:::	cioè	cioè	ADV	_
17-1	PKP033	17	infatti	infatti	infatti	ADV	_
17-2	PKP033	17	vabbè	vabbè	vabbere	VERB	_
18-0	PKP036	18	vabbé	vabbé	vabbessere	AUX	_
19-0	PKP033	19	allora	allora	allora	ADV	_
19-1	PKP033	19	di	di	di	ADP	_
19-2	PKP033	19	[di]:	di	di	ADP	_
19-3	PKP033	19	{P}	{P}	_	_	_
19-4	PKP033	19	di	di	di	ADP	_
19-5	PKP033	19	bere	bere	bere	VERB	_
19-6	PKP033	19	dis~	dis~	dis~	PROPN	Interrupted=Yes
