token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	PKP103	0	eccole	eccole	_	_	_
0-0a	_	_	_	ecco	ecco	ADV	_
0-0b	_	_	_	le	il	PRON	_
1-0	PKP101	1	mozzarelline	mozzarelline	mozzarellina	NOUN	_
1-1	PKP101	1	panate	panate	panato	ADJ	_
2-0	PKP103	2	buo:ne	buone	buono	ADJ	_
2-1	PKP103	2	{P}	{P}	_	_	_
2-2	PKP103	2	okay	okay	okay	NOUN	_
3-0	PKP101	3	e	e	e	CCONJ	_
3-1	PKP101	3	le:	le	il	PRON	_
3-2	PKP101	3	le:	le	le	DET	_
3-3	PKP101	3	le	le	il	DET	_
3-4	PKP101	3	olive	olive	oliva	NOUN	_
3-5	PKP101	3	ascolane	ascolane	ascolano	ADJ	_
4-0	PKP103	4	mhmh	mhmh	mhmh	NOUN	_
5-0	PKP101	5	e	e	e	CCONJ	_
5-1	PKP101	5	poi	poi	poi	ADV	_
5-2	PKP101	5	ci	ci	ci	PRON	_
5-3	PKP101	5	sono	sono	essere	VERB	_
5-4	PKP101	5	le:	le	il	DET	_
6-0	PKP101	6	mh	mh	mh	ADV	_
6-1	PKP101	6	quelle	quelle	quello	PRON	_
6-2	PKP101	6	là	là	là	ADV	_
6-3	PKP101	6	delle:	delle	_	_	_
6-3a	_	_	_	di	di	ADP	_
6-3b	_	_	_	le	il	DET	_
6-4	PKP101	6	le	le	il	DET	_
6-5	PKP101	6	frittelle	frittelle	frittella	NOUN	_
6-6	PKP101	6	alle	alle	_	_	_
6-6a	_	_	_	a	a	ADP	_
6-6b	_	_	_	le	il	DET	_
6-7	PKP101	6	alghe	alghe	alga	NOUN	_
6-8	PKP101	6	le	le	il	DET	_
6-9	PKP101	6	cose	cose	cosa	NOUN	_
6-10	PKP101	6	alle	alle	_	_	_
6-10a	_	_	_	a	a	ADP	_
6-10b	_	_	_	le	il	DET	_
6-11	PKP101	6	alghe	alghe	alga	NOUN	_
6-12	PKP101	6	e	e	e	CCONJ	_
6-13	PKP101	6	le	le	il	DET	_
6-14	PKP101	6	cose	cose	cosa	NOUN	_
6-15	PKP101	6	a:l	al	_	_	_
6-15a	_	_	_	a	a	ADP	_
6-15b	_	_	_	il	il	DET	_
6-16	PKP101	6	baccalà	baccalà	baccalà	NOUN	_
7-0	PKP103	7	frittelle	frittelle	frittella	NOUN	_
7-1	PKP103	7	alle	alle	_	_	_
7-1a	_	_	_	a	a	ADP	_
7-1b	_	_	_	le	il	DET	_
7-2	PKP103	7	alghe	alghe	alga	NOUN	_
8-0	PKP101	8	ma	ma	ma	CCONJ	_
8-1	PKP101	8	so'	so'	soco	ADV	Truncated=Yes
8-2	PKP101	8	buone	buone	buono	ADJ	_
8-3	PKP101	8	tutte	tutte	tutto	DET	_
9-0	PKP100	9	>pa	pa	pare	VERB	_
9-1	PKP100	9	se	se	se	SCONJ	_
9-2	PKP100	9	vuoi<	vuoi	volere	AUX	_
10-0	PKP100	10	faz[zu	fazzu	ifazz	DET	_
