token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
0-0,BO032,0,0,1,io,io,io,PRON,_
0-1,BO032,0,0,2,non,non,non,ADV,_
0-2,BO032,0,0,3,so,so,sapere,VERB,_
0-3,BO032,0,0,4,se,se,se,SCONJ,_
0-4,BO032,0,0,5,può,può,potere,AUX,_
0-5,BO032,0,0,6,concordare,concordare,concordare,VERB,_
0-6,BO032,0,0,7,"adesso:,",adesso,adesso,ADV,_
1-0,BO026,1,1,1,e:h,eh,eh,INTJ,_
1-1,BO026,1,1,2,sì.,sì,sì,ADV,_
1-2,BO026,1,1,3,"allora,",allora,allora,ADV,_
1-3,BO026,1,1,4,io,io,io,PRON,_
1-4,BO026,1,1,5,le,le,le,PRON,_
1-5,BO026,1,1,6,posso,posso,potere,AUX,_
1-6,BO026,1,1,7,mandare:,mandare,mandare,VERB,_
2-0,BO026,2,2,1,facciamo,facciamo,fare,VERB,_
2-1,BO026,2,2,2,prima,prima,prima,ADV,_
2-2,BO026,2,2,3,se,se,se,SCONJ,_
2-3,BO026,2,2,4,le,le,il,DET,_
2-4,BO026,2,2,5,mando,mando,mando,NOUN,_
2-5,BO026,2,2,6,per,per,per,ADP,_
2-6,BO026,2,2,7,email,email,email,DET,_
2-7,BO026,2,2,8,lei,lei,lei,PRON,_
2-8,BO026,2,2,9,però,però,però,ADV,_
2-9,BO026,2,2,10,m~,m~,m~,PROPN,_
2-10,BO026,2,2,11,me,me,me,PRON,_
2-11,BO026,2,2,12,la,la,il,DET,_
2-12,BO026,2,2,13,manda,manda,manda,NOUN,_
2-13,BO026,2,2,14,oggi,oggi,oggi,ADV,_
2-14,BO026,2,2,15,ste[sso,stesso,stesso,ADJ,_
2-15,BO026,2,2,16,la,la,il,DET,_
2-16,BO026,2,2,17,"m]ail,",mail,mail,NOUN,_
3-0,BO032,3,3,1,[°sì.°],sì,sì,ADV,_
4-0,BO032,4,4,2,sì.,sì,sì,ADV,_
5-0,BO026,5,5,1,e,e,e,CCONJ,_
5-1,BO026,5,5,2,i:,i,il,DET,_
5-2,BO026,5,5,3,titoli,titoli,titolo,NOUN,_
5-3,BO026,5,5,4-5,del,del,_,_,_
5-3a,_,_,5,4,_,di,di,ADP,_
5-3b,_,_,5,5,_,il,il,DET,_
5-4,BO026,5,5,6-7,dei,dei,_,_,_
5-4a,_,_,5,6,_,di,di,ADP,_
5-4b,_,_,5,7,_,i,il,DET,_
5-5,BO026,5,5,8,due,due,due,NUM,_
5-6,BO026,5,5,9,"testi,",testi,testo,NOUN,_
6-0,BO032,6,6,1,sì.,sì,sì,ADV,_
7-0,BO026,7,7,1,e,e,e,CCONJ,_
7-1,BO026,7,7,2,lei,lei,lei,PRON,_
7-2,BO026,7,7,3,ne,ne,ne,PRON,_
7-3,BO026,7,7,4,sceglie,sceglie,scegliere,VERB,_
7-4,BO026,7,7,5,"uno,",uno,uno,DET,_
8-0,BO026,8,8,6,in,in,in,ADP,_
8-1,BO026,8,8,7,s[ostitu]zione,sostituzione,sostituzione,NOUN,_
8-2,BO026,8,8,8,che,che,che,PRON,_
8-3,BO026,8,8,9,riguarda,riguarda,riguardare,VERB,_
8-4,BO026,8,8,10,l',l',il,DET,_
8-5,BO026,8,8,11,italiano,italiano,italiano,NOUN,_
8-6,BO026,8,8,12,per,per,per,ADP,_
8-7,BO026,8,8,13,lo,lo,il,DET,_
8-8,BO026,8,8,14,studio.,studio,studio,NOUN,_
9-0,BO032,9,9,1,[°okay.°],okay,okay,INTJ,_
10-0,BO032,10,10,2,°c[erto.°],certo,certo,ADV,_
11-0,BO026,11,11,1,[un,un,uno,DET,_
11-1,BO026,11,11,2,appro]fondimento,approfondimento,approfondimento,NOUN,_
11-2,BO026,11,11,3-4,dell',dell',_,_,_
11-2a,_,_,11,3,_,di,di,ADP,_
11-2b,_,_,11,4,_,l',il,DET,_
11-3,BO026,11,11,5,italiano,italiano,italiano,NOUN,_
11-4,BO026,11,11,6,per,per,per,ADP,_
11-5,BO026,11,11,7,lo,lo,il,DET,_
11-6,BO026,11,11,8,stu[dio].,studio,studio,NOUN,_
12-0,BO032,12,12,1,[e:],e,e,CCONJ,_
12-1,BO032,12,12,2,questa,questa,questo,DET,_
12-2,BO032,12,12,3,"[parte],",parte,parte,NOUN,_
13-0,BO026,13,13,1,[è,è,essere,AUX,_
13-1,BO026,13,13,2,que]llo,quello,quello,PRON,_
13-2,BO026,13,13,3,che,che,che,PRON,_
13-3,BO026,13,13,4,ho,ho,avere,AUX,_
13-4,BO026,13,13,5,mandato,mandato,mandato,VERB,_
13-5,BO026,13,13,6,anche,anche,anche,ADV,_
13-6,BO026,13,13,7,a:,a,a,ADP,_
14-0,BO026,14,14,8,a:d,ad,a,ADP,_
14-1,BO026,14,14,9,altri,altri,altro,ADJ,_
14-2,BO026,14,14,10,studenti,studenti,studente,NOUN,_
14-3,BO026,14,14,11,che,che,che,PRON,_
