token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
0-0,BO026,0,0,1,°prego.°,prego,pregare,VERB,_
1-0,BO035,1,1,1,°sì.°,sì,sì,ADV,_
2-0,BO035,2,2,1,e:h,eh,eh,INTJ,_
2-1,BO035,2,2,2,mh,mh,mh,INTJ,_
3-0,BO035,3,3,1,io,io,io,PRON,_
3-1,BO035,3,3,2,ero,ero,essere,AUX,_
3-2,BO035,3,3,3,venuta,venuta,venire,VERB,_
3-3,BO035,3,3,4,pe::r,per,per,ADP,_
4-0,BO035,4,4,1,per,per,per,ADP,_
4-1,BO035,4,4,2,i~,i~,i~,X,_
4-2,BO035,4,4,3,per,per,per,ADP,_
4-3,BO035,4,4,4,l',l',il,DET,_
4-4,BO035,4,4,5,esame,esame,esame,NOUN,_
4-5,BO035,4,4,6,di,di,di,ADP,_
4-6,BO035,4,4,7,didattica:,didattica,didattica,NOUN,_
4-7,BO035,4,4,8-9,delle,delle,_,_,_
4-7a,_,_,4,8,_,di,di,ADP,_
4-7b,_,_,4,9,_,le,il,DET,_
4-8,BO035,4,4,10,lingue,lingue,lingua,NOUN,_
4-9,BO035,4,4,11,italiano,italiano,italiano,NOUN,_
4-10,BO035,4,4,12,elledue.,elledue,L2,NOUN,_
5-0,BO026,5,5,1,mh,mh,mh,INTJ,_
5-1,BO026,5,5,2,mh.,mh,mh,INTJ,_
6-0,BO035,6,6,1,che,che,che,SCONJ,_
6-1,BO035,6,6,2,sono,sono,essere,AUX,_
6-2,BO035,6,6,3-4,della,della,_,_,_
6-2a,_,_,6,3,_,di,di,ADP,_
6-2b,_,_,6,4,_,la,il,DET,_
6-3,BO035,6,6,5,"magistrale,",magistrale,magistrale,NOUN,_
7-0,BO035,7,7,1,e::h,eh,eh,INTJ,_
7-1,BO035,7,7,2,ero,ero,essere,AUX,_
7-2,BO035,7,7,3,già,già,già,ADV,_
7-3,BO035,7,7,4,venuta,venuta,venire,VERB,_
7-4,BO035,7,7,5,a,a,a,ADP,_
7-5,BO035,7,7,6,un,un,uno,DET,_
7-6,BO035,7,7,7,suo,suo,suo,PRON,_
7-7,BO035,7,7,8,ricevimento:::,ricevimento,ricevimento,NOUN,_
8-0,BO035,8,8,1,un,un,uno,DET,_
8-1,BO035,8,8,2,mesetto,mesetto,mese,NOUN,_
8-2,BO035,8,8,3,"fa,",fa,fa,ADV,_
9-0,BO035,9,9,1,e:h,eh,eh,INTJ,_
9-1,BO035,9,9,2,perché,perché,perché,SCONJ,_
9-2,BO035,9,9,3,io,io,io,PRON,_
9-3,BO035,9,9,4,ho,ho,avere,AUX,_
9-4,BO035,9,9,5,già,già,già,ADV,_
9-5,BO035,9,9,6,fatto,fatto,fare,VERB,_
9-6,BO035,9,9,7,un,un,uno,DET,_
9-7,BO035,9,9,8,esame,esame,esame,NOUN,_
9-8,BO035,9,9,9,di,di,di,ADP,_
9-9,BO035,9,9,10,didattica,didattica,didattica,NOUN,_
9-10,BO035,9,9,11-12,della,della,_,_,_
9-10a,_,_,9,11,_,di,di,ADP,_
9-10b,_,_,9,12,_,la,il,DET,_
9-11,BO035,9,9,13,lingua,lingua,lingua,NOUN,_
9-12,BO035,9,9,14,italiana,italiana,italiano,ADJ,_
9-13,BO035,9,9,15,con,con,con,ADP,_
9-14,BO035,9,9,16,"le:i,",lei,lei,PRON,_
10-0,BO035,10,10,1-2,nel,nel,_,_,_
10-0a,_,_,10,1,_,in,in,ADP,_
10-0b,_,_,10,2,_,il,il,DET,_
10-1,BO035,10,10,3,duemilaquattordic[i].,duemilaquattordici,duemilaquattordici,NUM,_
11-0,BO026,11,11,1,[m]h,mh,mh,INTJ,_
11-1,BO026,11,11,2,mh.,mh,mh,INTJ,_
12-0,BO026,12,12,1,[e,e,e,CCONJ,_
12-1,BO026,12,12,2,lei],lei,lei,PRON,_
12-2,BO026,12,12,3,ha,ha,avere,AUX,_
12-3,BO026,12,12,4,fatto,fatto,fare,VERB,_
12-4,BO026,12,12,5,la,la,il,DET,_
12-5,BO026,12,12,6,prova,prova,prova,NOUN,_
12-6,BO026,12,12,7,scritta,scritta,scritto,ADJ,_
12-7,BO026,12,12,8,av[eva,aveva,avere,VERB,_
12-8,BO026,12,12,9,la],la,il,DET,_
12-9,BO026,12,12,10,prova,prova,prova,NOUN,_
12-10,BO026,12,12,11-12,dell',dell',_,_,_
12-10a,_,_,12,11,_,di,di,ADP,_
12-10b,_,_,12,12,_,l',il,DET,_
12-11,BO026,12,12,13,analisi,analisi,analisi,NOUN,_
12-12,BO026,12,12,14-15,d[ell',dell',_,_,_
12-12a,_,_,12,14,_,di,di,ADP,_
12-12b,_,_,12,15,_,l',il,DET,_
12-13,BO026,12,12,16,inte]rlin[gua::],interlingua,interlingua,NOUN,_
13-0,BO035,13,13,1,"[avevo],",avevo,avere,AUX,_
14-0,BO035,14,14,1,[s:ì].,sì,sì,ADV,_
15-0,BO035,15,15,1,[sì].,sì,sì,ADV,_
16-0,BO035,16,16,1,[esatto,esatto,esatto,ADV,_
16-1,BO035,16,16,2,s]critto,scritto,scritto,ADJ,_
16-2,BO035,16,16,3,quello,quello,quello,DET,_
16-3,BO035,16,16,4,e,e,e,CCONJ,_
16-4,BO035,16,16,5,poi,poi,poi,ADV,_
16-5,BO035,16,16,6,l',l',il,DET,_
16-6,BO035,16,16,7,orale,orale,orale,ADJ,_
16-7,BO035,16,16,8,con,con,con,ADP,_
16-8,BO035,16,16,9,"l[ei],",lei,lei,PRON,_
17-0,BO026,17,17,1,[s]ì.,sì,sì,ADV,_
18-0,BO035,18,18,1,e:::h,eh,eh,INTJ,_
18-1,BO035,18,18,2,dato,dato,dare,VERB,_
18-2,BO035,18,18,3,che,che,che,SCONJ,_
18-3,BO035,18,18,4,ho,ho,avere,AUX,_
18-4,BO035,18,18,5,visto,visto,vedere,VERB,_
18-5,BO035,18,18,6-7,sul,sul,_,_,_
18-5a,_,_,18,6,_,su,su,ADP,_
18-5b,_,_,18,7,_,il,il,DET,_
18-6,BO035,18,18,8,suo,suo,suo,PRON,_
18-7,BO035,18,18,9,sito,sito,sito,NOUN,_
18-8,BO035,18,18,10,ch[e::],che,che,SCONJ,_
19-0,BO026,19,19,1,[sì],sì,sì,ADV,_
19-1,BO026,19,19,2,bisogna,bisogna,bisognare,VERB,_
19-2,BO026,19,19,3,sostituire,sostituire,sostituire,VERB,_
19-3,BO026,19,19,4,la,la,il,DET,_
19-4,BO026,19,19,5,prima,prima,primo,ADJ,_
19-5,BO026,19,19,6,parte.,parte,parte,NOUN,_
19-6,BO026,19,19,7,[mh].,mh,mh,INTJ,_
20-0,BO035,20,20,1,[esatto].,esatto,esatto,ADV,_
21-0,BO026,21,21,1,"allora,",allora,allora,ADV,_
22-0,BO026,22,22,1,e:h,eh,eh,INTJ,_
22-1,BO026,22,22,2-3,nella,nella,_,_,_
22-1a,_,_,22,2,_,in,in,ADP,_
22-1b,_,_,22,3,_,la,il,DET,_
22-2,BO026,22,22,4-5,nel,nel,_,_,_
22-2a,_,_,22,4,_,in,in,ADP,_
22-2b,_,_,22,5,_,il,il,DET,_
22-3,BO026,22,22,6,programma,programma,programma,NOUN,_
22-4,BO026,22,22,7,alternativo,alternativo,alternativo,ADJ,_
22-5,BO026,22,22,8,infatti,infatti,infatti,ADV,_
22-6,BO026,22,22,9,avevo,avevo,avere,AUX,_
22-7,BO026,22,22,10,"indicato,",indicato,indicare,VERB,_
23-0,BO026,23,23,1,e:h,eh,eh,INTJ,_
23-1,BO026,23,23,2,m::h,mh,mh,INTJ,_
24-0,BO026,24,24,1,aspetti,aspetti,aspettare,VERB,_
24-1,BO026,24,24,2,"eh,",eh,eh,INTJ,_
25-0,BO035,25,25,1,sì.,sì,sì,ADV,_
26-0,BO026,26,26,1,che,che,che,SCONJ,_
26-1,BO026,26,26,2,adesso,adesso,adesso,ADV,_
26-2,BO026,26,26,3,le,le,le,PRON,_
26-3,BO026,26,26,4,"do,",do,dare,VERB,_
27-0,BO026,27,27,1,°vediamo,vediamo,vedere,VERB,_
27-1,BO026,27,27,2,se,se,se,SCONJ,_
27-2,BO026,27,27,3,lo,lo,lo,PRON,_
27-3,BO026,27,27,4,trovo:,trovo,trovare,VERB,_
27-4,BO026,27,27,5,è,è,essere,AUX,_
27-5,BO026,27,27,6,lui.°,lui,lui,PRON,_
28-0,BO026,28,28,1,°beh,beh,beh,INTJ,_
28-1,BO026,28,28,2,adesso,adesso,adesso,ADV,_
28-2,BO026,28,28,3,(vedo).°,vedo,vedere,VERB,_
29-0,BO026,29,29,1,°come,come,come,ADP,_
29-1,BO026,29,29,2,prima,prima,primo,ADJ,_
29-2,BO026,29,29,3,"indicazione,°",indicazione,indicazione,NOUN,_
30-0,BO026,30,30,1,ho,ho,avere,AUX,_
30-1,BO026,30,30,2,questa.,questa,questo,DET,_
30-2,BO026,30,30,3,"allora,",allora,allora,ADV,_
31-0,BO026,31,31,1,e:h,eh,eh,INTJ,_
