token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
0-0,BO026,0,0,1,e:h,eh,eh,INTJ,_
0-1,BO026,0,0,2,"mh,",mh,mh,INTJ,_
1-0,BO026,1,1,1-2,'spetti,'spetti,aspettare,VERB,_
1-1,BO026,1,1,3,che,che,che,SCONJ,_
1-2,BO026,1,1,4," preparo:,",preparo,preparare,VERB,_
2-0,BO026,2,2,1,°il,il,il,DET,_
2-1,BO026,2,2,2," file,°",file,file,NOUN,_
3-0,BO026,3,3,1,mi,mi,mi,PRON,_
3-1,BO026,3,3,2,ricorda,ricorda,ricordare,VERB,_
3-2,BO026,3,3,3,il,il,il,DET,_
3-3,BO026,3,3,4,suo,suo,suo,DET,_
3-4,BO026,3,3,5," nome,",nome,nome,NOUN,_
4-0,BO020,4,4,1,allora,allora,allora,ADV,_
4-1,BO020,4,4,2,io,io,io,PRON,_
4-2,BO020,4,4,3,mi,mi,mi,PRON,_
4-3,BO020,4,4,4,chiamo,chiamo,chiamare,VERB,_
4-4,BO020,4,4,5,rossi,rossi,Rossi,PROPN,_
4-5,BO020,4,4,6,anna,anna,Anna,PROPN,_
4-6,BO020,4,4,7,giulia,giulia,Giulia,PROPN,_
5-0,BO020,5,5,1,e:h,eh,eh,INTJ,_
5-1,BO020,5,5,2,in,in,in,ADP,_
5-2,BO020,5,5,3,realtà,realtà,realtà,NOUN,_
5-3,BO020,5,5,4,prima,prima,prima,ADV,_
5-4,BO020,5,5,5,vorrei,vorrei,volere,VERB,_
5-5,BO020,5,5,6,un',un',uno,DET,_
5-6,BO020,5,5,7,informazione,informazione,informazione,NOUN,_
5-7,BO020,5,5,8-9,sulla:,sulla,_,_,_
5-7a,_,_,5,8,_,su,su,ADP,_
5-7b,_,_,5,9,_,la,la,PRON,_
5-8,BO020,5,5,10-11,sull',sull',_,_,_
5-8a,_,_,5,10,_,su,su,ADP,_
5-8b,_,_,5,11,_,l',il,DET,_
5-9,BO020,5,5,12,esame,esame,esame,NOUN,_
5-10,BO020,5,5,13,di,di,di,ADP,_
5-11,BO020,5,5,14,giug[no,giugno,giugno,NOUN,_
5-12,BO020,5,5,15,giu]gno,giugno,giugno,NOUN,_
5-13,BO020,5,5,16," luglio,           ",luglio,luglio,NOUN,_
6-0,BO026,6,6,1," [sì],             ",sì,sì,INTJ,_
7-0,BO020,7,7,1,[eh,eh,eh,INTJ,_
7-1,BO020,7,7,2,lei,lei,lei,PRON,_
7-2,BO020,7,7,3,non,non,non,ADV,_
7-3,BO020,7,7,4,ha,ha,avere,VERB,_
7-4,BO020,7,7,5,ancora,ancora,ancora,ADV,_
7-5,BO020,7,7,6,abili~],abili~,abili~,X,_
8-0,BO026,8,8,1,[di,di,di,ADP,_
8-1,BO026,8,8,2,didattica,didattica,didattica,NOUN,_
8-2,BO026,8,8,3-4,delle,delle,_,_,_
8-2a,_,_,8,3,_,di,di,ADP,_
8-2b,_,_,8,4,_,le,il,DET,_
8-3,BO026,8,8,5,lingue,lingue,lingua,NOUN,_
8-4,BO026,8,8,6,modern]e?,moderne,moderno,ADJ,_
9-0,BO020,9,9,1,sì.,sì,sì,ADV,_
10-0,BO020,10,10,1,non,non,non,ADV,_
10-1,BO020,10,10,2,ha,ha,avere,AUX,_
10-2,BO020,10,10,3,ancora,ancora,ancora,ADV,_
10-3,BO020,10,10,4,abilitato,abilitato,abilitare,VERB,_
10-4,BO020,10,10,5,per,per,per,ADP,_
10-5,BO020,10,10,6," eh,               ",eh,eh,INTJ,_
11-0,BO020,11,11,1,per,per,per,ADP,_
11-1,BO020,11,11,2,l',l',il,DET,_
11-2,BO020,11,11,3," i[scrizione],     ",iscrizione,iscrizione,NOUN,_
