token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
0-0,BO139,0,0,1-2,eccoci,eccoci,_,_,_
0-0a,_,_,0,1,_,ecco,ecco,INTJ,_
0-0b,_,_,0,2,_,ci,ci,PRON,_
0-1,BO139,0,0,3,qua,qua,qua,ADV,_
1-0,BO148,1,1,1,weila,weila,weila,INTJ,_
2-0,BO139,2,2,1,allora,allora,allora,ADV,_
2-1,BO139,2,2,2,appoggiamo,appoggiamo,appoggiare,VERB,_
2-2,BO139,2,2,3,questo,questo,questo,PRON,_
2-3,BO139,2,2,4-5,teniamolo,teniamolo,_,_,_
2-3a,_,_,2,4,_,teniamo,tenere,VERB,_
2-3b,_,_,2,5,_,lo,lo,PRON,_
2-4,BO139,2,2,6,fermo,fermo,fermo,ADJ,_
2-5,BO139,2,2,7,così,così,così,ADV,_
2-6,BO139,2,2,8,non,non,non,ADV,_
2-7,BO139,2,2,9,devo,devo,dovere,AUX,_
2-8,BO139,2,2,10,((ride)),((ride)),[LAUGH],X,_
3-0,BO148,3,3,1,va,va,andare,VERB,_
3-1,BO148,3,3,2,bene.,bene,bene,ADV,_
3-2,BO148,3,3,3,ah,ah,ah,INTJ,_
3-3,BO148,3,3,4,darà,darà,dare,VERB,_
3-4,BO148,3,3,5,fastidio,fastidio,fastidio,NOUN,_
3-5,BO148,3,3,6,se,se,se,SCONJ,_
3-6,BO148,3,3,7,(.),[PAUSE],[PAUSE],X,_
3-7,BO148,3,3,8,se,se,se,SCONJ,_
3-8,BO148,3,3,9,intanto,intanto,intanto,ADV,_
3-9,BO148,3,3,10,mangio,mangio,mangiare,VERB,_
3-10,BO148,3,3,11,fette,fette,fetta,NOUN,_
3-11,BO148,3,3,12,biscottate,biscottate,biscottato,ADJ,_
4-0,BO139,4,4,1,no,no,no,INTJ,_
4-1,BO139,4,4,2,n[o,no,no,INTJ,_
4-2,BO139,4,4,3,no,no,no,INTJ,_
4-3,BO139,4,4,4,va,va,andare,VERB,_
4-4,BO139,4,4,5,>bene<,bene,bene,ADV,_
4-5,BO139,4,4,6,n]o,no,no,INTJ,_
4-6,BO139,4,4,7,no,no,no,INTJ,_
4-7,BO139,4,4,8,va,va,andare,VERB,_
4-8,BO139,4,4,9,>bene<,bene,bene,ADV,_
5-0,BO148,5,5,1,[mastico],mastico,masticare,VERB,_
6-0,BO139,6,6,1,basta,basta,bastare,VERB,_
6-1,BO139,6,6,2,cioè,cioè,cioè,ADV,_
6-2,BO139,6,6,3-4,>nel,nel,_,_,_
6-2a,_,_,6,3,_,in,in,ADP,_
6-2b,_,_,6,4,_,il,il,DET,_
6-3,BO139,6,6,5,senso<,senso,senso,NOUN,_
6-4,BO139,6,6,6,se,se,se,SCONJ,_
6-5,BO139,6,6,7,riesci,riesci,riuscire,VERB,_
6-6,BO139,6,6,8,eh,eh,eh,INTJ,_
6-7,BO139,6,6,9,a,a,a,ADP,_
6-8,BO139,6,6,10,non,non,non,ADV,_
6-9,BO139,6,6,11,parlare,parlare,parlare,VERB,_
6-10,BO139,6,6,12,con,con,con,ADP,_
6-11,BO139,6,6,13,la,la,il,DET,_
6-12,BO139,6,6,14,bocca,bocca,bocca,NOUN,_
6-13,BO139,6,6,15,strapiena,strapiena,strapieno,ADJ,_
6-14,BO139,6,6,16,dopo,dopo,dopo,ADP,_
6-15,BO139,6,6,17,mi,mi,mi,PRON,_
6-16,BO139,6,6,18,viene,viene,venire,AUX,_
6-17,BO139,6,6,19,più,più,più,ADV,_
6-18,BO139,6,6,20,facile,facile,facile,ADJ,_
6-19,BO139,6,6,21,però,però,però,ADV,_
6-20,BO139,6,6,22,insomma,insomma,insomma,ADV,_
7-0,BO139,7,7,1,te,te,te,PRON,_
7-1,BO139,7,7,2,fai,fai,fare,VERB,_
7-2,BO139,7,7,3,normale,normale,normale,ADJ,_
7-3,BO139,7,7,4,insomma,insomma,insomma,ADV,_
8-0,BO139,8,8,1,non,non,non,ADV,_
8-1,BO139,8,8,2,deve,deve,dovere,AUX,_
8-2,BO139,8,8,3,essere,essere,essere,AUX,_
8-3,BO139,8,8,4,niente,niente,niente,PRON,_
8-4,BO139,8,8,5,di,di,di,ADP,_
8-5,BO139,8,8,6,alterato,alterato,alterato,ADJ,_
9-0,BO148,9,9,1,va,va,andare,VERB,_
9-1,BO148,9,9,2,bene,bene,bene,ADV,_
10-0,BO139,10,10,1,e:h,eh,eh,INTJ,_
10-1,BO139,10,10,2,niente,niente,niente,PRON,_
10-2,BO139,10,10,3,no,no,no,INTJ,_
10-3,BO139,10,10,4,ti,ti,ti,PRON,_
10-4,BO139,10,10,5,volevo,volevo,volere,AUX,_
10-5,BO139,10,10,6,raccontare,raccontare,raccontare,VERB,_
10-6,BO139,10,10,7,di,di,di,ADP,_
10-7,BO139,10,10,8,ieri,ieri,ieri,ADV,_
10-8,BO139,10,10,9,che,che,che,SCONJ,_
11-0,BO139,11,11,1,non,non,non,ADV,_
11-1,BO139,11,11,2,so,so,sapere,VERB,_
11-2,BO139,11,11,3,se,se,se,SCONJ,_
11-3,BO139,11,11,4,per,per,per,ADP,_
11-4,BO139,11,11,5,caso,caso,caso,NOUN,_
11-5,BO139,11,11,6,hai,hai,avere,AUX,_
11-6,BO139,11,11,7,incrociato,incrociato,incrociare,VERB,_
11-7,BO139,11,11,8,ale,ale,Ale,PROPN,_
11-8,BO139,11,11,9,la,la,il,DET,_
11-9,BO139,11,11,10,mattina,mattina,mattina,NOUN,_
12-0,BO139,12,12,1,ma,ma,ma,CCONJ,_
12-1,BO139,12,12,2,era,era,essere,AUX,_
12-2,BO139,12,12,3,(.),[PAUSE],[PAUSE],X,_
12-3,BO139,12,12,4,particolarmente:,particolarmente,particolarmente,ADV,_
12-4,BO139,12,12,5,giù,giù,giù,ADV,_
12-5,BO139,12,12,6,di,di,di,ADP,_
12-6,BO139,12,12,7,corda,corda,corda,NOUN,_
12-7,BO139,12,12,8,così,così,così,ADV,_
13-0,BO148,13,13,1,mh,mh,mh,INTJ,_
14-0,BO139,14,14,1,eh,eh,eh,INTJ,_
14-1,BO139,14,14,2,infatti,infatti,infatti,ADV,_
14-2,BO139,14,14,3,eh,eh,eh,INTJ,_
14-3,BO139,14,14,4,mi,mi,mi,PRON,_
14-4,BO139,14,14,5,sembrava,sembrava,sembrare,VERB,_
14-5,BO139,14,14,6,di,di,di,ADP,_
14-6,BO139,14,14,7-8,averlo,averlo,_,_,_
14-6a,_,_,14,7,_,aver,avere,AUX,_
14-6b,_,_,14,8,_,lo,lo,PRON,_
14-7,BO139,14,14,9,visto,visto,vedere,VERB,_
14-8,BO139,14,14,10,però,però,però,ADV,_
14-9,BO139,14,14,11,ho,ho,avere,AUX,_
14-10,BO139,14,14,12,detto,detto,dire,VERB,_
14-11,BO139,14,14,13,vabbè,vabbè,vabbè,INTJ,_
