token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
0-0,BO139,0,0,1-2,eccoci,eccoci,_,_,_
0-0a,_,_,0,1,_,ecco,ecco,ADV,_
0-0b,_,_,0,2,_,ci,ci,PRON,_
0-1,BO139,0,0,3,qua.,qua,qua,ADV,_
0-2,BO139,0,0,1,sarà,sarà,essere,AUX,_
0-3,BO139,0,0,2,difficilissimo,difficilissimo,difficile,ADJ,_
0-4,BO139,0,0,3,raga,raga,raga,NOUN,_
0-5,BO139,0,0,4,perché,perché,perché,SCONJ,_
0-6,BO139,0,0,5,tipo,tipo,tipo,NOUN,_
0-7,BO139,0,0,6,in,in,in,ADP,_
0-8,BO139,0,0,7,quattro,quattro,quattro,NUM,_
0-9,BO139,0,0,8,poi,poi,poi,ADV,_
0-10,BO139,0,0,9,comunque,comunque,comunque,CCONJ,_
2-0,BO139,2,2,10,ci,ci,ci,PRON,_
2-1,BO139,2,2,11,si,si,si,PRON,_
2-2,BO139,2,2,12,parla,parla,parlare,VERB,_
2-3,BO139,2,2,13,sopra,sopra,sopra,ADV,_
4-0,BO145,4,4,1,dopo,dopo,dopo,ADV,_
4-1,BO145,4,4,2,lo,lo,lo,PRON,_
4-2,BO145,4,4,3,devi,devi,dovere,AUX,_
4-3,BO145,4,4,4,far,far,fare,VERB,_
4-4,BO145,4,4,5,te?,te,te,PRON,_
5-0,BO139,5,5,1,sì,sì,sì,INTJ,_
6-0,BO146,6,6,1,già,già,già,ADV,_
6-1,BO146,6,6,2,xxxx,x,x,X,_
6-2,BO146,6,6,3,(mi,mi,mi,PRON,_
6-3,BO146,6,6,4,sono),sono,essere,AUX,_
6-4,BO146,6,6,5,emozio[nato],emozionato,emozionare,VERB,_
7-0,BO145,7,7,1,[ma,ma,ma,CCONJ,_
7-1,BO145,7,7,2,già],già,già,ADV,_
7-2,BO145,7,7,3,qua~,qua~,quattro,NUM,_
7-3,BO145,7,7,4,>cioè<,cioè,cioè,CCONJ,_
7-4,BO145,7,7,5,quattro,quattro,quattro,NUM,_
7-5,BO145,7,7,6,[poi,poi,poi,ADV,_
7-6,BO145,7,7,7,(sono),sono,essere,AUX,_
7-7,BO145,7,7,8,tanti],tanti,tanto,ADJ,_
8-0,BO147,8,8,1,[ma,ma,ma,CCONJ,_
8-1,BO147,8,8,2,ti,ti,ti,PRON,_
8-2,BO147,8,8,3,devi,devi,dovere,AUX,_
8-3,BO147,8,8,4,a~,a~,a~,X,_
8-4,BO147,8,8,5,anch]e,anche,anche,ADV,_
8-5,BO147,8,8,6,autox~,autot~,autot~,X,_
8-6,BO147,8,8,7,autotrascrivere?,autotrascrivere,autotrascrivere,VERB,_
9-0,BO139,9,9,1,sì,sì,sì,INTJ,_
11-0,BO139,11,11,2,sì,sì,sì,INTJ,_
12-0,BO139,12,12,1,mi,mi,mi,PRON,_
12-1,BO139,12,12,2,sto,sto,stare,AUX,_
12-2,BO139,12,12,3,inculando,inculando,inculare,VERB,_
12-3,BO139,12,12,4,in,in,in,ADP,_
12-4,BO139,12,12,5,questo,questo,questo,DET,_
12-5,BO139,12,12,6,mo[mento,momento,momento,NOUN,_
12-6,BO139,12,12,7,non,non,non,ADV,_
12-7,BO139,12,12,8,è,è,essere,VERB,_
12-8,BO139,12,12,9,che,che,che,SCONJ,_
12-9,BO139,12,12,10,sto,sto,stare,AUX,_
