token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
0-0,BO095,0,0,1,in,in,in,ADP,_
0-1,BO095,0,0,2,generale,generale,generale,NOUN,_
1-0,BO095,1,1,1,(mi,mi,mi,PRON,_
1-1,BO095,1,1,2,hai,hai,avere,AUX,_
1-2,BO095,1,1,3,fatto,fatto,fare,VERB,_
1-3,BO095,1,1,4,venire,venire,venire,VERB,_
1-4,BO095,1,1,5,lo,lo,il,DET,_
1-5,BO095,1,1,6,sbadiglio),sbadiglio,sbadiglio,NOUN,_
2-0,BO097,2,2,1,oggi,oggi,oggi,ADV,_
2-1,BO097,2,2,2,un,un,uno,DET,_
2-2,BO097,2,2,3,orario,orario,orario,NOUN,_
2-3,BO097,2,2,4,veramente,veramente,veramente,ADV,_
3-0,BO097,3,3,1,ho,ho,avere,AUX,_
3-1,BO097,3,3,2,superato,superato,superare,VERB,_
3-2,BO097,3,3,3,me,me,me,PRON,_
3-3,BO097,3,3,4,stessa,stessa,stesso,ADJ,_
4-0,BO095,4,4,1,ti,ti,ti,PRON,_
4-1,BO095,4,4,2,sei,sei,essere,AUX,_
4-2,BO095,4,4,3,svegliata,svegliata,svegliare,VERB,_
4-3,BO095,4,4,4,presto?,presto,presto,ADV,_
5-0,BO097,5,5,1,no,no,no,INTJ,_
5-1,BO097,5,5,2,mi,mi,mi,PRON,_
5-2,BO097,5,5,3,sono,sono,essere,AUX,_
5-3,BO097,5,5,4,svegliata,svegliata,svegliare,VERB,_
5-4,BO097,5,5,5,tardi,tardi,tardi,ADV,_
6-0,BO095,6,6,1,ah,ah,ah,INTJ,_
6-1,BO095,6,6,2,okay,okay,okay,INTJ,_
7-0,BO095,7,7,1,è,è,essere,AUX,_
7-1,BO095,7,7,2,il,il,il,DET,_
7-2,BO095,7,7,3,pensiero,pensiero,pensiero,NOUN,_
7-3,BO095,7,7,4,che,che,che,PRON,_
7-4,BO095,7,7,5,non,non,non,ADV,_
7-5,BO095,7,7,6,va,va,andare,VERB,_
8-0,BO097,8,8,1,come?,come,come,ADP,_
9-0,BO095,9,9,1-2,delle,delle,_,_,_
9-0a,_,_,9,1,_,di,di,ADP,_
9-0b,_,_,9,2,_,le,il,DET,_
9-1,BO095,9,9,3,(compagne),compagne,compagno,NOUN,_
9-2,BO095,9,9,4,ora,ora,ora,ADV,_
9-3,BO095,9,9,5,che,che,che,SCONJ,_
9-4,BO095,9,9,6,ne,ne,ne,PRON,_
9-5,BO095,9,9,7,pensi,pensi,pensare,VERB,_
9-6,BO095,9,9,8,hai,hai,avere,AUX,_
9-7,BO095,9,9,9,cambiato,cambiato,cambiare,VERB,_
9-8,BO095,9,9,10,idea,idea,idea,NOUN,_
9-9,BO095,9,9,11,o?,o,o,CCONJ,_
10-0,BO097,10,10,1,no,no,no,INTJ,_
10-1,BO097,10,10,2,adesso,adesso,adesso,ADV,_
10-2,BO097,10,10,3,xxx,x,x,X,_
10-3,BO097,10,10,4,ne,ne,ne,PRON,_
10-4,BO097,10,10,5,leggo,leggo,leggere,VERB,_
10-5,BO097,10,10,6,un,un,uno,DET,_
10-6,BO097,10,10,7,altro,altro,altro,PRON,_
11-0,BO095,11,11,1,non,non,non,ADV,_
11-1,BO095,11,11,2,ce,ce,ce,PRON,_
11-2,BO095,11,11,3,l',l',lo,PRON,_
11-3,BO095,11,11,4,hai,hai,avere,AUX,_
11-4,BO095,11,11,5,fatta,fatta,fare,VERB,_
11-5,BO095,11,11,6,più,più,più,ADV,_
12-0,BO097,12,12,1,bo::h,boh,boh,INTJ,_
13-0,BO097,13,13,1,cioè,cioè,cioè,CCONJ,_
13-1,BO097,13,13,2,considerando,considerando,considerare,VERB,_
13-2,BO097,13,13,3,che,che,che,SCONJ,_
13-3,BO097,13,13,4,comunque,comunque,comunque,CCONJ,_
13-4,BO097,13,13,5,ho,ho,avere,VERB,_
13-5,BO097,13,13,6,tante,tante,tanto,DET,_
13-6,BO097,13,13,7,cose,cose,cosa,NOUN,_
13-7,BO097,13,13,8,da,da,da,ADP,_
13-8,BO097,13,13,9,leggere::,leggere,leggere,VERB,_
14-0,BO095,14,14,1,sì,sì,sì,INTJ,_
15-0,BO095,15,15,1,io,io,io,PRON,_
15-1,BO095,15,15,2,fin',fin',fino,ADV,_
15-2,BO095,15,15,3,ora,ora,ora,ADV,_
15-3,BO095,15,15,4-5,dei,dei,_,_,_
15-3a,_,_,15,4,_,di,di,ADP,_
