token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
0-0,BO026,0,0,1,prego.,prego,prego,INTJ,_
1-0,BO033,1,1,1,salve.,salve,salve,INTJ,_
1-1,BO033,1,1,2,io,io,io,PRON,_
1-2,BO033,1,1,3,sono,sono,essere,AUX,_
1-3,BO033,1,1,4,una,una,uno,DET,_
1-4,BO033,1,1,5,tesista,tesista,tesista,NOUN,_
1-5,BO033,1,1,6,co:n,con,con,ADP,_
1-6,BO033,1,1,7,lei.,lei,lei,PRON,_
2-0,BO026,2,2,1,°mh,mh,mh,INTJ,_
2-1,BO026,2,2,2,mh°,mh,mh,INTJ,_
3-0,BO033,3,3,1,<per,per,per,ADP,_
3-1,BO033,3,3,2,marzo,marzo,marzo,NOUN,_
3-2,BO033,3,3,3,duemiladiciotto>.,duemiladiciotto,duemiladiciotto,NUM,_
4-0,BO033,4,4,1,mi:,mi,mi,PRON,_
4-1,BO033,4,4,2,doveva,doveva,dovere,AUX,_
4-2,BO033,4,4,3,approvare,approvare,approvare,VERB,_
4-3,BO033,4,4,4,il,il,il,DET,_
4-4,BO033,4,4,5,tema,tema,tema,NOUN,_
4-5,BO033,4,4,6-7,della,della,_,_,_
4-5a,_,_,4,6,_,di,di,ADP,_
4-5b,_,_,4,7,_,la,il,DET,_
4-6,BO033,4,4,8,"tesi,",tesi,tesi,NOUN,_
5-0,BO033,5,5,1,avevamo,avevamo,avere,AUX,_
5-1,BO033,5,5,2,parlato:,parlato,parlare,VERB,_
5-2,BO033,5,5,3,io,io,io,PRON,_
5-3,BO033,5,5,4,le,le,le,PRON,_
5-4,BO033,5,5,5,av[evo,avevo,avere,AUX,_
5-5,BO033,5,5,6,"raccontato],",raccontato,raccontare,VERB,_
6-0,BO026,6,6,1,[come,come,come,ADV,_
6-1,BO026,6,6,2,si,si,si,PRON,_
6-2,BO026,6,6,3,chiama,chiama,chiamare,VERB,_
6-3,BO026,6,6,4,l]ei?,lei,lei,PRON,_
7-0,BO033,7,7,1,gaia,gaia,Gaia,PROPN,_
7-1,BO033,7,7,2,verdi.,verdi,Verdi,PROPN,_
8-0,BO026,8,8,1,me,me,me,PRON,_
8-1,BO026,8,8,2,l',l',lo,PRON,_
8-2,BO026,8,8,3,aveva,aveva,avere,AUX,_
8-3,BO026,8,8,4,chiesto,chiesto,chiedere,VERB,_
8-4,BO026,8,8,5,tanto,tanto,tanto,DET,_
8-5,BO026,8,8,6,tempo,tempo,tempo,NOUN,_
8-6,BO026,8,8,7,fa,fa,fa,ADV,_
8-7,BO026,8,8,8,e,e,e,CCONJ,_
8-8,BO026,8,8,9,poi,poi,poi,ADV,_
8-9,BO026,8,8,10,non,non,non,ADV,_
8-10,BO026,8,8,11,(ne),ne,ne,PRON,_
8-11,BO026,8,8,12,abbiamo,abbiamo,avere,AUX,_
8-12,BO026,8,8,13,più,più,più,ADV,_
