token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
0-0,BO027,0,0,1,>°buongiorno.°<,buongiorno,buongiorno,INTJ,_
1-0,BO026,1,1,1,buongiorno.,buongiorno,buongiorno,INTJ,_
2-0,BO027,2,2,1,e::,e,e,CCONJ,_
2-1,BO027,2,2,2,allora,allora,allora,ADV,_
2-2,BO027,2,2,3,io:,io,io,PRON,_
2-3,BO027,2,2,4,avevo,avevo,avere,AUX,_
2-4,BO027,2,2,5,mandato,mandato,mandare,VERB,_
2-5,BO027,2,2,6-7,delle,delle,_,_,_
2-5a,_,_,2,6,_,di,di,ADP,_
2-5b,_,_,2,7,_,le,il,DET,_
2-6,BO027,2,2,8,mail,mail,mail,NOUN,_
2-7,BO027,2,2,9,e,e,e,CCONJ,_
2-8,BO027,2,2,10,poi,poi,poi,ADV,_
2-9,BO027,2,2,11,si,si,si,PRON,_
2-10,BO027,2,2,12,era,era,essere,AUX,_
2-11,BO027,2,2,13,interrotta,interrotta,interrompere,VERB,_
2-12,BO027,2,2,14,un,un,uno,DET,_
2-13,BO027,2,2,15,po',po',poco,ADV,_
2-14,BO027,2,2,16,la,la,il,DET,_
2-15,BO027,2,2,17,"comunicazione,",comunicazione,comunicazione,NOUN,_
3-0,BO027,3,3,1,p[er,per,per,ADP,_
3-1,BO027,3,3,2,due,due,due,NUM,_
3-2,BO027,3,3,3,"saggi],",saggi,saggio,NOUN,_
4-0,BO026,4,4,1,[°x,x,x,X,_
4-1,BO026,4,4,2,xx,x,x,X,_
4-2,BO026,4,4,3,(chi,chi,chi,PRON,_
4-3,BO026,4,4,4,è,è,essere,AUX,_
4-4,BO026,4,4,5,lei?)°],lei,lei,PRON,_
5-0,BO027,5,5,1,rossi,rossi,Rossi,PROPN,_
5-1,BO027,5,5,2,chiara,chiara,Chiara,PROPN,_
6-0,BO027,6,6,1,per,per,per,ADP,_
6-1,BO027,6,6,2-3,dei,dei,_,_,_
6-1a,_,_,6,2,_,di,di,ADP,_
6-1b,_,_,6,3,_,i,il,DET,_
6-2,BO027,6,6,4,saggi:,saggi,saggio,NOUN,_
6-3,BO027,6,6,5,e:,e,e,CCONJ,_
6-4,BO027,6,6,6,>praticamente,praticamente,praticamente,ADV,_
6-5,BO027,6,6,7,io,io,io,PRON,_
6-6,BO027,6,6,8,ho,ho,avere,AUX,_
6-7,BO027,6,6,9,dato,dato,dare,VERB,_
6-8,BO027,6,6,10,l',l',il,DET,_
6-9,BO027,6,6,11,esame,esame,esame,NOUN,_
6-10,BO027,6,6,12,di:<,di,di,ADP,_
7-0,BO027,7,7,1,"rossi,",rossi,Rossi,PROPN,_
8-0,BO026,8,8,1,°mh,mh,mh,INTJ,_
8-1,BO026,8,8,2,mh°,mh,mh,NOUN,_
9-0,BO027,9,9,1,chiara.,chiara,Chiara,PROPN,_
10-0,BO026,10,10,1,°perfet(to).°,perfetto,perfetto,ADJ,_
11-0,BO026,11,11,1,[e::],e,e,CCONJ,_
12-0,BO027,12,12,1,[ho,ho,avere,AUX,_
12-1,BO027,12,12,2,da]to,dato,dare,VERB,_
12-2,BO027,12,12,3,[l',l',il,DET,_
12-3,BO027,12,12,4,esame,esame,esame,NOUN,_
12-4,BO027,12,12,5,di:,di,di,ADP,_
12-5,BO027,12,12,6,didattica,didattica,didattica,NOUN,_
12-6,BO027,12,12,7,elledue],elledue,L2,NOUN,_
12-8,BO027,12,12,9,in,in,in,ADP,_
12-9,BO027,12,12,10,"triennale,",triennale,triennale,NOUN,_
13-0,BO026,13,13,1,[lei,lei,lei,PRON,_
13-1,BO026,13,13,2,me,me,me,PRON,_
13-2,BO026,13,13,3,l',l',lo,PRON,_
13-3,BO026,13,13,4,ha,ha,avere,AUX,_
13-4,BO026,13,13,5,già,già,già,ADV,_
13-5,BO026,13,13,6,fatto::],fatto,fare,VERB,_
14-0,BO026,14,14,1,mh,mh,mh,INTJ,_
