token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
0-0,BO021,0,0,1,non,non,non,ADV,_
0-1,BO021,0,0,2,stavo,stavo,stare,AUX,_
0-2,BO021,0,0,3,registrando,registrando,registrare,VERB,_
1-0,BO047,1,1,1,non,non,non,ADV,_
1-1,BO047,1,1,2,hai,hai,avere,AUX,_
1-2,BO047,1,1,3,registrato,registrato,registrare,VERB,_
1-3,BO047,1,1,4,nulla?,nulla,nulla,PRON,_
2-0,BO021,2,2,1,no,no,no,ADV,_
2-1,BO021,2,2,2,fino,fino,fino,ADP,_
2-2,BO021,2,2,3,ad,ad,a,ADP,_
2-3,BO021,2,2,4,ora,ora,ora,ADV,_
2-4,BO021,2,2,5,no.,no,no,ADV,_
3-0,BO021,3,3,1,ho,ho,avere,AUX,_
3-1,BO021,3,3,2,fatto,fatto,fare,VERB,_
3-2,BO021,3,3,3,prima,prima,prima,ADV,_
3-3,BO021,3,3,4,una,una,uno,DET,_
3-4,BO021,3,3,5,registrazione,registrazione,registrazione,NOUN,_
3-5,BO021,3,3,6,appena,appena,appena,ADV,_
3-6,BO021,3,3,7,sono,sono,essere,AUX,_
3-7,BO021,3,3,8,"arrivata,",arrivata,arrivare,VERB,_
3-8,BO021,3,3,9,di,di,di,ADP,_
3-9,BO021,3,3,10,due,due,due,NUM,_
3-10,BO021,3,3,11,"minuti,",minuti,minuto,NOUN,_
3-11,BO021,3,3,12,con,con,con,ADP,_
3-12,BO021,3,3,13,me,me,me,PRON,_
3-13,BO021,3,3,14,e,e,e,CCONJ,_
3-14,BO021,3,3,15,ste,ste,Stefano,PROPN,_
4-0,BO021,4,4,1,però,però,però,CCONJ,_
4-1,BO021,4,4,2,c',c',ci,PRON,_
4-2,BO021,4,4,3,era,era,essere,VERB,_
4-3,BO021,4,4,4,un,un,uno,DET,_
4-4,BO021,4,4,5,sacco,sacco,sacco,NOUN,_
4-5,BO021,4,4,6,di,di,di,ADP,_
4-6,BO021,4,4,7,gente,gente,gente,NOUN,_
4-7,BO021,4,4,8,che,che,che,PRON,_
4-8,BO021,4,4,9,ci,ci,ci,PRON,_
4-9,BO021,4,4,10,parlava,parlava,parlare,VERB,_
4-10,BO021,4,4,11,intorno,intorno,intorno,ADV,_
4-11,BO021,4,4,12,quindi,quindi,quindi,SCONJ,_
4-12,BO021,4,4,13,la,la,il,DET,_
4-13,BO021,4,4,14,cosa,cosa,cosa,NOUN,_
4-14,BO021,4,4,15,era,era,essere,VERB,_
4-15,BO021,4,4,16,insostenibile,insostenibile,insostenibile,ADJ,_
5-0,BO046,5,5,1,"ye:::h,",yeh,yeh,INTJ,_
5-1,BO046,5,5,2,(.),[PAUSE],[PAUSE],X,_
5-2,BO046,5,5,3,fagiolini:::,fagiolini,fagiolino,NOUN,_
6-0,BO021,6,6,1,mh,mh,mh,INTJ,_
6-1,BO021,6,6,2,(stat,stat,stare,VERB,Lang=dia
6-2,BO021,6,6,3,chiene),chiene,pieno,ADJ,Lang=dia
6-4,BO021,6,6,6,fagiolini,fagiolini,fagiolino,NOUN,_
7-0,BO021,7,7,1,dite,dite,dire,VERB,_
7-1,BO021,7,7,2,la,la,il,DET,_
7-2,BO021,7,7,3,verità,verità,verità,NOUN,_
7-3,BO021,7,7,4,[l',l',lo,PRON,_
7-4,BO021,7,7,5,avete],avete,avere,VERB,_
8-0,BO047,8,8,1,[e,e,e,CCONJ,_
8-1,BO047,8,8,2,tu,tu,tu,PRON,_
8-2,BO047,8,8,3,hai,hai,avere,AUX,_
8-3,BO047,8,8,4,mangiato]?,mangiato,mangiare,VERB,_
9-0,BO021,9,9,1,mh::,mh,mh,INTJ,_
9-1,BO021,9,9,2,ma::,ma,ma,CCONJ,_
9-2,BO021,9,9,3,io,io,io,PRON,_
9-3,BO021,9,9,4,non,non,non,ADV,_
9-4,BO021,9,9,5,ho,ho,avere,VERB,_
9-5,BO021,9,9,6,fame,fame,fama,NOUN,_
10-0,???,10,10,1,maria,maria,Maria,PROPN,_
10-1,???,10,10,2,sicura,sicura,sicuro,ADJ,_
10-2,???,10,10,3,che,che,che,SCONJ,_
10-3,???,10,10,4,non,non,non,ADV,_
10-4,???,10,10,5,hai,hai,avere,VERB,_
10-5,???,10,10,6,fame?,fame,fame,NOUN,_
11-0,BO021,11,11,1,mi,mi,mi,PRON,_
11-1,BO021,11,11,2,sono,sono,essere,AUX,_
11-2,BO021,11,11,3,mangiata,mangiata,mangiare,VERB,_
11-3,BO021,11,11,4,una,una,uno,DET,_
11-4,BO021,11,11,5,fetta::,fetta,fetta,NOUN,_
11-5,BO021,11,11,6,(.),[PAUSE],[PAUSE],X,_
11-6,BO021,11,11,7,stamattina,stamattina,stamattina,ADV,_
11-7,BO021,11,11,8,a,a,a,ADP,_
11-8,BO021,11,11,9,colazione,colazione,colazione,NOUN,_
11-9,BO021,11,11,10,una,una,uno,DET,_
11-10,BO021,11,11,11,fetta,fetta,fetta,NOUN,_
11-11,BO021,11,11,12-13,della,della,_,_,_
11-11a,_,_,11,12,_,di,di,ADP,_
11-11b,_,_,11,13,_,la,il,DET,_
11-12,BO021,11,11,14,torta,torta,torta,NOUN,_
11-13,BO021,11,11,15,salata,salata,salato,ADJ,_
11-14,BO021,11,11,16,che,che,che,PRON,_
11-15,BO021,11,11,17,ha,ha,avere,AUX,_
11-16,BO021,11,11,18,fatto,fatto,fare,VERB,_
11-17,BO021,11,11,19,"silvia,",silvia,Silvia,PROPN,_
12-0,BO021,12,12,1,[buona],buona,buono,ADJ,_
13-0,BO046,13,13,1,[come,come,come,ADV,_
13-1,BO046,13,13,2,l',l',lo,PRON,_
13-2,BO046,13,13,3,ha],ha,avere,AUX,_
13-3,BO046,13,13,4,fatta?,fatta,fare,VERB,_
14-0,BO021,14,14,1,cicciona,cicciona,ciccione,ADJ,_
14-1,BO021,14,14,2,ovviamente,ovviamente,ovviamente,ADV,_
15-0,BO046,15,15,1,con,con,con,ADP,_
15-1,BO046,15,15,2,cosa?,cosa,cosa,PRON,_
16-0,BO021,16,16,1,con,con,con,ADP,_
16-1,BO021,16,16,2,(.),[PAUSE],[PAUSE],X,_
16-2,BO021,16,16,3,"allora,",allora,allora,SCONJ,_
16-3,BO021,16,16,4,zucchine,zucchine,zucchina,NOUN,_
16-4,BO021,16,16,5,(.),[PAUSE],[PAUSE],X,_
16-5,BO021,16,16,6,poi,poi,poi,ADV,_
16-6,BO021,16,16,7,vabbè,vabbè,vabbé,INTJ,_
16-7,BO021,16,16,8,uova,uova,uovo,NOUN,_
16-8,BO021,16,16,9,(.),[PAUSE],[PAUSE],X,_
16-9,BO021,16,16,10,un,un,uno,DET,_
16-10,BO021,16,16,11,sacco,sacco,sacco,NOUN,_
16-11,BO021,16,16,12,di,di,di,ADP,_
16-12,BO021,16,16,13,"formaggio,",formaggio,formaggio,NOUN,_
17-0,BO021,17,17,1,e:::,e,e,CCONJ,_
17-1,BO021,17,17,2,come,come,come,ADV,_
17-2,BO021,17,17,3,si,si,si,PRON,_
17-3,BO021,17,17,4,chiama?,chiama,chiamare,VERB,_
17-4,BO021,17,17,5,quel,quel,quello,DET,_
17-5,BO021,17,17,6,formaggio,formaggio,formaggio,NOUN,_
17-6,BO021,17,17,7-8,coi,coi,_,_,_
17-6a,_,_,17,7,_,con,con,ADP,_
17-6b,_,_,17,8,_,i,il,DET,_
17-7,BO021,17,17,9,"buchi,",buchi,buco,NOUN,_
18-0,BO046,18,18,1,emmental,emmental,emmental,NOUN,_
19-0,BO021,19,19,1,e,e,e,CCONJ,_
19-1,BO021,19,19,2,l',l',il,DET,_
19-2,BO021,19,19,3,"emmental,",emmental,emmental,NOUN,_
19-3,BO021,19,19,4,ecco,ecco,ecco,ADV,_
20-0,BO021,20,20,1-2,mado',mado',Madonna,NOUN,_
20-1,BO021,20,20,3,tra,tra,tra,ADP,_
20-2,BO021,20,20,4,l',l',il,DET,_
20-3,BO021,20,20,5,altro,altro,altro,PRON,_
20-4,BO021,20,20,6,a,a,a,ADP,_
20-5,BO021,20,20,7,proposito,proposito,proposito,NOUN,_
20-6,BO021,20,20,8,di,di,di,ADP,_
20-7,BO021,20,20,9,formaggio,formaggio,formaggio,NOUN,_
21-0,BO021,21,21,1,uagliò,uagliò,ragazzi,NOUN,_
21-1,BO021,21,21,2,"cioè,",cioè,cioè,CCONJ,_
21-2,BO021,21,21,3,gaetano,gaetano,Gaetano,PROPN,_
21-3,BO021,21,21,4,(.),[PAUSE],[PAUSE],X,_
