token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
0-0,BO026,0,0,1,prego.,prego,pregare,VERB,_
1-0,BO036,1,1,1,allora,allora,allora,ADV,_
1-1,BO036,1,1,2,"io,",io,io,PRON,_
2-0,BO026,2,2,1,c',c',ci,PRON,_
2-1,BO026,2,2,2,è,è,essere,VERB,_
2-2,BO026,2,2,3,solo,solo,solo,ADV,_
2-3,BO026,2,2,4,lei,lei,lei,PRON,_
2-4,BO026,2,2,5,vero,vero,vero,ADJ,_
2-5,BO026,2,2,6,non,non,non,ADV,_
2-6,BO026,2,2,7,non,non,non,ADV,_
2-7,BO026,2,2,8,ci,ci,ci,PRON,_
2-8,BO026,2,2,9,sono,sono,essere,VERB,_
2-9,BO026,2,2,10,"[altre],",altre,altro,ADJ,_
3-0,BO036,3,3,1,[(loro),loro,loro,PRON,_
3-1,BO036,3,3,2,so]no,sono,essere,AUX,_
3-2,BO036,3,3,3,altre,altre,altro,ADJ,_
3-3,BO036,3,3,4,persone.,persone,persona,NOUN,_
4-0,BO026,4,4,1,mh,mh,mh,INTJ,_
4-1,BO026,4,4,2,mh.,mh,mh,INTJ,_
5-0,BO036,5,5,1,e,e,e,CCONJ,_
5-1,BO036,5,5,2,sono,sono,essere,AUX,_
5-2,BO036,5,5,3,qui,qui,qui,ADV,_
5-3,BO036,5,5,4,per,per,per,ADP,_
5-4,BO036,5,5,5,una,una,uno,DET,_
5-5,BO036,5,5,6,richiesta,richiesta,richiesta,NOUN,_
5-6,BO036,5,5,7,di,di,di,ADP,_
5-7,BO036,5,5,8,correlazione,correlazione,correlazione,NOUN,_
5-8,BO036,5,5,9,io,io,io,PRON,_
5-9,BO036,5,5,10,le,le,le,PRON,_
5-10,BO036,5,5,11,ho,ho,avere,AUX,_
5-11,BO036,5,5,12,mandato,mandato,mandare,VERB,_
5-12,BO036,5,5,13,la,la,il,DET,_
5-13,BO036,5,5,14,"mail,",mail,mail,NOUN,_
6-0,BO036,6,6,15,tempo,tempo,tempo,NOUN,_
6-1,BO036,6,6,16,fa,fa,fa,ADV,_
6-2,BO036,6,6,17,perché,perché,perché,SCONJ,_
6-3,BO036,6,6,18,(avrei,avrei,avere,AUX,_
6-4,BO036,6,6,19,dovuto),dovuto,dovere,VERB,_
6-5,BO036,6,6,20,laurearmi,laurearmi,laurearmio,NOUN,_
6-6,BO036,6,6,21,a,a,a,ADP,_
6-7,BO036,6,6,22,marzo.,marzo,marzo,NOUN,_
7-0,BO026,7,7,1,mh,mh,mh,INTJ,_
7-1,BO026,7,7,2,mh,mh,mh,INTJ,_
8-0,BO036,8,8,1,con,con,con,ADP,_
8-1,BO036,8,8,2,la,la,il,DET,_
8-2,BO036,8,8,3,professoressa,professoressa,professoresso,ADJ,_
8-3,BO036,8,8,4,ar[ancioni,arancioni,arancioni,PROPN,_
8-4,BO036,8,8,5,sì].,sì,sì,ADV,_
9-0,BO026,9,9,1,[arancioni].,arancioni,arancioni,PROPN,_
10-0,BO036,10,10,1,poi,poi,poi,ADV,_
10-1,BO036,10,10,2,abbiamo,abbiamo,avere,AUX,_
10-2,BO036,10,10,3,posticipato,posticipato,posticipare,VERB,_
