token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	TO086	0	ho	ho	avere	AUX	_
0-1	TO086	0	visto	visto	vedere	VERB	_
0-2	TO086	0	che	che	che	SCONJ	_
0-3	TO086	0	quella	quella	quello	DET	_
0-4	TO086	0	schiscetta	schiscetta	schiscetta	NOUN	_
1-0	TO086	1	è	è	essere	AUX	_
1-1	TO086	1	anche	anche	anche	ADV	_
1-2	TO086	1	tipo	tipo	tipo	NOUN	_
1-3	TO086	1	un	un	uno	DET	_
1-4	TO086	1	modello	modello	modello	NOUN	_
1-5	TO086	1	famoso	famoso	famoso	ADJ	_
2-0	TO085	2	questa?	questa	questo	PRON	Intonation=rising
3-0	TO086	3	s:ì	sì	sì	ADV	_
4-0	TO085	4	non	non	non	ADV	_
4-1	TO085	4	è	è	essere	AUX	_
4-2	TO085	4	un	un	uno	DET	_
4-3	TO085	4	modello	modello	modello	NOUN	_
5-0	TO086	5	no	no	no	ADV	_
5-1	TO086	5	che	che	che	PRON	_
5-2	TO086	5	ne	ne	ne	PRON	_
5-3	TO086	5	esiste	esiste	esistere	VERB	_
5-4	TO086	5	proprio	proprio	proprio	ADV	_
5-5	TO086	5	una	una	uno	DET	_
5-6	TO086	5	fatta	fatta	fatta	NOUN	_
5-7	TO086	5	così::	così	così	ADV	_
6-0	TO086	6	che	che	che	PRON	_
6-1	TO086	6	è	è	essere	AUX	_
6-2	TO086	6	un	un	uno	DET	_
6-3	TO086	6	modello::	modello	modello	NOUN	_
6-4	TO086	6	famoso	famoso	famoso	ADJ	_
6-5	TO086	6	nell'	nell'	_	_	Truncated=Yes
6-5a	_	_	_	in	in	ADP	_
6-5b	_	_	_	l'	il	DET	_
6-6	TO086	6	ambito	ambito	ambito	NOUN	_
6-7	TO086	6	del	del	_	_	_
6-7a	_	_	_	di	di	ADP	_
6-7b	_	_	_	il	il	DET	_
6-8	TO086	6	design	design	design	NOUN	_
7-0	TO085	7	[m:::h]	mh	mh	NOUN	_
8-0	TO086	8	[e	e	e	CCONJ	_
8-1	TO086	8	che]	che	che	PRON	_
8-2	TO086	8	è	è	essere	AUX	_
8-3	TO086	8	esposta	esposta	esporre	VERB	_
8-4	TO086	8	nel	nel	_	_	_
8-4a	_	_	_	in	in	ADP	_
8-4b	_	_	_	il	il	DET	_
8-5	TO086	8	tipo	tipo	tipo	NOUN	_
8-6	TO086	8	museo	museo	museo	NOUN	_
8-7	TO086	8	del	del	_	_	_
8-7a	_	_	_	di	di	ADP	_
8-7b	_	_	_	il	il	DET	_
8-8	TO086	8	design	design	design	NOUN	_
8-9	TO086	8	di	di	di	ADP	_
8-10	TO086	8	monza	monza	monza	NOUN	_
9-0	TO085	9	[stai	stai	stare	VERB	_
9-1	TO085	9	scherzando]?	scherzando	scherzare	VERB	Intonation=rising
10-0	TO086	10	[te	te	te	PRON	_
10-1	TO086	10	lo	lo	il	DET	_
10-2	TO086	10	giuro]	giuro	giuro	NOUN	_
11-0	TO086	11	sì	sì	sì	ADV	_
11-1	TO086	11	{P}	{P}	_	_	_
11-2	TO086	11	[no	no	no	ADV	_
11-3	TO086	11	non	non	non	ADV	_
11-4	TO086	11	sto	sto	stare	AUX	_
11-5	TO086	11	scherzando]	scherzando	scherzare	VERB	_
12-0	TO085	12	[uno	uno	uno	PRON	_
12-1	TO085	12	come	come	come	ADV	_
12-2	TO085	12	fai	fai	fare	VERB	_
12-3	TO085	12	sapere	sapere	sapere	VERB	_
12-4	TO085	12	queste]	queste	questo	DET	_
12-5	TO085	12	cose	cose	cosa	NOUN	_
13-0	TO086	13	uno	uno	uno	PRON	_
13-1	TO086	13	perché	perché	perché	SCONJ	_
13-2	TO086	13	e:h	eh	eh	INTJ	_
13-3	TO086	13	avevo	avevo	avere	AUX	_
13-4	TO086	13	cercato	cercato	cercare	VERB	_
13-5	TO086	13	schiscetta	schiscetta	schiscetta	NOUN	_
13-6	TO086	13	[così	così	così	ADV	_
13-7	TO086	13	tanto	tanto	tanto	ADV	_
13-8	TO086	13	per]	per	per	ADP	_
14-0	TO085	14	[ma	ma	ma	CCONJ	_
14-1	TO085	14	uguale]?	uguale	uguale	ADJ	Intonation=rising
15-0	TO086	15	è	è	essere	AUX	_
15-1	TO086	15	molto	molto	molto	ADV	_
15-2	TO086	15	simile	simile	simile	ADJ	_
15-3	TO086	15	si	si	si	PRON	_
15-4	TO086	15	chiama	chiama	chiamare	VERB	_
15-5	TO086	15	qualcosa	qualcosa	qualcosa	PRON	_
15-6	TO086	15	duemi:la	duemila	duemila	NUM	_
16-0	TO085	16	ma	ma	ma	CCONJ	_
16-1	TO085	16	di	di	di	ADP	_
16-2	TO085	16	acciaio?	acciaio	acciaio	NOUN	Intonation=rising
17-0	TO086	17	eh	eh	eh	INTJ	_
17-1	TO086	17	sì	sì	sì	INTJ	_
18-0	TO085	18	ma	ma	ma	CCONJ	_
18-1	TO085	18	questa	questa	questo	PRON	_
18-2	TO085	18	qua	qua	qua	ADV	_
18-3	TO085	18	comunque	comunque	comunque	ADV	_
18-4	TO085	18	era	era	essere	AUX	_
18-5	TO085	18	tipo::	tipo	tipo	NOUN	_
18-6	TO085	18	>cioè<	cioè	cioè	CCONJ	_
18-7	TO085	18	l'	l'	lo	PRON	Truncated=Yes
18-8	TO085	18	ho	ho	avere	AUX	_
18-9	TO085	18	trovata	trovata	trovare	VERB	_
18-10	TO085	18	in	in	in	ADP	_
18-11	TO085	18	casa	casa	casa	NOUN	_
18-12	TO085	18	di	di	di	ADP	_
18-13	TO085	18	mia	mia	mio	DET	_
18-14	TO085	18	nonna:	nonna	nonno	NOUN	_
19-0	TO085	19	secondo	secondo	secondo	ADP	_
19-1	TO085	19	me	me	me	PRON	_
19-2	TO085	19	era	era	essere	AUX	_
19-3	TO085	19	o	o	o	CCONJ	_
