token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	TOR004	0	okay	okay	okay	NOUN	_
0-1	TOR004	0	[allora]	allora	allora	ADV	_
1-0	TOI076	1	[certo	certo	certo	ADV	_
1-1	TOI076	1	parlo]	parlo	parlo	NOUN	_
1-2	TOI076	1	normale	normale	normale	ADJ	_
2-0	TOR004	2	siamo	siamo	essere	AUX	_
2-1	TOR004	2	par[titi]	partiti	partite	NOUN	_
3-0	TOI076	3	[che	che	che	SCONJ	_
3-1	TOI076	3	(vuoi)]	vuoi	volere	VERB	_
4-0	TOR004	4	allora	allora	allora	ADV	_
4-1	TOR004	4	grazie	grazie	grazie	NOUN	_
5-0	TOR004	5	per	per	per	ADP	_
5-1	TOR004	5	esservi	esservi	_	_	_
5-1a	_	_	_	esser	essere	AUX	_
5-1b	_	_	_	vi	vi	PRON	_
5-2	TOR004	5	fatti	fatti	fattare	VERB	_
5-3	TOR004	5	intervistare	intervistare	intervistare	VERB	_
5-4	TOR004	5	{ride}	{ride}	_	_	_
6-0	TOI076	6	{ride}	{ride}	_	X	_
7-0	TOR004	7	già	già	già	ADV	_
7-1	TOR004	7	ride	ride	ridere	VERB	_
7-2	TOR004	7	{ride}	{ride}	_	_	_
8-0	TOI076	8	{ride}	{ride}	_	X	_
9-0	TOR004	9	va	va	andare	VERB	_
9-1	TOR004	9	bene	bene	bene	ADV	_
9-2	TOR004	9	{P}	{P}	_	_	_
9-3	TOR004	9	allora	allora	allora	ADV	_
9-4	TOR004	9	come	come	come	ADP	_
9-5	TOR004	9	vi	vi	vi	ADV	_
9-6	TOR004	9	chiamate?	chiamate	chiamare	VERB	Intonation=rising
10-0	TOI076	10	lisa	lisa	lisa	NOUN	_
11-0	TOI077	11	andrea	andrea	andreare	VERB	_
12-0	TOR004	12	quanti	quanti	quanto	DET	_
12-1	TOR004	12	anni	anni	anno	NOUN	_
12-2	TOR004	12	avete?	avete	avere	VERB	Intonation=rising
13-0	TOI076	13	{ride}	{ride}	_	X	_
14-0	TOI076	14	ventinove	ventinove	ventinove	ADV	_
14-1	TOI076	14	{ride}	{ride}	_	_	_
15-0	TOI077	15	trentasei	trentasei	trentasei	NUM	_
15-1	TOI077	15	{ride}	{ride}	_	_	_
16-0	TOR004	16	{ride}	{ride}	_	X	_
17-0	TOR004	17	che	che	che	DET	_
17-1	TOR004	17	lavoro	lavoro	lavoro	NOUN	_
17-2	TOR004	17	fate?	fate	fare	VERB	Intonation=rising
18-0	TOR004	18	{ride}	{ride}	_	X	_
19-0	TOI076	19	io	io	io	PRON	_
19-1	TOI076	19	faccio	faccio	fare	VERB	_
19-2	TOI076	19	la	la	il	DET	_
19-3	TOI076	19	mamma,	mamma	mamma	NOUN	Intonation=weakly_rising
20-0	TOI076	20	a	a	a	ADP	_
20-1	TOI076	20	tempo	tempo	tempo	NOUN	_
20-2	TOI076	20	pieno,	pieno	pieno	ADJ	Intonation=weakly_rising
21-0	TOR004	21	ok:[ay]	okay	okay	NOUN	_
22-0	TOI076	22	[poi]	poi	poi	ADV	_
23-0	TOI076	23	creo	creo	creo	NOUN	_
23-1	TOI076	23	complementi	complementi	complemento	NOUN	_
23-2	TOI076	23	d'	d'	di	ADP	SpaceAfter=No
23-3	TOI076	23	arredo	arredo	arredo	NOUN	_
24-0	TOR004	24	okay	okay	okay	NOUN	_
25-0	TOR004	25	{tossisce}	{tossisce}	_	X	_
26-0	TOI076	26	e:::	e	e	CCONJ	_
26-1	TOI076	26	oltre	oltre	oltre	ADV	_
26-2	TOI076	26	che	che	che	SCONJ	_
26-3	TOI076	26	fare	fare	fare	VERB	_
26-4	TOI076	26	anche	anche	anche	ADV	_
26-5	TOI076	26	la	la	il	DET	_
26-6	TOI076	26	casali:nga	casalinga	casalinga	NOUN	_
26-7	TOI076	26	e	e	e	CCONJ	_
26-8	TOI076	26	la	la	il	DET	_
26-9	TOI076	26	moglie::	moglie	moglie	NOUN	_
27-0	TOI076	27	faccio	faccio	fare	VERB	_
27-1	TOI076	27	la	la	il	DET	_
27-2	TOI076	27	nipote	nipote	nipote	NOUN	_
27-3	TOI076	27	quindi	quindi	quindi	ADV	_
27-4	TOI076	27	mi	mi	mi	PRON	_
27-5	TOI076	27	occupo	occupo	occupo	NOUN	_
27-6	TOI076	27	di	di	di	ADP	_
27-7	TOI076	27	mia	mia	mio	DET	_
27-8	TOI076	27	nonna	nonna	nonno	NOUN	_
28-0	TOR004	28	[oka]y	okay	okay	NOUN	_
29-0	TOI076	29	{ride}	{ride}	_	_	_
29-1	TOI076	29	e	e	e	CCONJ	_
29-2	TOI076	29	tutta	tutta	tutto	DET	_
29-3	TOI076	29	casa	casa	casa	NOUN	_
29-4	TOI076	29	di	di	di	ADP	_
29-5	TOI076	29	mia	mia	mio	DET	_
29-6	TOI076	29	nonna	nonna	nonno	NOUN	_
29-7	TOI076	29	quindi	quindi	quindi	ADV	_
29-8	TOI076	29	anche	anche	anche	ADV	_
29-9	TOI076	29	il	il	il	DET	_
29-10	TOI076	29	pra:to::,	prato	prato	NOUN	Intonation=weakly_rising
30-0	TOI077	30	[mh	mh	mh	NOUN	_
30-1	TOI077	30	mh]	mh	mh	NOUN	_
31-0	TOI076	31	e:::h	eh	eh	ADV	_
31-1	TOI076	31	mi	mi	mi	PRON	_
31-2	TOI076	31	occupo	occupo	occupo	NOUN	_
31-3	TOI076	31	del	del	_	_	_
31-3a	_	_	_	di	di	ADP	_
31-3b	_	_	_	il	il	DET	_
31-4	TOI076	31	prato	prato	prato	NOUN	_
31-5	TOI076	31	e	e	e	CCONJ	_
31-6	TOI076	31	del	del	_	_	_
31-6a	_	_	_	di	di	ADP	_
31-6b	_	_	_	il	il	DET	_
31-7	TOI076	31	giardino	giardino	giardino	NOUN	_
32-0	TOR004	32	e	e	e	CCONJ	_
32-1	TOR004	32	cosa::?	cosa	cosa	PRON	Intonation=rising
33-0	TOR004	33	cosa::	cosa	cosa	PRON	_
33-1	TOR004	33	significa	significa	significare	VERB	_
33-2	TOR004	33	che	che	che	SCONJ	_
33-3	TOR004	33	crei	crei	creare	VERB	_
33-4	TOR004	33	complementi	complementi	complemento	NOUN	_
33-5	TOR004	33	d'	d'	di	ADP	SpaceAfter=No
33-6	TOR004	33	arredo?	arredo	arredo	NOUN	Intonation=rising
33-7	TOR004	33	nel	nel	_	_	_
33-7a	_	_	_	in	in	ADP	_
33-7b	_	_	_	il	il	DET	_
33-8	TOR004	33	senso	senso	senso	NOUN	_
33-9	TOR004	33	cosa	cosa	cosa	PRON	_
33-10	TOR004	33	fai	fai	fare	VERB	_
33-11	TOR004	33	di	di	di	ADP	_
33-12	TOR004	33	preciso?	preciso	preciso	ADJ	Intonation=rising
34-0	TOI076	34	allora	allora	allora	ADV	_
34-1	TOI076	34	a	a	a	ADP	_
34-2	TOI076	34	parte	parte	parte	NOUN	_
34-3	TOI076	34	il	il	il	DET	_
34-4	TOI076	34	restauro	restauro	restauro	NOUN	_
34-5	TOI076	34	mobili	mobili	mobile	ADJ	_
34-6	TOI076	34	creo	creo	creo	ADJ	_
34-7	TOI076	34	complementi	complementi	complemento	NOUN	_
34-8	TOI076	34	d'	d'	di	ADP	SpaceAfter=No
34-9	TOI076	34	arredo::	arredo	arredo	NOUN	_
35-0	TOI076	35	possono	possono	potere	AUX	_
35-1	TOI076	35	essere	essere	essere	AUX	_
35-2	TOI076	35	appunto::	appunto	appunto	ADV	_
35-3	TOI076	35	lampade::,	lampade	lampadere	VERB	Intonation=weakly_rising
36-0	TOI076	36	e:::::h	eh	eh	NOUN	_
36-1	TOI076	36	xx	x	decimo	ADJ	_
37-0	TOI076	37	qua:dri::,	quadri	quadro	NOUN	Intonation=weakly_rising
37-1	TOI076	37	s~	s~	s~	PROPN	Interrupted=Yes
37-2	TOI076	37	m:::h	mh	mh	INTJ	_
38-0	TOI076	38	non	non	non	ADV	_
38-1	TOI076	38	so	so	sapere	VERB	_
39-0	TOI076	39	principalmente	principalmente	principalmente	ADV	_
39-1	TOI076	39	il	il	il	DET	_
39-2	TOI076	39	legno:	legno	legno	NOUN	_
40-0	TOI076	40	[e:::h	eh	eh	INTJ	_
40-1	TOI076	40	oppure	oppure	oppure	CCONJ	_
40-2	TOI076	40	con	con	con	ADP	_
40-3	TOI076	40	il	il	il	DET	_
40-4	TOI076	40	riciclo]	riciclo	riciclo	NOUN	_
41-0	TOR004	41	[ma	ma	ma	CCONJ	_
41-1	TOR004	41	tipo	tipo	tipo	NOUN	_
41-2	TOR004	41	anche::	anche	anche	ADV	_
41-3	TOR004	41	incisioni]?	incisioni	incisione	NOUN	Intonation=rising
42-0	TOI076	42	no	no	no	ADV	_
42-1	TOI076	42	incisioni	incisioni	incisione	NOUN	_
42-2	TOI076	42	no	no	no	ADV	_
43-0	TOR004	43	okay	okay	okay	NOUN	_
44-0	TOI076	44	però:::	però	però	ADV	_
44-1	TOI076	44	scrivo::	scrivo	scrivere	VERB	_
45-0	TOI076	45	eh	eh	eh	ADV	_
45-1	TOI076	45	ad	ad	a	ADP	_
45-2	TOI076	45	esempio	esempio	esempio	NOUN	_
45-3	TOI076	45	il	il	il	DET	_
45-4	TOI076	45	le~	le~	le~	PROPN	Interrupted=Yes
45-5	TOI076	45	il	il	il	DET	_
45-6	TOI076	45	cuore	cuore	cuore	NOUN	_
45-7	TOI076	45	è	è	essere	AUX	_
45-8	TOI076	45	fatto	fatto	fare	VERB	_
45-9	TOI076	45	a	a	a	ADP	_
45-10	TOI076	45	mano,	mano	mano	NOUN	Intonation=weakly_rising
45-11	TOI076	45	il	il	il	DET	_
45-12	TOI076	45	legno:	legno	legno	NOUN	_
46-0	TOI076	46	con::	con	con	ADP	_
46-1	TOI076	46	le	le	il	DET	_
46-2	TOI076	46	scri[tte:]	scritte	scritta	NOUN	_
47-0	TOR004	47	[oka]y	okay	okay	NOUN	_
48-0	TOI076	48	e::hm:::	ehm	ehm	NOUN	_
49-0	TOI076	49	°non	non	non	ADV	Volume=low
49-1	TOI076	49	mi	mi	mi	PRON	Volume=low
49-2	TOI076	49	viene	viene	venire	VERB	Volume=low
49-3	TOI076	49	tanto	tanto	tanto	ADV	Volume=low
49-4	TOI076	49	in	in	in	ADP	Volume=low
49-5	TOI076	49	mente	mente	menta	NOUN	Volume=low
49-6	TOI076	49	[al~°]	al~	al~	PROPN	Interrupted=Yes|Volume=low
50-0	TOR004	50	[ed	ed	e	CCONJ	_
50-1	TOR004	50	hai	hai	avere	AUX	_
50-2	TOR004	50	se]mpre	sempre	sempre	ADV	_
50-3	TOR004	50	fatto	fatto	fare	VERB	_
50-4	TOR004	50	questo	questo	questo	DET	_
50-5	TOR004	50	lavoro	lavoro	lavoro	NOUN	_
50-6	TOR004	50	qua?	qua	quo	DET	Intonation=rising
51-0	TOI076	51	no	no	no	ADV	_
51-1	TOI076	51	ho	ho	avere	AUX	_
51-2	TOI076	51	fatto	fatto	fare	VERB	_
51-3	TOI076	51	tanti:::	tanti	tanto	DET	_
51-4	TOI076	51	diversi	diversi	diverso	DET	_
51-5	TOI076	51	altri	altri	altro	ADJ	_
51-6	TOI076	51	lavori,	lavori	lavore	NOUN	Intonation=weakly_rising
51-7	TOI076	51	ho	ho	avere	AUX	_
51-8	TOI076	51	lavorato	lavorato	lavorare	VERB	_
51-9	TOI076	51	nei	nei	_	_	_
51-9a	_	_	_	in	in	ADP	_
51-9b	_	_	_	i	il	DET	_
51-10	TOI076	51	supermecati	supermecati	supermecato	NOUN	_
52-0	TOR004	52	mh	mh	mh	NOUN	_
52-1	TOR004	52	mh	mh	mh	NOUN	_
53-0	TOI076	53	e::h	eh	eh	INTJ	_
54-0	TOI076	54	ho	ho	avere	AUX	_
54-1	TOI076	54	fatto	fatto	fare	VERB	_
54-2	TOI076	54	anche:	anche	anche	ADV	_
54-3	TOI076	54	{P}	{P}	_	_	_
54-4	TOI076	54	pulizie:,	pulizie	pulizie	ADV	Intonation=weakly_rising
54-5	TOI076	54	lavori	lavori	lavorio	ADJ	_
54-6	TOI076	54	casalinghi,	casalinghi	casalingo	NOUN	Intonation=weakly_rising
55-0	TOI076	55	ho	ho	avere	AUX	_
55-1	TOI076	55	lavorato	lavorato	lavorare	VERB	_
56-0	TOI076	56	per	per	per	ADP	_
56-1	TOI076	56	xxx,	xxx	xxx	NOUN	Intonation=weakly_rising
56-2	TOI076	56	per	per	per	ADP	_
56-3	TOI076	56	mio	mio	mio	DET	_
56-4	TOI076	56	marito	marito	marito	NOUN	_
56-5	TOI076	56	{ride}	{ride}	_	_	_
57-0	TOR004	57	{ride}	{ride}	_	X	_
58-0	TOI076	58	{ride}	{ride}	_	X	_
59-0	TOI076	59	poi	poi	poi	ADV	_
59-1	TOI076	59	cosa	cosa	cosa	PRON	_
59-2	TOI076	59	ho	ho	avere	AUX	_
59-3	TOI076	59	fatto?	fatto	fare	VERB	Intonation=rising
59-4	TOI076	59	la	la	il	DET	_
59-5	TOI076	59	baby	baby	baby	NOUN	_
59-6	TOI076	59	sitter,	sitter	sittere	AUX	Intonation=weakly_rising
60-0	TOI076	60	ho	ho	avere	AUX	_
60-1	TOI076	60	lavorato:	lavorato	lavorare	VERB	_
60-2	TOI076	60	ho	ho	avere	AUX	_
60-3	TOI076	60	fatto	fatto	fare	VERB	_
60-4	TOI076	60	parte	parte	parte	NOUN	_
60-5	TOI076	60	della	della	_	_	_
60-5a	_	_	_	di	di	ADP	_
60-5b	_	_	_	la	il	DET	_
60-6	TOI076	60	@nomeazienda	@nomeazienda	@nomeazienda	NOUN	_
60-7	TOI076	60	realizzavo	realizzavo	realizzavo	NOUN	_
60-8	TOI076	60	calchi	calchi	calco	NOUN	_
60-9	TOI076	60	per	per	per	ADP	_
60-10	TOI076	60	reperti	reperti	reperto	NOUN	_
60-11	TOI076	60	archeologici	archeologici	archeologico	ADJ	_
60-12	TOI076	60	{P}	{P}	_	_	_
60-13	TOI076	60	per	per	per	ADP	_
60-14	TOI076	60	un	un	uno	DET	_
60-15	TOI076	60	[perio]do	periodo	periodo	NOUN	_
61-0	TOR004	61	[a::h]	ah	ah	INTJ	_
62-0	TOR004	62	e:	e	e	CCONJ	_
62-1	TOR004	62	hai	hai	avere	AUX	_
62-2	TOR004	62	anche	anche	anche	ADV	_
62-3	TOR004	62	fatto	fatto	fare	VERB	_
62-4	TOR004	62	esperienze	esperienze	esperienza	NOUN	_
62-5	TOR004	62	tipo	tipo	tipo	NOUN	_
62-6	TOR004	62	di	di	di	ADP	_
62-7	TOR004	62	scavo:?	scavo	scavo	NOUN	Intonation=rising
62-8	TOR004	62	di	di	di	ADP	_
62-9	TOR004	62	quella	quella	quello	DET	_
62-10	TOR004	62	roba	roba	roba	NOUN	_
62-11	TOR004	62	lì?	lì	lì	ADV	Intonation=rising
63-0	TOI076	63	>sì	sì	sì	ADV	_
63-1	TOI076	63	sì	sì	sì	ADV	_
63-2	TOI076	63	sì	sì	sì	ADV	_
63-3	TOI076	63	sì<	sì	sì	ADV	_
63-4	TOI076	63	negli	negli	_	_	_
63-4a	_	_	_	in	in	ADP	_
63-4b	_	_	_	gli	il	DET	_
63-5	TOI076	63	x	x	decimo	ADJ	_
63-6	TOI076	63	scavi	scavi	scavo	NOUN	_
63-7	TOI076	63	archeologici::	archeologici	archeologico	ADJ	_
63-8	TOI076	63	e:ro	ero	essere	AUX	_
63-9	TOI076	63	[proprio]:	proprio	proprio	ADV	_
64-0	TOR004	64	[dove]?	dove	dove	ADV	Intonation=rising
65-0	TOI076	65	allora	allora	allora	ADV	_
65-1	TOI076	65	dunque	dunque	dunque	ADV	_
65-2	TOI076	65	verrucchio,	verrucchio	verrucchio	ADJ	Intonation=weakly_rising
66-0	TOI076	66	che	che	che	PRON	_
66-1	TOI076	66	è	è	essere	AUX	_
66-2	TOI076	66	in	in	in	ADP	_
66-3	TOI076	66	provincia	provincia	provincia	NOUN	_
66-4	TOI076	66	di	di	di	ADP	_
66-5	TOI076	66	rimini	rimini	rimino	NOUN	_
67-0	TOR004	67	[a:h]	ah	ah	INTJ	_
68-0	TOI076	68	e:h	eh	eh	INTJ	_
68-1	TOI076	68	poi	poi	poi	ADV	_
68-2	TOI076	68	ad	ad	a	ADP	_
68-3	TOI076	68	illasi	illasi	illasi	ADV	_
69-0	TOI076	69	che	che	che	PRON	ProsodicLink=Yes
69-1	TOI076	69	è	è	essere	AUX	_
