token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	TO088	0	[ma	ma	ma	CCONJ	_
0-1	TO088	0	è	è	essere	AUX	_
0-2	TO088	0	un	un	uno	DET	_
0-3	TO088	0	pataccone	pataccone	pataccone	NOUN	_
0-4	TO088	0	sto	sto	sto	ADJ	_
0-5	TO088	0	coso]	coso	coso	ADJ	_
1-0	TO086	1	[mettila	mettila	mettilare	VERB	_
1-1	TO086	1	sulla	sulla	_	_	_
1-1a	_	_	_	su	su	ADP	_
1-1b	_	_	_	la	il	DET	_
1-2	TO086	1	lavastoviglie]	lavastoviglie	lavastoviglie	NOUN	_
2-0	TO087	2	ma	ma	ma	CCONJ	_
2-1	TO087	2	quello	quello	quello	PRON	_
2-2	TO087	2	è	è	essere	AUX	_
2-3	TO087	2	quello	quello	quello	PRON	_
2-4	TO087	2	di	di	di	ADP	_
2-5	TO087	2	carlo?	carlo	carlo	NOUN	Intonation=rising
3-0	TO087	3	>si	si	si	PRON	_
3-1	TO087	3	chiama	chiama	chiamare	VERB	_
3-2	TO087	3	carlo<?	carlo	carlo	NOUN	Intonation=rising
4-0	TO085	4	no	no	no	ADV	_
4-1	TO085	4	è	è	essere	AUX	_
4-2	TO085	4	mio	mio	mio	PRON	_
5-0	TO087	5	e	e	e	CCONJ	_
5-1	TO087	5	tu	tu	tu	PRON	_
5-2	TO087	5	anche	anche	anche	ADV	_
5-3	TO087	5	ce	ce	ce	PRON	_
5-4	TO087	5	l'	l'	lo	PRON	Truncated=Yes
5-5	TO087	5	hai?	hai	avere	VERB	Intonation=rising
6-0	TO087	6	[ma	ma	ma	CCONJ	_
6-1	TO087	6	oppure	oppure	oppure	CCONJ	_
6-2	TO087	6	era	era	essere	AUX	_
6-3	TO087	6	sempre	sempre	sempre	ADV	_
6-4	TO087	6	stato	stato	essere	VERB	_
6-5	TO087	6	tuo]?	tuo	tuo	DET	Intonation=rising
7-0	TO085	7	[è	è	essere	AUX	_
7-1	TO085	7	della	della	_	_	_
7-1a	_	_	_	di	di	ADP	_
7-1b	_	_	_	la	il	DET	_
7-2	TO085	7	mia	mia	mio	DET	_
7-3	TO085	7	famiglia]	famiglia	famiglia	NOUN	_
8-0	TO085	8	no:	no	no	ADV	_
8-1	TO085	8	quello	quello	quello	PRON	_
8-2	TO085	8	di	di	di	ADP	_
8-3	TO085	8	[carlo	carlo	carlo	NOUN	_
8-4	TO085	8	e	e	e	CCONJ	_
8-5	TO085	8	quello	quello	quello	PRON	_
8-6	TO085	8	del	del	_	_	_
8-6a	_	_	_	di	di	ADP	_
8-6b	_	_	_	il	il	DET	_
8-7	TO085	8	prof]	prof	prof	NOUN	_
9-0	TO086	9	[ne	ne	ne	PRON	_
9-1	TO086	9	hanno	hanno	avere	VERB	_
9-2	TO086	9	due	due	due	NUM	_
9-3	TO086	9	divers~]	divers~	divers~	PROPN	Interrupted=Yes
10-0	TO087	10	ma	ma	ma	CCONJ	_
10-1	TO087	10	e	e	e	CCONJ	_
10-2	TO087	10	e	e	e	CCONJ	_
10-3	TO087	10	perché	perché	perché	SCONJ	_
10-4	TO087	10	è	è	essere	AUX	_
10-5	TO087	10	più	più	più	ADV	_
10-6	TO087	10	figo	figo	figo	ADJ	_
10-7	TO087	10	che	che	che	PRON	_
10-8	TO087	10	è	è	essere	AUX	_
10-9	TO087	10	fatto	fatto	fare	VERB	_
10-10	TO087	10	così?	così	così	ADV	Intonation=rising
11-0	TO085	11	sì	sì	sì	ADV	_
11-1	TO085	11	cazzo	cazzo	cazzo	NOUN	_
11-2	TO085	11	registra	registra	registrare	VERB	_
11-3	TO085	11	benissimo	benissimo	bene	ADV	_
12-0	TO087	12	poi	poi	poi	ADV	_
12-1	TO087	12	è	è	essere	AUX	_
12-2	TO087	12	figa::	figa	figo	ADJ	_
13-0	TO085	13	sì,	sì	sì	ADV	Intonation=weakly_rising
13-1	TO085	13	[costa	costa	costare	VERB	_
13-2	TO085	13	duecento	duecento	duecento	NUM	_
13-3	TO085	13	euro	euro	euro	NOUN	_
13-4	TO085	13	sto	sto	sto	ADV	_
13-5	TO085	13	coso]	coso	coso	ADJ	_
14-0	TO086	14	[mi	mi	mi	PRON	_
14-1	TO086	14	spiegate::	spiegate	spiegare	VERB	_
14-2	TO086	14	la	la	il	DET	_
14-3	TO086	14	lavastoviglie]?	lavastoviglie	lavastoviglie	NOUN	Intonation=rising
15-0	TO085	15	tieni	tieni	tenere	VERB	_
15-1	TO085	15	[cara]	cara	caro	ADJ	_
16-0	TO087	16	[e::h	eh	eh	INTJ	_
16-1	TO087	16	e	e	e	CCONJ	_
16-2	TO087	16	n]on	non	non	ADV	_
16-3	TO087	16	me	me	me	PRON	_
16-4	TO087	16	lo	lo	lo	PRON	_
16-5	TO087	16	[ricordo	ricordo	ricordare	VERB	_
16-6	TO087	16	{P}	{P}	_	_	_
16-7	TO087	16	tu	tu	tu	PRON	_
16-8	TO087	16	te	te	te	PRON	_
16-9	TO087	16	lo]	lo	lo	PRON	_
16-10	TO087	16	ricordi?	ricordi	ricordare	VERB	Intonation=rising
17-0	TO085	17	[(firma	firma	firmare	VERB	_
17-1	TO085	17	pure)]	pure	pure	ADV	_
18-0	TO086	18	c'	c'	ci	PRON	Truncated=Yes
18-1	TO086	18	è	è	essere	VERB	_
18-2	TO086	18	que[sto	questo	questo	DET	_
18-3	TO086	18	verbo::]	verbo	verbo	NOUN	_
19-0	TO085	19	[no::	no	no	ADV	_
19-1	TO085	19	io	io	io	PRON	_
19-2	TO085	19	non	non	non	ADV	_
19-3	TO085	19	me	me	me	PRON	_
19-4	TO085	19	lo]	lo	lo	PRON	_
19-5	TO085	19	ri[cordo	ricordo	ricordare	VERB	_
19-6	TO085	19	minimamente]	minimamente	minimamente	ADV	_
20-0	TO086	20	[che::	che	che	SCONJ	_
20-1	TO086	20	vabbè	vabbè	vabbere	VERB	_
20-2	TO086	20	però	però	però	ADV	_
20-3	TO086	20	xxx]	x	x	SYM	_
21-0	TO085	21	[comunque	comunque	comunque	ADV	_
21-1	TO085	21	il	il	il	DET	_
21-2	TO085	21	verbo	verbo	verbo	NOUN	_
21-3	TO085	21	è	è	essere	AUX	_
21-4	TO085	21	(rains)]	rains	rains	NOUN	_
21-5	TO085	21	xxx::	xxx	xventesimo	ADJ	_
22-0	TO087	22	[ma	ma	ma	CCONJ	_
22-1	TO087	22	magari	magari	magari	ADV	_
22-2	TO087	22	non	non	non	ADV	_
22-3	TO087	22	lo	lo	lo	PRON	_
22-4	TO087	22	sa	sa	sapere	VERB	_
22-5	TO087	22	n~]	n~	n~	PROPN	Interrupted=Yes
23-0	TO087	23	[eh	eh	eh	INTJ	_
23-1	TO087	23	ma	ma	ma	CCONJ	_
23-2	TO087	23	c'	c'	ci	PRON	Truncated=Yes
23-3	TO087	23	era	era	essere	VERB	_
23-4	TO087	23	qualcosa	qualcosa	qualcosa	PRON	_
23-5	TO087	23	per	per	per	ADP	_
23-6	TO087	23	cui]	cui	cui	PRON	_
24-0	TO086	24	[magari	magari	magari	ADV	_
24-1	TO086	24	ci	ci	ci	PRON	_
24-2	TO086	24	son'	son'	sono	DET	Truncated=Yes
24-3	TO086	24	due	due	due	NUM	_
24-4	TO086	24	pronunce	pronunce	pronuncia	NOUN	_
24-5	TO086	24	diverse]?	diverse	diverso	ADJ	Intonation=rising
25-0	TO085	25	[non	non	non	ADV	_
