token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	TO081	0	quindi:,	quindi	quindi	ADV	Intonation=weakly_rising
1-0	TO999	1	mhmh,	mhmh	mhmh	NOUN	Intonation=weakly_rising
2-0	TO081	2	n~	n~	n~	PROPN	Interrupted=Yes
2-1	TO081	2	niente.	niente	niente	PRON	Intonation=falling
3-0	TO081	3	mi	mi	mi	PRON	_
3-1	TO081	3	faceva	faceva	fare	VERB	_
3-2	TO081	3	gli	gli	il	DET	_
3-3	TO081	3	<scherzi>	scherzi	scherzo	NOUN	_
3-4	TO081	3	queste	queste	questo	DET	_
3-5	TO081	3	cose.	cose	cosa	NOUN	Intonation=falling
4-0	TO081	4	non	non	non	ADV	_
4-1	TO081	4	molto	molto	molto	ADV	_
4-2	TO081	4	pacifica.	pacifica	pacifico	ADJ	Intonation=falling
5-0	TO081	5	e::	e	e	CCONJ	_
5-1	TO081	5	a	a	a	ADP	_
5-2	TO081	5	forza	forza	forza	NOUN	_
5-3	TO081	5	di	di	di	ADP	_
5-4	TO081	5	litigate	litigate	litigato	NOUN	_
5-5	TO081	5	ci	ci	ci	PRON	_
5-6	TO081	5	hanno,	hanno	hare	VERB	Intonation=weakly_rising
6-0	TO081	6	separate	separate	separare	VERB	_
6-1	TO081	6	tanto	tanto	tanto	SCONJ	_
6-2	TO081	6	abbiamo	abbiamo	avere	VERB	_
6-3	TO081	6	un	un	uno	DET	_
6-4	TO081	6	sacco	sacco	sacco	NOUN	_
6-5	TO081	6	di	di	di	ADP	_
6-6	TO081	6	camere	camere	camera	NOUN	_
6-7	TO081	6	vuote	vuote	vuoto	ADJ	_
6-8	TO081	6	quindi,	quindi	quindi	ADV	Intonation=weakly_rising
7-0	TO081	7	xx	x	x	SYM	_
7-1	TO081	7	xx.	xx	diciannovesmo	ADJ	Intonation=falling
8-0	TO999	8	okay	okay	okay	NOUN	_
8-1	TO999	8	senti	senti	sente	ADJ	_
8-2	TO999	8	abbiamo	abbiamo	avere	VERB	_
8-3	TO999	8	un	un	uno	DET	_
8-4	TO999	8	problema.	problema	problema	NOUN	Intonation=falling
9-0	TO081	9	non	non	non	ADV	_
9-1	TO081	9	hai	hai	avere	AUX	_
9-2	TO081	9	registrato?	registrato	registrare	VERB	Intonation=rising
9-3	TO081	9	{ride}	{ride}	_	_	_
10-0	TO999	10	no.	no	no	ADV	Intonation=falling
10-1	TO999	10	{ride}	{ride}	_	_	_
11-0	TO081	11	x	x	x	SYM	_
11-1	TO081	11	devo	devo	dovere	AUX	_
11-2	TO081	11	ripetere	ripetere	ripetere	VERB	_
11-3	TO081	11	tutto	tutto	tutto	PRON	_
11-4	TO081	11	a:nche	anche	anche	ADV	_
11-5	TO081	11	provando	provando	provare	VERB	_
11-6	TO081	11	a	a	a	ADP	_
11-7	TO081	11	essere	essere	essere	AUX	_
11-8	TO081	11	spontanea	spontanea	spontaneo	ADJ	_
11-9	TO081	11	o	o	o	CCONJ	_
