token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	PKP080	0	cavolo	cavolo	cavolo	NOUN	_
0-1	PKP080	0	potevamo	potevamo	potere	AUX	_
0-2	PKP080	0	prendere	prendere	prendere	VERB	_
0-3	PKP080	0	un	un	uno	DET	_
0-4	PKP080	0	tramezzino	tramezzino	tramezzino	NOUN	_
0-5	PKP080	0	{ride}	{ride}	_	_	_
1-0	PKP070	1	{ride}	{ride}	_	X	_
2-0	PKP070	2	quello	quello	quello	PRON	_
2-1	PKP070	2	sì	sì	sì	ADV	_
2-2	PKP070	2	è	è	essere	AUX	_
2-3	PKP070	2	vero	vero	vero	ADJ	_
3-0	PKP070	3	sì	sì	sì	ADV	_
4-0	PKP080	4	hai	hai	avere	VERB	_
4-1	PKP080	4	un	un	uno	DET	_
4-2	PKP080	4	gusto	gusto	gusto	NOUN	_
4-3	PKP080	4	preferito,	preferito	preferito	ADJ	Intonation=weakly_rising
5-0	PKP070	5	ah	ah	ah	INTJ	_
5-1	PKP070	5	no	no	no	ADV	_
5-2	PKP070	5	aspetta	aspetta	aspettare	VERB	_
5-3	PKP070	5	{ride}	{ride}	_	_	_
6-0	PKP080	6	{ride}	{ride}	_	_	_
6-1	PKP080	6	non	non	non	ADV	_
6-2	PKP080	6	hai	hai	avere	VERB	_
6-3	PKP080	6	sold[i,	soldi	soldo	NOUN	Intonation=weakly_rising
6-4	PKP080	6	oh	oh	oh	ADV	_
6-5	PKP080	6	no]	no	no	ADV	_
6-6	PKP080	6	{ride}	{ride}	_	_	_
7-0	PKP070	7	[ho	ho	avere	VERB	_
7-1	PKP070	7	quattro	quattro	quattro	NUM	_
7-2	PKP070	7	eu]ro	euro	euro	NOUN	_
7-3	PKP070	7	{ride}	{ride}	_	_	_
7-4	PKP070	7	secondo	secondo	secondo	ADP	_
7-5	PKP070	7	te]	te	te	PRON	_
8-0	PKP070	8	quanto::	quanto	quanto	ADV	_
9-0	PKP080	9	se	se	se	SCONJ	_
9-1	PKP080	9	prendiamo	prendiamo	prendere	VERB	_
9-2	PKP080	9	un	un	uno	DET	_
9-3	PKP080	9	solo	solo	solo	ADJ	_
9-4	PKP080	9	[uno	uno	uno	DET	_
9-5	PKP080	9	solo	solo	solo	ADJ	_
9-6	PKP080	9	spri]tz	spritz	spritz	NOUN	_
9-7	PKP080	9	e	e	e	CCONJ	_
9-8	PKP080	9	un	un	uno	DET	_
9-9	PKP080	9	tramezzi~	tramezzi~	tramezzi~	PROPN	Interrupted=Yes
10-0	PKP070	10	[era	era	essere	AUX	_
10-1	PKP070	10	uno	uno	uno	PRON	_
10-2	PKP070	10	e	e	e	CCONJ	_
10-3	PKP070	10	settant~]	settant~	settant~	PROPN	Interrupted=Yes
11-0	PKP070	11	era	era	essere	AUX	_
11-1	PKP070	11	uno	uno	uno	PRON	_
11-2	PKP070	11	e	e	e	CCONJ	_
11-3	PKP070	11	settanta	settanta	settantare	VERB	_
11-4	PKP070	11	se	se	se	SCONJ	_
11-5	PKP070	11	non	non	non	ADV	_
11-6	PKP070	11	sbaglio	sbaglio	sbaglio	NOUN	_
12-0	PKP070	12	sì	sì	sì	ADV	_
12-1	PKP070	12	beh	beh	beh	ADV	_
12-2	PKP070	12	io	io	io	PRON	_
12-3	PKP070	12	di	di	di	ADP	_
12-4	PKP070	12	sp[ritz	spritz	spritz	NOUN	_
12-5	PKP070	12	ne	ne	ne	PRON	_
12-6	PKP070	12	prendo	prendo	prere	VERB	_
12-7	PKP070	12	uno	uno	uno	PRON	_
12-8	PKP070	12	solo	solo	solo	ADV	_
12-9	PKP070	12	era	era	essere	AUX	_
12-10	PKP070	12	già	già	già	ADV	_
12-11	PKP070	12	calcola]to	calcolato	calcolare	VERB	_
13-0	PKP080	13	[vabbè	vabbè	vabbé	ADV	_
13-1	PKP080	13	ho	ho	avere	VERB	_
13-2	PKP080	13	dieci	dieci	dieci	NUM	_
13-3	PKP080	13	euro:	euro	euro	NOUN	_
13-4	PKP080	13	c(io)è::]	cioè	cioè	CCONJ	_
14-0	PKP080	14	dai	dai	_	_	_
14-0a	_	_	_	da	da	ADP	_
14-0b	_	_	_	i	il	DET	_
14-1	PKP080	14	quei	quei	quello	DET	_
14-2	PKP080	14	quei	quei	quello	DET	_
14-3	PKP080	14	centesimi	centesimi	centesimo	NOUN	_
14-4	PKP080	14	che	che	che	PRON	_
14-5	PKP080	14	avanzano,	avanzano	avanzare	VERB	Intonation=weakly_rising
15-0	PKP080	15	[pago	pago	pagare	VERB	_
15-1	PKP080	15	io]	io	io	PRON	_
16-0	PKP070	16	[sì	sì	sì	ADV	_
16-1	PKP070	16	eh	eh	eh	INTJ	_
16-2	PKP070	16	no]	no	no	ADV	_
16-3	PKP070	16	ma	ma	ma	CCONJ	_
16-4	PKP070	16	io	io	io	PRON	_
16-5	PKP070	16	s~	s~	s~	PROPN	Interrupted=Yes
16-6	PKP070	16	c(io)è	cioè	cioè	ADV	_
16-7	PKP070	16	nel	nel	_	_	_
16-7a	_	_	_	in	in	ADP	_
16-7b	_	_	_	il	il	DET	_
16-8	PKP070	16	senso	senso	senso	NOUN	_
16-9	PKP070	16	ho	ho	avere	AUX	_
16-10	PKP070	16	{P}	{P}	_	_	_
16-11	PKP070	16	quattro	quattro	quattro	NUM	_
16-12	PKP070	16	euro	euro	euro	NOUN	_
16-13	PKP070	16	e	e	e	CCONJ	_
16-14	PKP070	16	qualche	qualche	qualche	DET	_
16-15	PKP070	16	moneta	moneta	moneta	NOUN	_
16-16	PKP070	16	quindi	quindi	quindi	ADV	_
16-17	PKP070	16	può	può	potere	AUX	_
16-18	PKP070	16	essere	essere	essere	AUX	_
16-19	PKP070	16	che	che	che	PRON	_
16-20	PKP070	16	arrivi	arrivi	arrivare	VERB	_
16-21	PKP070	16	a]	a	a	ADP	_
17-0	PKP070	17	°tipo°	tipo	tipo	NOUN	Volume=low
17-1	PKP070	17	{P}	{P}	_	_	_
17-2	PKP070	17	qualcosa	qualcosa	qualcosa	PRON	_
17-3	PKP070	17	in	in	in	ADP	_
17-4	PKP070	17	più	più	più	ADV	_
18-0	PKP080	18	l'	l'	il	DET	SpaceAfter=No
18-1	PKP080	18	ini[zio	inizio	inizio	NOUN	_
