token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	PKP125	0	vai	vai	andare	VERB	_
0-1	PKP125	0	ja	ja	ja	NOUN	_
0-2	PKP125	0	e	e	e	CCONJ	_
0-3	PKP125	0	come	come	come	SCONJ	_
0-4	PKP125	0	andata	andata	andare	VERB	_
0-5	PKP125	0	questa	questa	questo	DET	_
0-6	PKP125	0	vacanza	vacanza	vacanza	NOUN	_
0-7	PKP125	0	all'	all'	_	_	SpaceAfter=No
0-7a	_	_	_	a	a	ADP	_
0-7b	_	_	_	l'	il	DET	_
0-8	PKP125	0	eden?	eden	eden	NOUN	Intonation=rising
1-0	PKP132	1	benissimo	benissimo	bene	ADV	_
2-0	PKP132	2	cinque	cinque	cinque	NUM	_
2-1	PKP132	2	giorni	giorni	giorno	NOUN	_
2-2	PKP132	2	proprio	proprio	proprio	ADV	_
2-3	PKP132	2	di	di	di	ADP	_
2-4	PKP132	2	pace	pace	pace	NOUN	_
2-5	PKP132	2	e	e	e	CCONJ	_
2-6	PKP132	2	tranquillità	tranquillità	tranquillità	NOUN	_
2-7	PKP132	2	{P}	{P}	_	_	_
2-8	PKP132	2	e	e	e	CCONJ	_
2-9	PKP132	2	un	un	uno	DET	_
2-10	PKP132	2	passo	passo	passo	NOUN	_
2-11	PKP132	2	dal	dal	_	_	_
2-11a	_	_	_	da	da	ADP	_
2-11b	_	_	_	il	il	DET	_
2-12	PKP132	2	mare	mare	mare	NOUN	_
3-0	PKP125	3	mh	mh	mh	NOUN	_
4-0	PKP125	4	e	e	e	CCONJ	_
4-1	PKP125	4	come	come	come	SCONJ	_
4-2	PKP125	4	si	si	si	PRON	_
4-3	PKP125	4	mangiava?	mangiava	mangiare	VERB	Intonation=rising
5-0	PKP132	5	buoni~	buoni~	buoni~	PROPN	Interrupted=Yes
5-1	PKP132	5	buono	buono	buere	VERB	_
5-2	PKP132	5	da	da	da	ADP	_
5-3	PKP132	5	chef	chef	chef	NOUN	_
5-4	PKP132	5	da	da	da	ADP	_
5-5	PKP132	5	gourmet	gourmet	gourmet	NOUN	_
6-0	PKP132	6	quei	quei	quello	DET	_
6-1	PKP132	6	pranzi	pranzi	pranzo	NOUN	_
6-2	PKP132	6	da	da	da	ADP	_
6-3	PKP132	6	gourmet	gourmet	gourmet	NOUN	_
6-4	PKP132	6	proprio	proprio	proprio	ADV	_
7-0	PKP132	7	sia	sia	sia	CCONJ	_
7-1	PKP132	7	nella	nella	_	_	_
7-1a	_	_	_	in	in	ADP	_
