token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	PKP019	0	però	però	però	ADV	_
0-1	PKP019	0	{P}	{P}	_	_	_
0-2	PKP019	0	due	due	due	NUM	_
0-3	PKP019	0	uova	uova	uovo	NOUN	_
0-4	PKP019	0	per	per	per	ADP	_
0-5	PKP019	0	lui	lui	lui	PRON	_
0-6	PKP019	0	e	e	e	CCONJ	_
0-7	PKP019	0	a	a	a	ADP	_
0-8	PKP019	0	lui	lui	lui	PRON	_
0-9	PKP019	0	a	a	a	ADP	_
0-10	PKP019	0	tavola	tavola	tavola	NOUN	_
0-11	PKP019	0	xx	x	decimo	ADJ	_
0-12	PKP019	0	di	di	di	ADP	_
0-13	PKP019	0	mangiare	mangiare	mangiare	VERB	_
0-14	PKP019	0	due	due	due	NUM	_
0-15	PKP019	0	uova	uova	uovo	NOUN	_
0-16	PKP019	0	fritte	fritte	frivere	VERB	_
0-17	PKP019	0	così	così	così	ADV	_
1-0	PKP019	1	perché	perché	perché	SCONJ	_
1-1	PKP019	1	è	è	essere	AUX	_
1-2	PKP019	1	un	un	uno	DET	_
1-3	PKP019	1	bel	bel	bel	ADJ	_
1-4	PKP019	1	mangiare	mangiare	mangiare	VERB	_
1-5	PKP019	1	quello	quello	quello	PRON	_
1-6	PKP019	1	lì	lì	lì	ADV	_
1-7	PKP019	1	eh	eh	eh	INTJ	_
2-0	PKP019	2	l'	l'	il	DET	SpaceAfter=No
2-1	PKP019	2	uovo	uovo	uovo	NOUN	_
2-2	PKP019	2	{P}	{P}	_	_	_
2-3	PKP019	2	a::h	ah	ah	INTJ	_
2-4	PKP019	2	io	io	io	PRON	_
2-5	PKP019	2	vado	vado	andare	VERB	_
2-6	PKP019	2	pazzo	pazzo	pazzo	ADJ	_
3-0	PKP020	3	buono	buono	buono	ADJ	_
4-0	PKP021	4	è	è	essere	AUX	_
4-1	PKP021	4	buono	buono	buono	ADJ	_
4-2	PKP021	4	stefano?	stefano	stefare	VERB	Intonation=rising
5-0	PKP019	5	beh	beh	beh	NOUN	_
5-1	PKP019	5	ma	ma	ma	CCONJ	_
5-2	PKP019	5	scherzi?	scherzi	scherzo	NOUN	Intonation=rising
6-0	PKP020	6	eh	eh	eh	NOUN	_
6-1	PKP020	6	col	col	_	_	_
6-1a	_	_	_	con	con	ADP	_
6-1b	_	_	_	il	il	DET	_
6-2	PKP020	6	basilico	basilico	basilico	NOUN	_
6-3	PKP020	6	poi	poi	poi	ADV	_
7-0	PKP014	7	oh	oh	oh	ADV	_
7-1	PKP014	7	siediti	siediti	_	_	_
7-1a	_	_	_	siedi	siedere	VERB	_
7-1b	_	_	_	ti	ti	PRON	_
7-2	PKP014	7	lì	lì	lì	ADV	_
8-0	PKP019	8	ma	ma	ma	CCONJ	_
8-1	PKP019	8	xxx	x	x	SYM	_
8-2	PKP019	8	dice	dice	dire	VERB	_
8-3	PKP019	8	uno	uno	uno	PRON	_
8-4	PKP019	8	alla	alla	_	_	_
8-4a	_	_	_	a	a	ADP	_
8-4b	_	_	_	la	il	DET	_
8-5	PKP019	8	volta	volta	volta	NOUN	_
8-6	PKP019	8	non	non	non	ADV	_
8-7	PKP019	8	due	due	due	NUM	_
8-8	PKP019	8	comunque	comunque	comunque	ADV	_
9-0	PKP020	9	vabbè:	vabbè	vabbere	VERB	_
10-0	PKP019	10	no	no	no	ADV	_
10-1	PKP019	10	ma	ma	ma	CCONJ	_
10-2	PKP019	10	tu	tu	tu	PRON	_
10-3	PKP019	10	sei	sei	essere	AUX	_
10-4	PKP019	10	giovane	giovane	giovane	ADJ	_
10-5	PKP019	10	°ed	ed	e	CCONJ	Volume=low
10-6	PKP019	10	è	è	essere	AUX	Volume=low
10-7	PKP019	10	differente°	differente	differente	ADJ	Volume=low
11-0	PKP020	11	nonno	nonno	nonno	NOUN	_
11-1	PKP020	11	{P}	{P}	_	_	_
11-2	PKP020	11	ma	ma	ma	CCONJ	_
11-3	PKP020	11	anche	anche	anche	ADV	_
11-4	PKP020	11	a	a	a	ADP	_
11-5	PKP020	11	lui	lui	lui	PRON	_
11-6	PKP020	11	non~	non~	non~	PROPN	Interrupted=Yes
12-0	PKP014	12	°lascialo	lascialo	lascialare	VERB	Volume=low
12-1	PKP014	12	lì	lì	lì	ADV	Volume=low
12-2	PKP014	12	quello	quello	quello	PRON	Volume=low
12-3	PKP014	12	che	che	che	PRON	Volume=low
12-4	PKP014	12	xx	x	x	SYM	Volume=low
12-5	PKP014	12	per	per	per	ADP	Volume=low
12-6	PKP014	12	fare	fare	fare	VERB	Volume=low
12-7	PKP014	12	una	una	uno	DET	Volume=low
12-8	PKP014	12	cosa°	cosa	cosa	NOUN	Volume=low
13-0	PKP020	13	eh?	eh	eh	INTJ	Intonation=rising
14-0	PKP020	14	ah	ah	ah	INTJ	_
14-1	PKP020	14	{P}	{P}	_	_	_
14-2	PKP020	14	ok	ok	ok	NOUN	_
15-0	PKP014	15	cioè	cioè	cioè	ADV	_
15-1	PKP014	15	siediti	siediti	_	_	_
15-1a	_	_	_	siedi	siedere	VERB	_
15-1b	_	_	_	ti	ti	PRON	_
15-2	PKP014	15	lì	lì	lì	ADV	_
16-0	PKP020	16	°sì	sì	sì	ADV	Volume=low
16-1	PKP020	16	sì°	sì	sì	ADV	Volume=low
17-0	PKP019	17	sara	sara	saro	ADJ	_
17-1	PKP019	17	cosa	cosa	cosa	NOUN	_
17-2	PKP019	17	[ti~]	ti~	ti~	PROPN	Interrupted=Yes
18-0	PKP014	18	[posso	posso	potere	AUX	_
18-1	PKP014	18	spe]gner	spegner	spegnere	VERB	_
18-2	PKP014	18	la	la	il	DET	_
18-3	PKP014	18	luce?	luce	luce	NOUN	Intonation=rising
19-0	PKP019	19	sì	sì	sì	ADV	_
19-1	PKP019	19	sì	sì	sì	ADV	_
20-0	PKP021	20	[sì	sì	sì	ADV	_
20-1	PKP021	20	sì]	sì	sì	ADV	_
21-0	PKP019	21	[cosa	cosa	cosa	PRON	_
21-1	PKP019	21	ti]	ti	ti	PRON	_
