token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	TOR006	0	ciao,	ciao	ciao	NOUN	Intonation=weakly_rising
1-0	TOR006	1	come	come	come	SCONJ	_
1-1	TOR006	1	ti	ti	ti	PRON	_
1-2	TOR006	1	chiami?	chiami	chiamare	VERB	Intonation=rising
2-0	TOI032	2	mi	mi	mi	PRON	_
2-1	TOI032	2	chiamo	chiamo	chare	VERB	_
2-2	TOI032	2	marco,	marco	marco	NOUN	Intonation=weakly_rising
3-0	TOR006	3	okay	okay	okay	NOUN	_
4-0	TOR006	4	e:h	eh	eh	INTJ	ProsodicLink=Yes
4-1	TOR006	4	m::h	mh	mh	NOUN	_
4-2	TOR006	4	che	che	che	PRON	_
4-3	TOR006	4	lavoro	lavoro	lavorare	VERB	_
4-4	TOR006	4	fai?	fai	fare	VERB	Intonation=rising
5-0	TOI032	5	faccio::	faccio	fare	VERB	_
5-1	TOI032	5	l'	l'	il	DET	SpaceAfter=No
5-2	TOI032	5	operaio,	operaio	operaio	NOUN	Intonation=weakly_rising
6-0	TOI032	6	in	in	in	ADP	_
6-1	TOI032	6	una	una	uno	DET	_
6-2	TOI032	6	ditta	ditta	ditta	NOUN	_
6-3	TOI032	6	in	in	in	ADP	_
6-4	TOI032	6	una	una	uno	DET	_
6-5	TOI032	6	tipografia	tipografia	tipografia	NOUN	_
6-6	TOI032	6	in	in	in	ADP	_
6-7	TOI032	6	cui	cui	cui	PRON	_
6-8	TOI032	6	stampiamo:	stampiamo	stampare	VERB	_
6-9	TOI032	6	etichette	etichette	etichetta	NOUN	_
6-10	TOI032	6	quindi::	quindi	quindi	ADV	_
6-11	TOI032	6	io	io	io	PRON	_
6-12	TOI032	6	[sono	sono	essere	AUX	_
6-13	TOI032	6	adde]tto	addetto	addeggere	VERB	_
6-14	TOI032	6	un	un	uno	DET	_
6-15	TOI032	6	po'	po'	poco	ADV	_
7-0	TOR006	7	°[mh	mh	mh	NOUN	Volume=low
7-1	TOR006	7	m:h],°	mh	mh	NOUN	Intonation=weakly_rising|Volume=low
8-0	TOI032	8	a	a	a	ADP	_
8-1	TOI032	8	lavorare::	lavorare	lavorare	VERB	_
8-2	TOI032	8	ad	ad	a	ADP	_
8-3	TOI032	8	una	una	uno	DET	_
8-4	TOI032	8	macchina	macchina	macchina	NOUN	_
8-5	TOI032	8	da	da	da	ADP	_
8-6	TOI032	8	stampa	stampa	stampa	NOUN	_
9-0	TOI032	9	[serigrafic]a	serigrafica	serigrafico	ADJ	_
10-0	TOR006	10	[okay]	okay	okay	NOUN	_
11-0	TOR006	11	e:::	e	e	CCONJ	_
11-1	TOR006	11	come	come	come	SCONJ	_
11-2	TOR006	11	sei	sei	essere	AUX	_
11-3	TOR006	11	arrivato	arrivato	arrivare	VERB	_
11-4	TOR006	11	a::	a	a	ADP	_
11-5	TOR006	11	lavorare	lavorare	lavorare	VERB	_
