token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	TO055	0	ciao	ciao	ciao	NOUN	_
0-1	TO055	0	manu	manu	manù	NOUN	_
0-2	TO055	0	{ride}	{ride}	_	_	_
1-0	TO055	1	cosa	cosa	cosa	NOUN	_
1-1	TO055	1	studi?	studi	studio	NOUN	Intonation=rising
2-0	TO046	2	allora	allora	allora	ADV	_
2-1	TO046	2	io::	io	io	PRON	_
2-2	TO046	2	studio::	studio	studiare	VERB	_
2-3	TO046	2	economia	economia	economia	NOUN	_
2-4	TO046	2	e	e	e	CCONJ	_
2-5	TO046	2	statistica	statistica	statistico	NOUN	_
2-6	TO046	2	a	a	a	ADP	_
2-7	TO046	2	torino,	torino	torino	NOUN	Intonation=weakly_rising
2-8	TO046	2	presso::	presso	presso	ADV	_
2-9	TO046	2	cognetti	cognetti	cogneggere	VERB	_
2-10	TO046	2	de	de	di	ADP	_
2-11	TO046	2	martis,	martis	martis	NOUN	Intonation=weakly_rising
3-0	TO046	3	principalmente::	principalmente	principalmente	ADV	_
3-1	TO046	3	{P}	{P}	_	_	_
3-2	TO046	3	è	è	essere	AUX	_
3-3	TO046	3	un	un	uno	DET	_
3-4	TO046	3	corso:::	corso	corso	NOUN	_
3-5	TO046	3	di	di	di	ADP	_
3-6	TO046	3	economia	economia	economia	NOUN	_
3-7	TO046	3	che	che	che	PRON	_
3-8	TO046	3	si	si	si	PRON	_
3-9	TO046	3	specializza	specializza	specializzare	VERB	_
3-10	TO046	3	un	un	uno	DET	_
3-11	TO046	3	po'	po'	poco	PRON	_
3-12	TO046	3	di	di	di	ADP	_
3-13	TO046	3	più:	più	più	ADV	_
3-14	TO046	3	sul	sul	_	_	_
3-14a	_	_	_	su	su	ADP	_
3-14b	_	_	_	il	il	DET	_
3-15	TO046	3	lato	lato	lato	NOUN	_
3-16	TO046	3	statistico,	statistico	statistico	ADJ	Intonation=weakly_rising
4-0	TO046	4	del	del	_	_	ProsodicLink=Yes
4-0a	_	_	_	di	di	ADP	_
4-0b	_	_	_	il	il	DET	_
4-1	TO046	4	eh	eh	eh	NOUN	_
4-2	TO046	4	rapporto	rapporto	rapporto	NOUN	_
4-3	TO046	4	con	con	con	ADP	ProsodicLink=Yes
4-4	TO046	4	e:h	eh	eh	NOUN	_
4-5	TO046	4	le	le	il	DET	_
4-6	TO046	4	imprese	imprese	impresa	NOUN	_
4-7	TO046	4	e	e	e	CCONJ	_
4-8	TO046	4	le	le	il	DET	_
4-9	TO046	4	aziende::	aziende	azienda	NOUN	_
4-10	TO046	4	{P}	{P}	_	_	_
4-11	TO046	4	ci	ci	ci	PRON	_
4-12	TO046	4	occupiamo	occupiamo	occupare	VERB	_
4-13	TO046	4	di::	di	di	ADP	_
4-14	TO046	4	regressio::ni:	regressioni	regressione	NOUN	_
4-15	TO046	4	e:::	e	e	CCONJ	_
4-16	TO046	4	{P}	{P}	_	_	_
4-17	TO046	4	valutazioni	valutazioni	valutazione	NOUN	_
4-18	TO046	4	econometriche:	econometriche	econometrico	ADJ	ProsodicLink=Yes
4-19	TO046	4	e	e	e	CCONJ	_
4-20	TO046	4	[degli	degli	_	_	_
4-20a	_	_	_	di	di	ADP	_
4-20b	_	_	_	gli	il	DET	_
4-21	TO046	4	aspet]ti	aspetti	aspetto	NOUN	_
4-22	TO046	4	{P}	{P}	_	_	_
4-23	TO046	4	finanzia:ri	finanziari	finanziario	ADJ	_
4-24	TO046	4	{P}	{P}	_	_	_
4-25	TO046	4	e	e	e	CCONJ	_
4-26	TO046	4	economici	economici	economico	ADJ	_
4-27	TO046	4	delle	delle	_	_	_
4-27a	_	_	_	di	di	ADP	_
4-27b	_	_	_	le	il	DET	_
4-28	TO046	4	imprese	imprese	impresa	NOUN	_
4-29	TO046	4	appunto,	appunto	appunto	ADV	Intonation=weakly_rising
5-0	TO055	5	[okay],	okay	okay	NOUN	Intonation=weakly_rising
6-0	TO046	6	e::::	e	e	CCONJ	_
6-1	TO046	6	{P}	{P}	_	_	_
6-2	TO046	6	è	è	essere	AUX	_
6-3	TO046	6	una	una	uno	DET	_
6-4	TO046	6	bella	bella	bello	ADJ	_
6-5	TO046	6	università	università	università	NOUN	_
6-6	TO046	6	un	un	uno	DET	_
6-7	TO046	6	po'	po'	poco	ADV	_
6-8	TO046	6	particolare	particolare	particolare	ADJ	_
6-9	TO046	6	un	un	uno	DET	_
6-10	TO046	6	po'	po'	poco	ADV	_
6-11	TO046	6	ricercata	ricercata	ricercare	VERB	_
6-12	TO046	6	un	un	uno	DET	_
6-13	TO046	6	po'	po'	poco	ADV	_
6-14	TO046	6	diversa	diversa	diverso	ADJ	_
6-15	TO046	6	dal	dal	_	_	_
6-15a	_	_	_	da	da	ADP	_
6-15b	_	_	_	il	il	DET	_
6-16	TO046	6	solito,	solito	solito	NOUN	Intonation=weakly_rising
7-0	TO046	7	mi	mi	mi	PRON	_
7-1	TO046	7	piace	piace	piacere	VERB	_
7-2	TO046	7	perché:	perché	perché	SCONJ	_
7-3	TO046	7	si	si	si	PRON	_
7-4	TO046	7	differenzia	differenzia	differenziare	VERB	_
7-5	TO046	7	rispetto	rispetto	rispetto	ADV	_
7-6	TO046	7	all'	all'	_	_	Truncated=Yes
7-6a	_	_	_	a	a	ADP	_
7-6b	_	_	_	l'	il	DET	_
7-7	TO046	7	economia	economia	economia	NOUN	_
7-8	TO046	7	classica,	classica	classico	ADJ	Intonation=weakly_rising
8-0	TO046	8	e:::	e	e	CCONJ	_
8-1	TO046	8	in	in	in	ADP	_
8-2	TO046	8	quanto	quanto	quanto	PRON	_
8-3	TO046	8	ha	ha	avere	VERB	_
8-4	TO046	8	degli	degli	_	_	_
