token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	TOI001	0	per	per	per	ADP	_
0-1	TOI001	0	disturbarvi	disturbarvi	_	_	_
0-1a	_	_	_	disturbar	disturbare	VERB	_
0-1b	_	_	_	vi	vi	PRON	_
1-0	TOR001	1	ma:	ma	ma	CCONJ	_
1-1	TOR001	1	io:	io	io	PRON	_
1-2	TOR001	1	cioè	cioè	cioè	CCONJ	_
1-3	TOR001	1	per	per	per	ADP	_
1-4	TOR001	1	me:	me	me	PRON	_
1-5	TOR001	1	figurati	figurati	figurare	VERB	_
2-0	TOI001	2	[sto	sto	stare	AUX	_
2-1	TOI001	2	tranqui]llo?	tranquillo	tranquillo	ADJ	Intonation=rising
3-0	TOR001	3	[okay]	okay	okay	NOUN	_
4-0	TOR002	4	sì	sì	sì	ADV	_
5-0	TOR001	5	ho	ho	avere	AUX	_
5-1	TOR001	5	xxxxxxx	x	decimo	ADJ	_
6-0	TOI001	6	scopone.	scopone	scoporre	VERB	Intonation=falling
7-0	TOR001	7	{ride}	{ride}	_	X	_
8-0	TOR002	8	{ride}	{ride}	_	X	_
9-0	TOI001	9	a	a	a	ADP	_
9-1	TOI001	9	scopone	scopone	scopone	NOUN	_
9-2	TOI001	9	ed	ed	e	CCONJ	_
9-3	TOI001	9	esco	esco	uscire	VERB	_
9-4	TOI001	9	con	con	con	ADP	_
9-5	TOI001	9	sette	sette	sette	NUM	_
9-6	TOI001	9	come	come	come	ADP	_
9-7	TOI001	9	prima	prima	primo	ADJ	_
9-8	TOI001	9	carta	carta	carta	NOUN	_
10-0	TOR001	10	così?	così	così	ADV	Intonation=rising
11-0	TOI001	11	[a	a	a	ADP	_
11-1	TOI001	11	sfregio]	sfregio	sfregio	NOUN	_
12-0	TOR001	12	[bene]	bene	bene	ADV	_
13-0	TOR001	13	va	va	andare	VERB	_
13-1	TOR001	13	bene	bene	bene	ADV	_
14-0	TOR001	14	ah	ah	ah	INTJ	_
14-1	TOR001	14	okay	okay	okay	NOUN	_
15-0	TOR002	15	se	se	se	SCONJ	_
15-1	TOR002	15	devi	devi	dovere	AUX	_
15-2	TOR002	15	fare	fare	fare	VERB	_
15-3	TOR002	15	le	le	il	DET	_
15-4	TOR002	15	ignorantate	ignorantate	ignorantato	NOUN	_
15-5	TOR002	15	le	le	le	PRON	_
15-6	TOR002	15	faccio	faccio	fare	VERB	_
15-7	TOR002	15	anch'	anch'	anche	ADV	SpaceAfter=No
15-8	TOR002	15	io	io	io	PRON	_
16-0	TOR002	16	{ride}	{ride}	_	X	_
17-0	TOR001	17	da::i	dai	_	_	_
17-0a	_	_	_	da	da	ADP	_
17-0b	_	_	_	i	il	DET	_
18-0	TOI001	18	quanti	quanti	quanto	PRON	_
