token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	TOR005	0	sì	sì	sì	ADV	_
0-1	TOR005	0	sì	sì	sì	INTJ	_
0-2	TOR005	0	sì	sì	sì	INTJ	_
1-0	TOI022	1	oggi	oggi	oggi	ADV	_
1-1	TOI022	1	ne	ne	ne	PRON	_
1-2	TOI022	1	abbiamo	abbiamo	avere	VERB	_
1-3	TOI022	1	oh	oh	oh	ADV	_
1-4	TOI022	1	dio	dio	dio	NOUN	_
1-5	TOI022	1	quattordici?	quattordici	quattordici	NUM	Intonation=rising
2-0	TOR005	2	quattordici	quattordici	quattordici	NUM	_
2-1	TOR005	2	sì	sì	sì	INTJ	_
3-0	TOI023	3	io	io	io	PRON	_
3-1	TOI023	3	posso	posso	potere	AUX	_
3-2	TOI023	3	farti	farti	fartare	VERB	_
3-3	TOI023	3	la	la	il	DET	_
3-4	TOI023	3	firma	firma	firma	NOUN	_
3-5	TOI023	3	(mi	mi	mi	PRON	_
3-6	TOI023	3	fai	fai	fare	VERB	_
3-7	TOI023	3	tutto	tutto	tutto	PRON	_
3-8	TOI023	3	te)	te	te	PRON	_
3-9	TOI023	3	sei	sei	essere	AUX	_
3-10	TOI023	3	a	a	a	ADP	_
3-11	TOI023	3	posto	posto	posto	NOUN	_
4-0	TOI023	4	eh	eh	eh	INTJ	_
4-1	TOI023	4	perché	perché	perché	SCONJ	_
4-2	TOI023	4	io	io	io	PRON	_
4-3	TOI023	4	non	non	non	ADV	_
4-4	TOI023	4	[scrivo	scrivo	scrivere	VERB	_
4-5	TOI023	4	bene]	bene	bene	ADV	_
5-0	TOR005	5	[a~	a~	a~	PROPN	Interrupted=Yes
5-1	TOR005	5	as~	as~	as~	PROPN	Interrupted=Yes
5-2	TOR005	5	as~]	as~	as~	PROPN	Interrupted=Yes
6-0	TOI022	6	[e	e	e	CCONJ	_
6-1	TOI022	6	ce	ce	ce	PRON	_
6-2	TOI022	6	ne	ne	ne	PRON	_
6-3	TOI022	6	va]	va	andare	VERB	_
6-4	TOI022	6	due	due	due	NUM	_
6-5	TOI022	6	ce	ce	ce	PRON	_
6-6	TOI022	6	ne	ne	ne	PRON	_
6-7	TOI022	6	va	va	andare	VERB	_
6-8	TOI022	6	due	due	due	NUM	_
7-0	TOR005	7	no	no	no	ADV	_
8-0	TOI023	8	ah	ah	ah	INTJ	_
8-1	TOI023	8	due?	due	due	NUM	Intonation=rising
9-0	TOR005	9	e:h	eh	eh	INTJ	_
9-1	TOR005	9	qui	qui	qui	ADV	_
9-2	TOR005	9	nome	nome	nome	NOUN	_
9-3	TOR005	9	e	e	e	CCONJ	_
9-4	TOR005	9	cognome	cognome	cognome	NOUN	_
10-0	TOI023	10	sì	sì	sì	ADV	_
11-0	TOR005	11	e	e	e	CCONJ	_
11-1	TOR005	11	poi	poi	poi	ADV	_
11-2	TOR005	11	sotto	sotto	sotto	ADP	_
11-3	TOR005	11	la	la	il	DET	_
11-4	TOR005	11	firma::	firma	firma	NOUN	_
12-0	TOI022	12	(per	per	per	ADP	_
12-1	TOI022	12	concertare)	concertare	concertare	VERB	_
12-2	TOI022	12	le	le	il	DET	_
12-3	TOI022	12	due	due	due	NUM	_
12-4	TOI022	12	cose	cose	cosa	NOUN	_
13-0	TOR005	13	come	come	come	SCONJ	_
13-1	TOR005	13	preferisce	preferisce	preferiscere	VERB	_
14-0	TOI022	14	xxxx	x	decimo	ADJ	_
15-0	TOR005	15	tanto	tanto	tanto	ADV	_
15-1	TOR005	15	c'	c'	ci	PRON	SpaceAfter=No
15-2	TOR005	15	è	è	essere	VERB	_
15-3	TOR005	15	il	il	il	DET	_
15-4	TOR005	15	consenso	consenso	consenso	NOUN	_
