token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	TOI043	0	porta	porta	portare	VERB	_
0-1	TOI043	0	benefica,	benefica	benefico	ADJ	Intonation=weakly_rising
0-2	TOI043	0	via	via	via	NOUN	_
0-3	TOI043	0	principi	principi	principo	NOUN	_
0-4	TOI043	0	d'	d'	di	ADP	SpaceAfter=No
0-5	TOI043	0	acaja,	acaja	acaja	NOUN	Intonation=weakly_rising
0-6	TOI043	0	insomma	insomma	insommo	ADJ	_
0-7	TOI043	0	da	da	da	ADP	_
0-8	TOI043	0	quella	quella	quello	DET	_
0-9	TOI043	0	parte	parte	parte	NOUN	_
0-10	TOI043	0	lì	lì	lì	ADV	_
0-11	TOI043	0	di	di	di	ADP	_
0-12	TOI043	0	corso	corso	corso	NOUN	_
0-13	TOI043	0	francia	francia	francia	NOUN	_
1-0	TOI042	1	mhmh	mhmh	mhmh	NOUN	_
2-0	TOI044	2	io	io	io	PRON	_
2-1	TOI044	2	no	no	no	ADV	_
2-2	TOI044	2	io	io	io	PRON	_
2-3	TOI044	2	sono	sono	essere	AUX	_
2-4	TOI044	2	proprio	proprio	proprio	ADV	_
2-5	TOI044	2	{P}	{P}	_	_	_
2-6	TOI044	2	negata	negata	negare	VERB	_
2-7	TOI044	2	per	per	per	ADP	_
2-8	TOI044	2	le	le	il	DET	_
2-9	TOI044	2	lingue	lingue	lingua	NOUN	_
3-0	TOI044	3	qualcosa	qualcosa	qualcosa	PRON	_
3-1	TOI044	3	di	di	di	ADP	_
3-2	TOI044	3	latino	latino	lato	NOUN	_
4-0	TOI042	4	sì	sì	sì	ADV	_
4-1	TOI042	4	infatti	infatti	infatti	ADV	_
4-2	TOI042	4	grazie	grazie	grazie	NOUN	_
4-3	TOI042	4	adesso	adesso	adesso	ADV	_
4-4	TOI042	4	l'	l'	lo	PRON	SpaceAfter=No
4-5	TOI042	4	hanno	hanno	avere	AUX	_
4-6	TOI042	4	rinnovato	rinnovato	rinnovare	VERB	_
4-7	TOI042	4	perché	perché	perché	SCONJ	_
4-8	TOI042	4	hanno	hanno	avere	AUX	_
4-9	TOI042	4	messo	messo	medere	VERB	_
4-10	TOI042	4	inglese	inglese	inglese	ADJ	_
4-11	TOI042	4	cinque	cinque	cinque	NUM	_
4-12	TOI042	4	anni	anni	anno	NOUN	_
5-0	TOI042	5	[perché]	perché	perché	SCONJ	_
5-1	TOI042	5	una	una	uno	DET	_
5-2	TOI042	5	vol[ta	volta	volta	NOUN	_
5-3	TOI042	5	brillava	brillava	brillare	VERB	_
5-4	TOI042	5	per	per	per	ADP	_
5-5	TOI042	5	avere]	avere	avere	VERB	_
6-0	TOI044	6	[ah	ah	ah	INTJ	_
6-1	TOI044	6	sì]?	sì	sì	ADV	Intonation=rising
7-0	TOI043	7	[certo	certo	certo	ADV	_
7-1	TOI043	7	c'	c'	ci	PRON	SpaceAfter=No
7-2	TOI043	7	era	era	essere	VERB	_
7-3	TOI043	7	solo	solo	solo	ADV	_
7-4	TOI043	7	i	i	il	DET	_
7-5	TOI043	7	primi	primi	primo	ADJ	_
7-6	TOI043	7	tre	tre	tre	NUM	_
7-7	TOI043	7	anni]	anni	anno	NOUN	_
8-0	TOI042	8	inglese	inglese	inglese	NOUN	_
8-1	TOI042	8	solo	solo	solo	ADV	_
8-2	TOI042	8	[due	due	due	NUM	_
8-3	TOI042	8	mh]	mh	mh	NOUN	_
9-0	TOI043	9	[eh	eh	eh	INTJ	_
9-1	TOI043	9	sì]	sì	sì	INTJ	_
10-0	TOR001	10	okay	okay	okay	NOUN	_
10-1	TOR001	10	perfetto	perfetto	perfetto	ADJ	_
11-0	TOR001	11	grazie	grazie	grazie	NOUN	_
12-0	TOR001	12	°allora°	allora	allora	ADV	Volume=low
