token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
0-0	BOR018	0	allora	allora	allora	ADV	_
1-0	BOR018	1	ehm:	ehm	ehm	NOUN	_
2-0	BOR018	2	io	io	io	PRON	_
2-1	BOR018	2	in	in	in	ADP	_
2-2	BOR018	2	realtà	realtà	realtà	NOUN	_
3-0	BOR018	3	avevo	avevo	avere	AUX	_
3-1	BOR018	3	pensato	pensato	pensare	VERB	_
3-2	BOR018	3	di	di	di	ADP	_
3-3	BOR018	3	iniziare	iniziare	iniziare	VERB	_
3-4	BOR018	3	col	col	_	_	_
3-4a	_	_	_	con	con	ADP	_
3-4b	_	_	_	il	il	DET	_
3-5	BOR018	3	botto	botto	botto	NOUN	_
4-0	BOR018	4	facendo	facendo	fare	VERB	_
4-1	BOR018	4	ehm:	ehm	ehm	NOUN	_
5-0	BOR018	5	cioè	cioè	cioè	ADV	_
5-1	BOR018	5	rompendo	rompendo	rompere	VERB	_
5-2	BOR018	5	il	il	il	DET	_
5-3	BOR018	5	ghiaccio	ghiaccio	ghiaccio	NOUN	_
5-4	BOR018	5	nel	nel	_	_	_
5-4a	_	_	_	in	in	ADP	_
5-4b	_	_	_	il	il	DET	_
5-5	BOR018	5	pegiore	pegiore	pegiore	NOUN	_
5-6	BOR018	5	dei	dei	_	_	_
5-6a	_	_	_	di	di	ADP	_
5-6b	_	_	_	i	il	DET	_
5-7	BOR018	5	modi	modi	modo	NOUN	_
6-0	BOI060	6	sì	sì	sì	ADV	_
7-0	BOR018	7	e	e	e	CCONJ	_
7-1	BOR018	7	ti	ti	ti	PRON	_
7-2	BOR018	7	chiedo	chiedo	chiedere	VERB	_
8-0	BOR018	8	qual	qual	quale	PRON	_
8-1	BOR018	8	è	è	essere	AUX	_
8-2	BOR018	8	il	il	il	DET	_
8-3	BOR018	8	tuo	tuo	tuo	DET	_
8-4	BOR018	8	sogno	sogno	sogno	NOUN	_
8-5	BOR018	8	nel	nel	_	_	_
8-5a	_	_	_	in	in	ADP	_
8-5b	_	_	_	il	il	DET	_
8-6	BOR018	8	cassetto	cassetto	cassetto	NOUN	_
9-0	BOR018	9	bu	bu	bu	NOUN	_
10-0	BOI060	10	riferito	riferito	riferire	VERB	_
10-1	BOI060	10	a	a	a	ADP	_
10-2	BOI060	10	un~	un~	un~	PROPN	Interrupted=Yes
10-3	BOI060	10	a:	a	a	ADP	_
11-0	BOI060	11	in	in	in	ADP	_
11-1	BOI060	11	generale	generale	generale	NOUN	_
11-2	BOI060	11	o:	o	o	CCONJ	_
12-0	BOR018	12	no	no	no	ADV	_
12-1	BOR018	12	sì	sì	sire	VERB	_
12-2	BOR018	12	il	il	il	DET	_
12-3	BOR018	12	tuo	tuo	tuo	DET	_
13-0	BOR018	13	poi	poi	poi	ADV	_
13-1	BOR018	13	se	se	se	SCONJ	_
13-2	BOR018	13	vuoi	vuoi	volere	AUX	_
13-3	BOR018	13	parlia[mo	parliamo	parlare	VERB	_
13-4	BOR018	13	d'	d'	di	ADP	SpaceAfter=No
13-5	BOR018	13	altro]	altro	altro	PRON	_
14-0	BOI060	14	[>allora<	allora	allora	ADV	_
14-1	BOI060	14	io]	io	io	PRON	_
14-2	BOI060	14	sono	sono	essere	AUX	_
14-3	BOI060	14	un~	un~	un~	PROPN	Interrupted=Yes
14-4	BOI060	14	allora	allora	allora	ADV	_
15-0	BOI060	15	e:	e	e	CCONJ	_
15-1	BOI060	15	nel	nel	_	_	_
15-1a	_	_	_	in	in	ADP	_
15-1b	_	_	_	il	il	DET	_
15-2	BOI060	15	mio	mio	mio	DET	_
15-3	BOI060	15	caso	caso	caso	NOUN	_
16-0	BOI060	16	sarebbe	sarebbe	essere	AUX	_
16-1	BOI060	16	ehm:	ehm	ehm	NOUN	_
17-0	BOI060	17	niente	niente	niente	PRON	_
17-1	BOI060	17	di	di	di	ADP	_
17-2	BOI060	17	particolare	particolare	particolare	NOUN	_
17-3	BOI060	17	ma	ma	ma	CCONJ	_
17-4	BOI060	17	ehm:	ehm	ehm	NOUN	_
18-0	BOI060	18	trovare	trovare	trovare	VERB	_
18-1	BOI060	18	una:	una	uno	DET	_
19-0	BOI060	19	casetta	casetta	casetta	NOUN	_
19-1	BOI060	19	definiamola	definiamola	_	_	_
19-1a	_	_	_	definiamo	definare	VERB	_
19-1b	_	_	_	la	la	PRON	_
19-2	BOI060	19	così	così	così	ADV	_
19-3	BOI060	19	una	una	uno	DET	_
19-4	BOI060	19	casetta	casetta	casetta	NOUN	_
20-0	BOI060	20	da	da	da	ADP	_
20-1	BOI060	20	qualche	qualche	qualche	DET	_
20-2	BOI060	20	parte	parte	parte	NOUN	_
20-3	BOI060	20	in	in	in	ADP	_
21-0	BOI060	21	qualche	qualche	qualche	DET	_
21-1	BOI060	21	posto	posto	posto	NOUN	_
21-2	BOI060	21	sperduto	sperduto	sperdere	VERB	_
21-3	BOI060	21	in	in	in	ADP	_
21-4	BOI060	21	mezzo	mezzo	mezzo	NOUN	_
21-5	BOI060	21	al	al	_	_	_
21-5a	_	_	_	a	a	ADP	_
21-5b	_	_	_	il	il	DET	_
21-6	BOI060	21	niente	niente	niente	PRON	_
22-0	BOR018	22	bello	bello	bello	ADJ	_
23-0	BOI060	23	ehm:	ehm	ehm	NOUN	_
24-0	BOI060	24	dove	dove	dove	ADV	_
24-1	BOI060	24	andarci	andarci	_	_	_
24-1a	_	_	_	andar	andare	VERB	_
24-1b	_	_	_	ci	ci	PRON	_
24-2	BOI060	24	a	a	a	ADP	_
24-3	BOI060	24	vivere	vivere	vivere	VERB	_
25-0	BOI060	25	>certo<	certo	certo	ADV	_
25-1	BOI060	25	non	non	non	ADV	_
25-2	BOI060	25	proprio	proprio	proprio	ADV	_
25-3	BOI060	25	sperduto	sperduto	sperdere	VERB	_
25-4	BOI060	25	in	in	in	ADP	_
25-5	BOI060	25	mezzo	mezzo	mezzo	NOUN	_
25-6	BOI060	25	al	al	_	_	_
25-6a	_	_	_	a	a	ADP	_
25-6b	_	_	_	il	il	DET	_
25-7	BOI060	25	niente	niente	niente	PRON	_
25-8	BOI060	25	però	però	però	ADV	_
25-9	BOI060	25	comunque:	comunque	comunque	ADV	_
26-0	BOI060	26	in	in	in	ADP	_
26-1	BOI060	26	un	un	uno	DET	_
26-2	BOI060	26	posticino	posticino	posticino	NOUN	_
26-3	BOI060	26	tranquillo	tranquillo	tranquillo	ADJ	_
26-4	BOI060	26	{P}	{P}	_	_	_
26-5	BOI060	26	selva[xx]	selvaxx	selvaventesimo	ADJ	_
27-0	BOR018	27	[hai	hai	avere	VERB	_
27-1	BOR018	27	delle	delle	_	_	_
27-1a	_	_	_	di	di	ADP	_
27-1b	_	_	_	le	il	DET	_
27-2	BOR018	27	me]te	mete	meta	NOUN	_
27-3	BOR018	27	già	già	già	ADV	_
27-4	BOR018	27	in	in	in	ADP	_
27-5	BOR018	27	mente	mente	menta	NOUN	_
28-0	BOI060	28	no	no	no	ADV	_
29-0	BOI060	29	mh	mh	mh	NOUN	_
30-0	BOI060	30	sono	sono	essere	AUX	_
30-1	BOI060	30	ancora	ancora	ancora	ADV	_
30-2	BOI060	30	in	in	in	ADP	_
30-3	BOI060	30	fase	fase	fase	NOUN	_
30-4	BOI060	30	di:	di	di	ADP	_
31-0	BOI060	31	di	di	di	ADP	_
31-1	BOI060	31	sviluppo	sviluppo	sviluppo	NOUN	_
32-0	BOI060	32	diciamo	diciamo	dire	VERB	_
32-1	BOI060	32	sono	sono	essere	AUX	_
32-2	BOI060	32	solo	solo	solo	ADV	_
32-3	BOI060	32	all'	all'	_	_	SpaceAfter=No
32-3a	_	_	_	a	a	ADP	_
32-3b	_	_	_	l'	il	DET	_
32-4	BOI060	32	idea	idea	idea	NOUN	_
33-0	BOI060	33	quindi	quindi	quindi	ADV	_
34-0	BOI060	34	però:	però	però	ADV	_
35-0	BOI060	35	mh	mh	mh	NOUN	_
36-0	BOI060	36	al	al	_	_	_
36-0a	_	_	_	a	a	ADP	_
36-0b	_	_	_	il	il	DET	_
36-1	BOI060	36	di	di	di	ADP	_
36-2	BOI060	36	fuori:	fuori	fuori	ADV	_
36-3	BOI060	36	>diciamo<	diciamo	dire	VERB	_
37-0	BOI060	37	qualcosa	qualcosa	qualcosa	PRON	_
37-1	BOI060	37	di	di	di	ADP	_
37-2	BOI060	37	simile	simile	simile	ADJ	_
37-3	BOI060	37	c'	c'	ci	PRON	SpaceAfter=No
